,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,625784.0,532136.0,677680.0,619656.0,
Ordinary Shares Number,435618852.0,428183976.0,411551312.0,392819032.0,
Share Issued,436244636.0,428716112.0,412228992.0,393438688.0,
Net Debt,,7611000000.0,5522000000.0,9401000000.0,5664000000.0
Total Debt,14000000.0,17000000.0,18000000.0,27000000.0,
Tangible Book Value,4280000000.0,3584000000.0,2848000000.0,2395000000.0,
Invested Capital,4294000000.0,3601000000.0,2866000000.0,2422000000.0,
Working Capital,18226000000.0,11891000000.0,8601000000.0,12411000000.0,
Net Tangible Assets,4280000000.0,3584000000.0,2848000000.0,2395000000.0,
Common Stock Equity,4280000000.0,3584000000.0,2848000000.0,2395000000.0,
Total Capitalization,4280000000.0,3584000000.0,2848000000.0,2395000000.0,
Total Equity Gross Minority Interest,16597000000.0,14067000000.0,11615000000.0,10222000000.0,
Minority Interest,12317000000.0,10483000000.0,8767000000.0,7827000000.0,
Stockholders Equity,4280000000.0,3584000000.0,2848000000.0,2395000000.0,
Gains Losses Not Affecting Retained Earnings,-45000000.0,8000000.0,-22000000.0,4000000.0,
Other Equity Adjustments,-45000000.0,8000000.0,-22000000.0,4000000.0,
Treasury Stock,7000000.0,3000000.0,6000000.0,5000000.0,
Retained Earnings,2515000000.0,1852000000.0,1294000000.0,953000000.0,
Additional Paid In Capital,1816000000.0,1726000000.0,1581000000.0,1442000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Total Liabilities Net Minority Interest,133545000000.0,114184000000.0,103528000000.0,98891000000.0,
Total Non Current Liabilities Net Minority Interest,16541000000.0,11540000000.0,9086000000.0,11951000000.0,
Other Non Current Liabilities,16248000000.0,11347000000.0,8940000000.0,11769000000.0,
Derivative Product Liabilities,293000000.0,193000000.0,146000000.0,182000000.0,
Long Term Debt And Capital Lease Obligation,,11347000000.0,8940000000.0,11769000000.0,9838000000.0
Long Term Debt,,11347000000.0,8940000000.0,11769000000.0,9838000000.0
Current Liabilities,117004000000.0,102644000000.0,94442000000.0,86940000000.0,
Other Current Liabilities,,11347000000.0,8940000000.0,11769000000.0,9838000000.0
Current Debt And Capital Lease Obligation,14000000.0,17000000.0,18000000.0,27000000.0,
Current Debt,14000000.0,17000000.0,18000000.0,27000000.0,
Other Current Borrowings,,11347000000.0,8940000000.0,11769000000.0,9838000000.0
Line Of Credit,14000000.0,17000000.0,18000000.0,27000000.0,
Payables And Accrued Expenses,116990000000.0,102627000000.0,94424000000.0,86913000000.0,
Current Accrued Expenses,311000000.0,311000000.0,193000000.0,8000000.0,
Interest Payable,311000000.0,311000000.0,193000000.0,8000000.0,
Payables,116679000000.0,102316000000.0,94231000000.0,86905000000.0,
Other Payable,,590000000.0,291000000.0,557000000.0,182000000.0
Dueto Related Parties Current,195000000.0,210000000.0,214000000.0,222000000.0,
Accounts Payable,116484000000.0,102106000000.0,94017000000.0,86683000000.0,
Total Assets,150142000000.0,128251000000.0,115143000000.0,109113000000.0,
Total Non Current Assets,14912000000.0,13716000000.0,12100000000.0,9762000000.0,
Other Non Current Assets,1121000000.0,955000000.0,926000000.0,911000000.0,
Financial Assets,,,396000000.0,559000000.0,544000000.0
Investments And Advances,13791000000.0,12761000000.0,11174000000.0,8851000000.0,
Investmentin Financial Assets,13791000000.0,12761000000.0,11174000000.0,8851000000.0,
Available For Sale Securities,13791000000.0,12761000000.0,11174000000.0,8851000000.0,
Goodwill And Other Intangible Assets,,,,,37000000.0
Other Intangible Assets,,,,,37000000.0
Net PPE,,,,,67000000.0
Accumulated Depreciation,,,,,-30000000.0
Gross PPE,,,,,97000000.0
Leases,,,,,42000000.0
Machinery Furniture Equipment,,,,,55000000.0
Current Assets,135230000000.0,114535000000.0,103043000000.0,99351000000.0,
Restricted Cash,64523000000.0,64292000000.0,57037000000.0,38123000000.0,
Receivables,67074000000.0,46490000000.0,42570000000.0,58833000000.0,
Other Receivables,2196000000.0,1643000000.0,3469000000.0,3771000000.0,
Duefrom Related Parties Current,,,3469000000.0,3771000000.0,1254000000.0
Accrued Interest Receivable,446000000.0,375000000.0,341000000.0,127000000.0,
Loans Receivable,,,6029000000.0,4380000000.0,792000000.0
Accounts Receivable,64432000000.0,44472000000.0,38760000000.0,54935000000.0,
Allowance For Doubtful Accounts Receivable,-25000000.0,-10000000.0,-10000000.0,-8000000.0,
Gross Accounts Receivable,64457000000.0,44482000000.0,38770000000.0,54943000000.0,
Cash Cash Equivalents And Short Term Investments,3633000000.0,3753000000.0,3436000000.0,2395000000.0,
Cash And Cash Equivalents,3633000000.0,3753000000.0,3436000000.0,2395000000.0,
Cash Cash Equivalents And Federal Funds Sold,,,,,48894000000.0
