,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,15375963.0,14046777.0,13281222.0,7437268.0,
Ordinary Shares Number,45810125.0,47047265.0,47666725.0,53299738.0,
Share Issued,61186088.0,61094042.0,60947947.0,60737006.0,
Total Debt,348917000.0,339969000.0,535174000.0,540335000.0,
Tangible Book Value,1271062000.0,927197000.0,460463000.0,772754000.0,
Invested Capital,2937657000.0,2469778000.0,2220781000.0,2506035000.0,
Working Capital,1235326000.0,928616000.0,708451000.0,1029263000.0,
Net Tangible Assets,1271062000.0,927197000.0,460463000.0,772754000.0,
Capital Lease Obligations,348917000.0,339969000.0,287982000.0,286687000.0,
Common Stock Equity,2937657000.0,2469778000.0,1973589000.0,2252387000.0,
Total Capitalization,2937657000.0,2469778000.0,2205214000.0,2493120000.0,
Total Equity Gross Minority Interest,2938694000.0,2470815000.0,1974291000.0,2253089000.0,
Minority Interest,1037000.0,1037000.0,702000.0,702000.0,
Stockholders Equity,2937657000.0,2469778000.0,1973589000.0,2252387000.0,
Gains Losses Not Affecting Retained Earnings,-85527000.0,-85704000.0,-93451000.0,-83562000.0,
Other Equity Adjustments,-85527000.0,-85704000.0,-93451000.0,-83562000.0,
Treasury Stock,1852964000.0,1351381000.0,1222645000.0,562036000.0,
Retained Earnings,4778061000.0,3814439000.0,3214281000.0,2835504000.0,
Additional Paid In Capital,97475000.0,91813000.0,74795000.0,61874000.0,
Capital Stock,612000.0,611000.0,609000.0,607000.0,
Common Stock,612000.0,611000.0,609000.0,607000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4777779000.0,4138906000.0,3550316000.0,3188357000.0,
Total Non Current Liabilities Net Minority Interest,623916000.0,620551000.0,796794000.0,826626000.0,
Other Non Current Liabilities,358492000.0,358283000.0,344405000.0,360340000.0,
Long Term Debt And Capital Lease Obligation,265424000.0,262268000.0,452389000.0,466286000.0,
Long Term Capital Lease Obligation,265424000.0,262268000.0,220764000.0,225553000.0,
Long Term Debt,,2838000.0,231625000.0,240733000.0,253648000.0
Current Liabilities,4153863000.0,3518355000.0,2753522000.0,2361731000.0,
Current Deferred Liabilities,2047540000.0,1595109000.0,1098263000.0,788134000.0,
Current Deferred Revenue,2047540000.0,1595109000.0,1098263000.0,788134000.0,
Current Debt And Capital Lease Obligation,83493000.0,77701000.0,82785000.0,74049000.0,
Current Capital Lease Obligation,83493000.0,77701000.0,67218000.0,61134000.0,
Current Debt,,2465000.0,15567000.0,12915000.0,12915000.0
Other Current Borrowings,,2465000.0,15567000.0,12915000.0,12915000.0
Payables And Accrued Expenses,2022830000.0,1845545000.0,1572474000.0,1499548000.0,
Current Accrued Expenses,1085743000.0,909578000.0,723190000.0,765273000.0,
Payables,937087000.0,935967000.0,849284000.0,734275000.0,
Accounts Payable,937087000.0,935967000.0,849284000.0,734275000.0,
Total Assets,7716473000.0,6609721000.0,5524607000.0,5441446000.0,
Total Non Current Assets,2327284000.0,2162750000.0,2062634000.0,2050452000.0,
Other Non Current Assets,137072000.0,130293000.0,123626000.0,157975000.0,
Goodwill And Other Intangible Assets,1666595000.0,1542581000.0,1513126000.0,1479633000.0,
Other Intangible Assets,648180000.0,586032000.0,593975000.0,589365000.0,
Goodwill,1018415000.0,956549000.0,919151000.0,890268000.0,
Net PPE,523617000.0,489876000.0,425882000.0,412844000.0,
Accumulated Depreciation,-437217000.0,-412224000.0,-394242000.0,-375957000.0,
Gross PPE,960834000.0,902100000.0,820124000.0,788801000.0,
Construction In Progress,13059000.0,13514000.0,6060000.0,6125000.0,
Other Properties,322137000.0,315430000.0,274180000.0,268444000.0,
Machinery Furniture Equipment,463302000.0,431042000.0,409526000.0,386496000.0,
Properties,162336000.0,142114000.0,130358000.0,127736000.0,
Current Assets,5389189000.0,4446971000.0,3461973000.0,3390994000.0,
Other Current Assets,91644000.0,73072000.0,79346000.0,80889000.0,
Prepaid Assets,,,,80889000.0,70679000.0
Inventory,95667000.0,110774000.0,85641000.0,54098000.0,
Work In Process,11732000.0,16327000.0,11627000.0,7912000.0,
Raw Materials,83935000.0,94447000.0,74014000.0,46186000.0,
Receivables,3862328000.0,3473375000.0,2840547000.0,2434662000.0,
Other Receivables,284791000.0,269885000.0,273176000.0,230143000.0,
Accounts Receivable,3577537000.0,3203490000.0,2567371000.0,2204519000.0,
Allowance For Doubtful Accounts Receivable,-34957000.0,-22502000.0,-22382000.0,-23534000.0,
Gross Accounts Receivable,3612494000.0,3225992000.0,2589753000.0,2228053000.0,
Cash Cash Equivalents And Short Term Investments,1339550000.0,789750000.0,456439000.0,821345000.0,
Cash And Cash Equivalents,1339550000.0,789750000.0,456439000.0,821345000.0,
