,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,290925.0,-329676.0,201810.0,-472770.0,
Tax Rate For Calcs,0.225,0.332,0.21,0.27,
Normalized EBITDA,513364000.0,281891000.0,167118000.0,168787000.0,
Total Unusual Items,1293000.0,-993000.0,961000.0,-1751000.0,
Total Unusual Items Excluding Goodwill,1293000.0,-993000.0,961000.0,-1751000.0,
Net Income From Continuing Operation Net Minority Interest,393076000.0,178940000.0,53385000.0,137762000.0,
Reconciled Depreciation,87490000.0,80418000.0,54425000.0,42219000.0,
Reconciled Cost Of Revenue,472012000.0,365598000.0,281123000.0,221554000.0,
EBITDA,514657000.0,280898000.0,168079000.0,167036000.0,
EBIT,427167000.0,200480000.0,113654000.0,124817000.0,
Net Interest Income,78842000.0,68508000.0,12755000.0,-1030000.0,
Interest Income,78842000.0,68508000.0,12755000.0,,656000.0
Normalized Income,392073925.0,179603324.0,52625810.0,139040230.0,
Net Income From Continuing And Discontinued Operation,393076000.0,178940000.0,53385000.0,137762000.0,
Total Expenses,2017664000.0,1745640000.0,1464141000.0,1071650000.0,
Total Operating Income As Reported,427167000.0,200480000.0,113654000.0,124817000.0,
Diluted Average Shares,501924000.0,500182000.0,499925000.0,498540000.0,
Basic Average Shares,490879000.0,489261000.0,486937000.0,476851000.0,
Diluted EPS,0.78,0.36,0.11,0.28,
Basic EPS,0.8,0.37,0.11,0.29,
Diluted NI Availto Com Stockholders,393076000.0,178940000.0,53385000.0,137762000.0,
Net Income Common Stockholders,393076000.0,178940000.0,53385000.0,137762000.0,
Net Income,393076000.0,178940000.0,53385000.0,137762000.0,
Net Income Including Noncontrolling Interests,393076000.0,178940000.0,53385000.0,137762000.0,
Net Income Continuous Operations,393076000.0,178940000.0,53385000.0,137762000.0,
Tax Provision,114226000.0,89055000.0,73985000.0,-15726000.0,
Pretax Income,507302000.0,267995000.0,127370000.0,122036000.0,
Other Income Expense,1293000.0,-993000.0,961000.0,-1751000.0,
Gain On Sale Of Security,1293000.0,-993000.0,961000.0,-1751000.0,
Net Non Operating Interest Income Expense,78842000.0,68508000.0,12755000.0,-1030000.0,
Total Other Finance Cost,,-68508000.0,-12755000.0,1030000.0,-656000.0
Interest Income Non Operating,78842000.0,68508000.0,12755000.0,,656000.0
Operating Income,427167000.0,200480000.0,113654000.0,124817000.0,
Operating Expense,1545652000.0,1380042000.0,1183018000.0,850096000.0,
Research And Development,463319000.0,411794000.0,319876000.0,226137000.0,
Selling General And Administration,1082333000.0,968248000.0,863142000.0,623959000.0,
Selling And Marketing Expense,546517000.0,447970000.0,337975000.0,249298000.0,
General And Administrative Expense,535816000.0,520278000.0,525167000.0,374661000.0,
Other Gand A,535816000.0,520278000.0,525167000.0,374661000.0,
Gross Profit,1972819000.0,1580522000.0,1296672000.0,974913000.0,
Cost Of Revenue,472012000.0,365598000.0,281123000.0,221554000.0,
Total Revenue,2444831000.0,1946120000.0,1577795000.0,1196467000.0,
Operating Revenue,2444831000.0,1946120000.0,1577795000.0,1196467000.0,
