,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-939960000.0,-872130000.0,-293856000.0,22648000.0,
Tax Rate For Calcs,0.21,0.21,0.096,0.076,
Normalized EBITDA,22603000000.0,13710000000.0,44092000000.0,30495000000.0,
Total Unusual Items,-4476000000.0,-4153000000.0,-3061000000.0,298000000.0,
Total Unusual Items Excluding Goodwill,-4476000000.0,-4153000000.0,-3061000000.0,298000000.0,
Net Income From Continuing Operation Net Minority Interest,8020000000.0,2134000000.0,31366000000.0,22413000000.0,
Reconciled Depreciation,7013000000.0,6290000000.0,5064000000.0,5191000000.0,
Reconciled Cost Of Revenue,16124000000.0,23397000000.0,32889000000.0,29330000000.0,
EBITDA,18127000000.0,9557000000.0,41031000000.0,30793000000.0,
EBIT,11114000000.0,3267000000.0,35967000000.0,25602000000.0,
Net Interest Income,-2546000000.0,-585000000.0,-987000000.0,-1255000000.0,
Interest Expense,3091000000.0,2209000000.0,1238000000.0,1291000000.0,
Interest Income,545000000.0,1624000000.0,251000000.0,36000000.0,
Normalized Income,11556040000.0,5414870000.0,34133144000.0,22137648000.0,
Net Income From Continuing And Discontinued Operation,8031000000.0,2119000000.0,31372000000.0,21979000000.0,
Total Expenses,48797000000.0,55331000000.0,64011000000.0,61053000000.0,
Diluted Average Shares,5700000000.0,5709000000.0,5733000000.0,5708000000.0,
Basic Average Shares,5664000000.0,5643000000.0,5608000000.0,5601000000.0,
Diluted EPS,1.41,0.37,5.47,3.85,
Basic EPS,1.42,0.38,5.59,3.92,
Diluted NI Availto Com Stockholders,8031000000.0,2119000000.0,31372000000.0,21979000000.0,
Net Income Common Stockholders,8031000000.0,2119000000.0,31372000000.0,21979000000.0,
Net Income,8031000000.0,2119000000.0,31372000000.0,21979000000.0,
Minority Interests,-31000000.0,-39000000.0,-35000000.0,-45000000.0,
Net Income Including Noncontrolling Interests,8062000000.0,2158000000.0,31407000000.0,22025000000.0,
Net Income Discontinuous Operations,11000000.0,-15000000.0,6000000.0,-434000000.0,
Net Income Continuous Operations,8051000000.0,2172000000.0,31401000000.0,22459000000.0,
Tax Provision,-28000000.0,-1115000000.0,3328000000.0,1852000000.0,
Pretax Income,8023000000.0,1058000000.0,34729000000.0,24311000000.0,
Other Income Expense,-4261000000.0,-2580000000.0,-1447000000.0,5331000000.0,
Other Non Operating Income Expenses,113000000.0,1068000000.0,1178000000.0,4562000000.0,
Special Income Charges,-5756000000.0,-6219000000.0,-2102000000.0,-1212000000.0,
Gain On Sale Of Ppe,,,0.0,99000000.0,-237000000.0
Gain On Sale Of Business,525000000.0,222000000.0,,,
Other Special Charges,567000000.0,474000000.0,230000000.0,182000000.0,
Write Off,432000000.0,227000000.0,52000000.0,53000000.0,
Impairment Of Capital Assets,3295000000.0,3024000000.0,421000000.0,86000000.0,
Restructuring And Mergern Acquisition,2419000000.0,2943000000.0,1451000000.0,944000000.0,
Earnings From Equity Interest,102000000.0,505000000.0,436000000.0,471000000.0,
Gain On Sale Of Security,1280000000.0,2066000000.0,-959000000.0,1510000000.0,
Net Non Operating Interest Income Expense,-2546000000.0,-585000000.0,-987000000.0,-1255000000.0,
Interest Expense Non Operating,3091000000.0,2209000000.0,1238000000.0,1291000000.0,
Interest Income Non Operating,545000000.0,1624000000.0,251000000.0,36000000.0,
Operating Income,14830000000.0,4223000000.0,37164000000.0,20235000000.0,
Operating Expense,30946000000.0,30377000000.0,29667000000.0,30232000000.0,
Depreciation Amortization Depletion Income Statement,5286000000.0,4733000000.0,3609000000.0,3700000000.0,
Depreciation And Amortization In Income Statement,5286000000.0,4733000000.0,3609000000.0,3700000000.0,
Amortization,5286000000.0,4733000000.0,3609000000.0,3700000000.0,
Amortization Of Intangibles Income Statement,5286000000.0,4733000000.0,3609000000.0,3700000000.0,
Research And Development,10930000000.0,10873000000.0,12381000000.0,13829000000.0,
Selling General And Administration,14730000000.0,14771000000.0,13677000000.0,12703000000.0,
Gross Profit,45776000000.0,34600000000.0,66831000000.0,50467000000.0,
Cost Of Revenue,17851000000.0,24954000000.0,34344000000.0,30821000000.0,
Total Revenue,63627000000.0,59554000000.0,101175000000.0,81288000000.0,
Operating Revenue,63627000000.0,59554000000.0,101175000000.0,81288000000.0,
