,2025-05-31,2024-05-31,2023-05-31,2022-05-31,2021-05-31
Tax Effect Of Unusual Items,-28600000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.286,0.241,0.182,0.263,
Normalized EBITDA,1172600000.0,1372100000.0,1104900000.0,636500000.0,
Total Unusual Items,-100000000.0,0.0,0.0,,
Total Unusual Items Excluding Goodwill,-100000000.0,0.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,357200000.0,725500000.0,1008900000.0,200900000.0,
Reconciled Depreciation,407500000.0,306800000.0,222800000.0,192100000.0,
Reconciled Cost Of Revenue,5052700000.0,4700900000.0,3918500000.0,3266900000.0,
EBITDA,1072600000.0,1372100000.0,1104900000.0,636500000.0,
EBIT,665100000.0,1065300000.0,882100000.0,444400000.0,
Net Interest Income,-180000000.0,-135800000.0,-109200000.0,-161000000.0,
Interest Expense,180000000.0,135800000.0,109200000.0,161000000.0,
Normalized Income,428600000.0,725500000.0,1008900000.0,200900000.0,
Net Income From Continuing And Discontinued Operation,357200000.0,725500000.0,1008900000.0,200900000.0,
Total Expenses,5686200000.0,5402300000.0,4468500000.0,3654500000.0,
Total Operating Income As Reported,665100000.0,1065300000.0,882100000.0,444400000.0,
Diluted Average Shares,142700000.0,145600000.0,145200000.0,145900000.0,
Basic Average Shares,142200000.0,144900000.0,144500000.0,145500000.0,
Diluted EPS,2.5,4.98,6.95,1.38,
Basic EPS,2.51,5.01,6.98,1.38,
Diluted NI Availto Com Stockholders,357200000.0,725500000.0,1008900000.0,200900000.0,
Net Income Common Stockholders,357200000.0,725500000.0,1008900000.0,200900000.0,
Otherunder Preferred Stock Dividend,,,,,0.0
Net Income,357200000.0,725500000.0,1008900000.0,200900000.0,
Minority Interests,,,,,0.0
Net Income Including Noncontrolling Interests,357200000.0,725500000.0,1008900000.0,200900000.0,
Net Income Continuous Operations,357200000.0,725500000.0,1008900000.0,200900000.0,
Earnings From Equity Interest Net Of Tax,15200000.0,26000000.0,460600000.0,-10700000.0,
Tax Provision,143100000.0,230000000.0,224600000.0,71800000.0,
Pretax Income,485100000.0,929500000.0,772900000.0,283400000.0,
Other Income Expense,-100000000.0,,,,
Special Income Charges,-100000000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,100000000.0,0.0,0.0,,
Net Non Operating Interest Income Expense,-180000000.0,-135800000.0,-109200000.0,-161000000.0,
Interest Expense Non Operating,180000000.0,135800000.0,109200000.0,161000000.0,
Operating Income,765100000.0,1065300000.0,882100000.0,444400000.0,
Operating Expense,633500000.0,701400000.0,550000000.0,387600000.0,
Selling General And Administration,633500000.0,701400000.0,550000000.0,387600000.0,
Gross Profit,1398600000.0,1766700000.0,1432100000.0,832000000.0,
Cost Of Revenue,5052700000.0,4700900000.0,3918500000.0,3266900000.0,
Total Revenue,6451300000.0,6467600000.0,5350600000.0,4098900000.0,
Operating Revenue,6451300000.0,6467600000.0,5350600000.0,4098900000.0,
