,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.26,0.166876,0.19,
Total Unusual Items,,,41000000.0,34000000.0,45000000.0
Total Unusual Items Excluding Goodwill,,,41000000.0,34000000.0,45000000.0
Net Income From Continuing Operation Net Minority Interest,4426000000.0,1578000000.0,5284000000.0,6855000000.0,
Reconciled Depreciation,714000000.0,718000000.0,673000000.0,694000000.0,
EBIT,6659000000.0,3207000000.0,7302000000.0,9438000000.0,
Net Interest Income,-1037000000.0,-1045000000.0,-938000000.0,-920000000.0,
Interest Expense,1037000000.0,1045000000.0,938000000.0,920000000.0,
Normalized Income,4426000000.0,1578000000.0,5284000000.0,6855000000.0,
Net Income From Continuing And Discontinued Operation,4426000000.0,1578000000.0,5284000000.0,6855000000.0,
Total Expenses,64317000000.0,65547000000.0,61601000000.0,54848000000.0,
Diluted Average Shares,689211065.0,762430939.0,808900000.0,825540267.0,
Basic Average Shares,689211065.0,762430939.0,779098414.0,825540267.0,
Diluted EPS,6.131649,1.81,2.91,7.695566,
Basic EPS,6.131649,1.81,3.021441,7.695566,
Diluted NI Availto Com Stockholders,4226000000.0,1380000000.0,5099000000.0,6654000000.0,
Net Income Common Stockholders,4226000000.0,1380000000.0,5099000000.0,6654000000.0,
Preferred Stock Dividends,200000000.0,198000000.0,185000000.0,201000000.0,
Net Income,4426000000.0,1578000000.0,5284000000.0,6855000000.0,
Minority Interests,-18000000.0,-24000000.0,-18000000.0,-21000000.0,
Net Income Including Noncontrolling Interests,4444000000.0,1602000000.0,5302000000.0,6876000000.0,
Net Income Continuous Operations,4444000000.0,1602000000.0,5302000000.0,6876000000.0,
Tax Provision,1178000000.0,560000000.0,1062000000.0,1642000000.0,
Pretax Income,5622000000.0,2162000000.0,6364000000.0,8518000000.0,
Other Income Expense,356000000.0,297000000.0,520000000.0,545000000.0,
Special Income Charges,,,41000000.0,34000000.0,45000000.0
Restructuring And Mergern Acquisition,,,-41000000.0,-34000000.0,-45000000.0
Net Non Operating Interest Income Expense,-1037000000.0,-1045000000.0,-938000000.0,-920000000.0,
Interest Expense Non Operating,1037000000.0,1045000000.0,938000000.0,920000000.0,
Other Operating Expenses,825000000.0,1962000000.0,751000000.0,668000000.0,
Selling General And Administration,5991000000.0,6177000000.0,5860000000.0,5755000000.0,
General And Administrative Expense,5991000000.0,6177000000.0,5860000000.0,5755000000.0,
Other Gand A,481000000.0,828000000.0,669000000.0,670000000.0,
Salaries And Wages,5510000000.0,5349000000.0,5191000000.0,5085000000.0,
Total Revenue,69939000000.0,67709000000.0,67965000000.0,63366000000.0,
Operating Revenue,69939000000.0,67709000000.0,67965000000.0,63366000000.0,
Loss Adjustment Expense,43413000000.0,43551000000.0,45947000000.0,41709000000.0,
Net Policyholder Benefits And Claims,43413000000.0,43551000000.0,45947000000.0,41709000000.0,
Policyholder Benefits Gross,47979000000.0,45986000000.0,48333000000.0,44331000000.0,
Policyholder Benefits Ceded,4566000000.0,2435000000.0,2386000000.0,2622000000.0,
