,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-78393630.0,-124734225.0,-13139588.0,-69961590.0,
Tax Rate For Calcs,0.21,0.275,0.022,0.27,
Normalized EBITDA,2435978000.0,1243963000.0,910499000.0,814103000.0,
Total Unusual Items,-373303000.0,-453579000.0,-597254000.0,-259117000.0,
Total Unusual Items Excluding Goodwill,-373303000.0,-453579000.0,-597254000.0,-259117000.0,
Net Income From Continuing Operation Net Minority Interest,2897047000.0,9772000.0,-540747000.0,166284000.0,
Reconciled Depreciation,376127000.0,408560000.0,340523000.0,134757000.0,
Reconciled Cost Of Revenue,15010599000.0,14176221000.0,11337930000.0,13122370000.0,
EBITDA,2062675000.0,790384000.0,313245000.0,554986000.0,
EBIT,1686548000.0,381824000.0,-27278000.0,420229000.0,
Net Interest Income,-9302000.0,47221000.0,-36228000.0,-33124000.0,
Interest Expense,,,36228000.0,33124000.0,56943000.0
Normalized Income,3191956370.0,338616775.0,43367412.0,355439410.0,
Net Income From Continuing And Discontinued Operation,2897047000.0,9772000.0,-540747000.0,166284000.0,
Total Expenses,22434505000.0,21533799000.0,17558865000.0,17240974000.0,
Total Operating Income As Reported,892327000.0,-278839000.0,-624532000.0,161112000.0,
Diluted Average Shares,636390000.0,614024000.0,578949000.0,501779000.0,
Basic Average Shares,616993000.0,608856000.0,578949000.0,458432000.0,
Diluted EPS,4.56,0.02,-0.93,0.33,
Basic EPS,4.7,0.02,-0.93,0.36,
Diluted NI Availto Com Stockholders,2897047000.0,9772000.0,-540747000.0,166284000.0,
Net Income Common Stockholders,2897047000.0,9772000.0,-540747000.0,166284000.0,
Net Income,2897047000.0,9772000.0,-540747000.0,166284000.0,
Minority Interests,30550000.0,30896000.0,12258000.0,7458000.0,
Net Income Including Noncontrolling Interests,2866497000.0,-21124000.0,-553005000.0,158826000.0,
Net Income Continuous Operations,2866497000.0,-21124000.0,-553005000.0,158826000.0,
Tax Provision,-1509343000.0,-8019000.0,-12312000.0,-1364000.0,
Pretax Income,1357154000.0,-29143000.0,-565317000.0,157462000.0,
Other Income Expense,-320092000.0,-458188000.0,-501811000.0,-229643000.0,
Other Non Operating Income Expenses,53211000.0,-4609000.0,95443000.0,29474000.0,
Special Income Charges,-794221000.0,-660663000.0,-597254000.0,-259117000.0,
Gain On Sale Of Ppe,,,,0.0,0.0
Write Off,0.0,0.0,46571000.0,71126000.0,
Restructuring And Mergern Acquisition,794221000.0,660663000.0,550683000.0,187991000.0,
Gain On Sale Of Security,420918000.0,207084000.0,,,
Net Non Operating Interest Income Expense,-9302000.0,47221000.0,-36228000.0,-33124000.0,
Total Other Finance Cost,9302000.0,-47221000.0,36228000.0,33124000.0,
Interest Expense Non Operating,,,36228000.0,33124000.0,56943000.0
Operating Income,1686548000.0,381824000.0,-27278000.0,420229000.0,
Operating Expense,7202488000.0,7123062000.0,6019170000.0,3999594000.0,
Other Operating Expenses,,,550683000.0,187991000.0,177670000.0
Depreciation Amortization Depletion Income Statement,154709000.0,174044000.0,138758000.0,15747000.0,
Depreciation And Amortization In Income Statement,154709000.0,174044000.0,138758000.0,15747000.0,
Amortization,154709000.0,174044000.0,138758000.0,15747000.0,
Amortization Of Intangibles Income Statement,154709000.0,174044000.0,138758000.0,15747000.0,
Research And Development,2914415000.0,2720819000.0,2135612000.0,1383841000.0,
Selling General And Administration,4133364000.0,4228199000.0,3744800000.0,2600006000.0,
Selling And Marketing Expense,1984265000.0,2019009000.0,2057951000.0,1617189000.0,
General And Administrative Expense,2149099000.0,2209190000.0,1686849000.0,982817000.0,
Other Gand A,2149099000.0,2209190000.0,1686849000.0,982817000.0,
Gross Profit,8889036000.0,7504886000.0,5991892000.0,4419823000.0,
Cost Of Revenue,15232017000.0,14410737000.0,11539695000.0,13241380000.0,
Total Revenue,24121053000.0,21915623000.0,17531587000.0,17661203000.0,
Operating Revenue,24121053000.0,21915623000.0,17531587000.0,17661203000.0,
