,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2613200.0,-12600000.0,-1544000.0,-1715765.041957,
Tax Rate For Calcs,0.188,0.2,0.193,0.171577,
Normalized EBITDA,1146900000.0,942500000.0,741500000.0,668500000.0,
Total Unusual Items,-13900000.0,-63000000.0,-8000000.0,-10000000.0,
Total Unusual Items Excluding Goodwill,-13900000.0,-63000000.0,-8000000.0,-10000000.0,
Net Income From Continuing Operation Net Minority Interest,806900000.0,590100000.0,497100000.0,464000000.0,
Reconciled Depreciation,95100000.0,86000000.0,77900000.0,72400000.0,
Reconciled Cost Of Revenue,3569400000.0,3434100000.0,3433700000.0,3005700000.0,
EBITDA,1133000000.0,879500000.0,733500000.0,658500000.0,
EBIT,1037900000.0,793500000.0,655600000.0,586100000.0,
Net Interest Income,-38700000.0,-51700000.0,-38700000.0,-25000000.0,
Interest Expense,44100000.0,56000000.0,39800000.0,26000000.0,
Interest Income,5400000.0,4300000.0,1100000.0,1000000.0,
Normalized Income,818186800.0,640500000.0,503556000.0,472284234.958043,
Net Income From Continuing And Discontinued Operation,806900000.0,590100000.0,497100000.0,464000000.0,
Total Expenses,4300500000.0,4138000000.0,4059900000.0,3603100000.0,
Total Operating Income As Reported,1034800000.0,790100000.0,656200000.0,590300000.0,
Diluted Average Shares,35800000.0,35700000.0,35800000.0,37500000.0,
Basic Average Shares,35600000.0,35500000.0,35700000.0,37200000.0,
Diluted EPS,22.54,16.54,13.88,12.39,
Basic EPS,22.67,16.61,13.92,12.47,
Diluted NI Availto Com Stockholders,806900000.0,590100000.0,497100000.0,464000000.0,
Net Income Common Stockholders,806900000.0,590100000.0,497100000.0,464000000.0,
Net Income,806900000.0,590100000.0,497100000.0,464000000.0,
Net Income Including Noncontrolling Interests,806900000.0,590100000.0,497100000.0,464000000.0,
Net Income Discontinuous Operations,,,0.0,0.0,-800000.0
Net Income Continuous Operations,806900000.0,590100000.0,497100000.0,464000000.0,
Tax Provision,186900000.0,147400000.0,118700000.0,96100000.0,
Pretax Income,993800000.0,737500000.0,615800000.0,560100000.0,
Other Income Expense,-8300000.0,-54700000.0,-4000000.0,-5900000.0,
Other Non Operating Income Expenses,-2300000.0,-200000.0,-1100000.0,-7700000.0,
Special Income Charges,-6200000.0,-67300000.0,-8800000.0,-13400000.0,
Gain On Sale Of Ppe,2100000.0,500000.0,1000000.0,200000.0,
Gain On Sale Of Business,-1500000.0,14100000.0,0.0,0.0,
Other Special Charges,6800000.0,15600000.0,8300000.0,11800000.0,
Write Off,0.0,63200000.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,3100000.0,1500000.0,1800000.0,
Earnings From Equity Interest,7900000.0,8500000.0,5100000.0,11800000.0,
Gain On Sale Of Security,-7700000.0,4300000.0,800000.0,3400000.0,
Net Non Operating Interest Income Expense,-38700000.0,-51700000.0,-38700000.0,-25000000.0,
Interest Expense Non Operating,44100000.0,56000000.0,39800000.0,26000000.0,
Interest Income Non Operating,5400000.0,4300000.0,1100000.0,1000000.0,
Operating Income,1040800000.0,843900000.0,658500000.0,591000000.0,
Operating Expense,731100000.0,703900000.0,626200000.0,597400000.0,
Other Operating Expenses,500000.0,-1600000.0,-1000000.0,-1500000.0,
Selling General And Administration,730600000.0,705500000.0,627200000.0,598900000.0,
General And Administrative Expense,,705500000.0,627200000.0,598900000.0,555900000.0
Other Gand A,,705500000.0,627200000.0,598900000.0,555900000.0
Gross Profit,1771900000.0,1547800000.0,1284700000.0,1188400000.0,
Cost Of Revenue,3569400000.0,3434100000.0,3433700000.0,3005700000.0,
Total Revenue,5341300000.0,4981900000.0,4718400000.0,4194100000.0,
Operating Revenue,5341300000.0,4981900000.0,4718400000.0,4194100000.0,
