,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-420000.0,-1050000.0,-9450000.0,-552150000.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.27,
Normalized EBITDA,1135000000.0,-455000000.0,-860000000.0,430000000.0,
Total Unusual Items,-2000000.0,-5000000.0,-45000000.0,-2045000000.0,
Total Unusual Items Excluding Goodwill,-2000000.0,-5000000.0,-45000000.0,-2045000000.0,
Net Income From Continuing Operation Net Minority Interest,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Reconciled Depreciation,77000000.0,71000000.0,61000000.0,26000000.0,
Reconciled Cost Of Revenue,504000000.0,459000000.0,588000000.0,509000000.0,
EBITDA,1133000000.0,-460000000.0,-905000000.0,-1615000000.0,
EBIT,1056000000.0,-531000000.0,-966000000.0,-1641000000.0,
Net Interest Income,,,,,177437000.0
Interest Expense,,,,,4882000.0
Interest Income,,,,,182319000.0
Normalized Income,1412580000.0,-537050000.0,-992450000.0,-2194150000.0,
Net Income From Continuing And Discontinued Operation,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Total Expenses,1895000000.0,2396000000.0,2324000000.0,3456000000.0,
Diluted Average Shares,906171504.0,890857659.0,878630024.0,492381190.0,
Basic Average Shares,881113156.0,890857659.0,878630024.0,492381190.0,
Diluted EPS,1.56,-0.61,-1.17,-7.49,
Basic EPS,1.6,-0.61,-1.17,-7.49,
Diluted NI Availto Com Stockholders,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Net Income Common Stockholders,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Otherunder Preferred Stock Dividend,,,0.0,0.0,4000000.0
Net Income,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Minority Interests,,,,,-4601000.0
Net Income Including Noncontrolling Interests,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Net Income Continuous Operations,1411000000.0,-541000000.0,-1028000000.0,-3687000000.0,
Tax Provision,-347000000.0,8000000.0,1000000.0,2000000.0,
Pretax Income,1064000000.0,-533000000.0,-1027000000.0,-3685000000.0,
Other Income Expense,8000000.0,-2000000.0,-61000000.0,-2044000000.0,
Other Non Operating Income Expenses,10000000.0,3000000.0,-16000000.0,1000000.0,
Special Income Charges,,,-45000000.0,-70000000.0,0.0
Other Special Charges,,,24000000.0,70000000.0,105494000.0
Impairment Of Capital Assets,,,45000000.0,0.0,0.0
Gain On Sale Of Security,-2000000.0,-5000000.0,-45000000.0,-2045000000.0,
Net Non Operating Interest Income Expense,,,,,177437000.0
Interest Expense Non Operating,,,,,4882000.0
Interest Income Non Operating,,,,,182319000.0
Operating Income,1056000000.0,-531000000.0,-966000000.0,-1641000000.0,
Operating Expense,1391000000.0,1937000000.0,1736000000.0,2947000000.0,
Other Operating Expenses,33000000.0,33000000.0,97000000.0,115000000.0,
Provision For Doubtful Accounts,76000000.0,43000000.0,36000000.0,108000000.0,
Research And Development,818000000.0,805000000.0,878000000.0,1234000000.0,
Selling General And Administration,464000000.0,1056000000.0,725000000.0,1490000000.0,
Selling And Marketing Expense,231000000.0,95000000.0,73000000.0,238000000.0,
General And Administrative Expense,233000000.0,961000000.0,652000000.0,1252000000.0,
Other Gand A,130000000.0,308000000.0,215000000.0,290000000.0,
Insurance And Claims,,,41000000.0,24970000.0,4000000.0
Salaries And Wages,103000000.0,653000000.0,437000000.0,962000000.0,
Gross Profit,2447000000.0,1406000000.0,770000000.0,1306000000.0,
Cost Of Revenue,504000000.0,459000000.0,588000000.0,509000000.0,
Total Revenue,2951000000.0,1865000000.0,1358000000.0,1815000000.0,
Operating Revenue,2756000000.0,1714000000.0,1238000000.0,1658000000.0,
