,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,955000000.0,392000000.0,33000000.0,-3129000000.0,862000000.0
Repurchase Of Capital Stock,-1500000000.0,0.0,-2012000000.0,-4686000000.0,-1032000000.0
Repayment Of Debt,-10075000000.0,-12100000000.0,-15216000000.0,-11387000000.0,-8108000000.0
Issuance Of Debt,6454000000.0,13771000000.0,16897000000.0,15272000000.0,8793000000.0
Capital Expenditure,-6148000000.0,-6516000000.0,-6028000000.0,-7269000000.0,-5999000000.0
End Cash Position,26210000000.0,25800000000.0,24042000000.0,22964000000.0,26715000000.0
Beginning Cash Position,25800000000.0,24042000000.0,22964000000.0,26715000000.0,25620000000.0
Effect Of Exchange Rate Changes,-90000000.0,276000000.0,51000000.0,-352000000.0,80000000.0
Changes In Cash,500000000.0,1482000000.0,1027000000.0,-3399000000.0,1015000000.0
Financing Cash Flow,-5290000000.0,1242000000.0,-543000000.0,-1025000000.0,-830000000.0
Cash Flow From Continuing Financing Activities,-5289000000.0,1242000000.0,-543000000.0,-1024000000.0,-829000000.0
Net Other Financing Charges,47000000.0,-144000000.0,-207000000.0,-140000000.0,-82000000.0
Cash Dividends Paid,-200000000.0,-144000000.0,-175000000.0,-127000000.0,-192000000.0
Common Stock Dividend Paid,-200000000.0,-144000000.0,-175000000.0,-127000000.0,-192000000.0
Net Common Stock Issuance,-1500000000.0,0.0,-2012000000.0,-4686000000.0,-1032000000.0
Common Stock Payments,-1500000000.0,0.0,-2012000000.0,-4686000000.0,-1032000000.0
Net Issuance Payments Of Debt,-3637000000.0,1530000000.0,1851000000.0,3928000000.0,476000000.0
Net Short Term Debt Issuance,-16000000.0,-141000000.0,170000000.0,43000000.0,-209000000.0
Net Long Term Debt Issuance,-3621000000.0,1671000000.0,1681000000.0,3885000000.0,685000000.0
Long Term Debt Payments,-10075000000.0,-12100000000.0,-15216000000.0,-11387000000.0,-8108000000.0
Long Term Debt Issuance,6454000000.0,13771000000.0,16897000000.0,15272000000.0,8793000000.0
Investing Cash Flow,-1315000000.0,-6668000000.0,-4490000000.0,-6513000000.0,-5017000000.0
Cash Flow From Continuing Investing Activities,-1314000000.0,-6667000000.0,-4491000000.0,-6514000000.0,-5015000000.0
Net Other Investing Changes,2237000000.0,-3000000000.0,-1411000000.0,-2564000000.0,-1475000000.0
Net Investment Purchase And Sale,142000000.0,51000000.0,420000000.0,1055000000.0,-13000000.0
Sale Of Investment,679000000.0,654000000.0,1065000000.0,1574000000.0,1222000000.0
Purchase Of Investment,-537000000.0,-603000000.0,-645000000.0,-519000000.0,-1235000000.0
Net PPE Purchase And Sale,-1564000000.0,-1582000000.0,-1683000000.0,-1771000000.0,-1284000000.0
Sale Of PPE,2454000000.0,2797000000.0,2529000000.0,2265000000.0,2470000000.0
Purchase Of PPE,-4018000000.0,-4379000000.0,-4212000000.0,-4036000000.0,-3754000000.0
Capital Expenditure Reported,-2130000000.0,-2137000000.0,-1816000000.0,-3233000000.0,-2245000000.0
Operating Cash Flow,7103000000.0,6908000000.0,6061000000.0,4140000000.0,6861000000.0
Cash Flow From Continuing Operating Activities,7105000000.0,6907000000.0,6061000000.0,4137000000.0,6861000000.0
Change In Working Capital,2075000000.0,1784000000.0,-311000000.0,591000000.0,1344000000.0
Other Non Cash Items,-126000000.0,-113000000.0,-195000000.0,-1133000000.0,-385000000.0
Deferred Tax,-78000000.0,62000000.0,143000000.0,-28000000.0,269000000.0
Deferred Income Tax,-78000000.0,62000000.0,143000000.0,-28000000.0,269000000.0
Depreciation Amortization Depletion,4112000000.0,3041000000.0,2934000000.0,3233000000.0,2872000000.0
Depreciation And Amortization,4112000000.0,3041000000.0,2934000000.0,3233000000.0,2872000000.0
Depreciation,4112000000.0,3041000000.0,2934000000.0,3233000000.0,2872000000.0
Operating Gains Losses,-173000000.0,240000000.0,637000000.0,4351000000.0,-246000000.0
Pension And Employee Benefit Expense,-9000000.0,32000000.0,0.0,39000000.0,20000000.0
Earnings Losses From Equity Investments,-187000000.0,98000000.0,485000000.0,4405000000.0,-186000000.0
Net Foreign Currency Exchange Gain Loss,23000000.0,110000000.0,152000000.0,-93000000.0,-80000000.0
Net Income From Continuing Operations,1293000000.0,1894000000.0,2853000000.0,-2874000000.0,3007000000.0
