,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,433260000.0,26802000.0,200722000.0,631459000.0,350052000.0,,
Repurchase Of Capital Stock,-276405000.0,-471413000.0,-583394000.0,-564315000.0,-357450000.0,,
Repayment Of Debt,-1193000.0,-1153000.0,-1066000.0,-826000.0,-753000.0,,
Capital Expenditure,-5446000.0,-8303000.0,-7059000.0,-5591000.0,-8210000.0,,
Interest Paid Supplemental Data,800000.0,14095000.0,651000.0,14109000.0,670000.0,,
Income Tax Paid Supplemental Data,107418000.0,243357000.0,3863000.0,102590000.0,143256000.0,,
End Cash Position,2023604000.0,1829925000.0,2287910000.0,2664667000.0,2568667000.0,,
Beginning Cash Position,1829925000.0,2287910000.0,2664667000.0,2568667000.0,2528946000.0,,
Changes In Cash,193679000.0,-457985000.0,-376757000.0,96000000.0,39721000.0,,
Financing Cash Flow,-237917000.0,-457842000.0,-569522000.0,-534294000.0,-309889000.0,,
Cash Flow From Continuing Financing Activities,-237917000.0,-457842000.0,-569522000.0,-534294000.0,-309889000.0,,
Proceeds From Stock Option Exercised,39681000.0,14724000.0,14938000.0,30847000.0,48314000.0,,
Net Common Stock Issuance,-276405000.0,-471413000.0,-583394000.0,-564315000.0,-357450000.0,,
Common Stock Payments,-276405000.0,-471413000.0,-583394000.0,-564315000.0,-357450000.0,,
Net Issuance Payments Of Debt,-1193000.0,-1153000.0,-1066000.0,-826000.0,-753000.0,,
Net Long Term Debt Issuance,-1193000.0,-1153000.0,-1066000.0,-826000.0,-753000.0,,
Long Term Debt Payments,-1193000.0,-1153000.0,-1066000.0,-826000.0,-753000.0,,
Investing Cash Flow,-7110000.0,-35248000.0,-15016000.0,-6756000.0,-8652000.0,,
Cash Flow From Continuing Investing Activities,-7110000.0,-35248000.0,-15016000.0,-6756000.0,-8652000.0,,
Dividends Received Cfi,0.0,,,0.0,0.0,2715000.0,0.0
Net Business Purchase And Sale,-1931000.0,-27183000.0,-8167000.0,-1460000.0,-741000.0,,
Purchase Of Business,-1931000.0,-27183000.0,-8167000.0,-1460000.0,-741000.0,,
Net PPE Purchase And Sale,-5179000.0,-8065000.0,-6849000.0,-5296000.0,-7911000.0,,
Sale Of PPE,267000.0,238000.0,210000.0,295000.0,299000.0,,
Purchase Of PPE,-5446000.0,-8303000.0,-7059000.0,-5591000.0,-8210000.0,,
Operating Cash Flow,438706000.0,35105000.0,207781000.0,637050000.0,358262000.0,,
Cash Flow From Continuing Operating Activities,438706000.0,35105000.0,207781000.0,637050000.0,358262000.0,,
Dividend Received Cfo,0.0,0.0,0.0,0.0,0.0,,
Change In Working Capital,-24419000.0,-307510000.0,-60150000.0,84606000.0,-106486000.0,,
Change In Other Working Capital,-17794000.0,-20601000.0,-7180000.0,-35683000.0,-10665000.0,,
Change In Other Current Assets,-49331000.0,-93800000.0,-38640000.0,-70274000.0,-26018000.0,,
Change In Payables And Accrued Expense,-1882000.0,-134736000.0,55502000.0,-23798000.0,-54345000.0,,
Change In Inventory,38615000.0,-59668000.0,-51665000.0,198690000.0,-12978000.0,,
Change In Receivables,5973000.0,1295000.0,-18167000.0,15671000.0,-2480000.0,,
Other Non Cash Items,78117000.0,-27775000.0,-64072000.0,52771000.0,7594000.0,,
Stock Based Compensation,17356000.0,17812000.0,18527000.0,19460000.0,19223000.0,,
Provisionand Write Offof Assets,18868000.0,,,,3923000.0,-1325000.0,-7466000.0
Asset Impairment Charge,,,8118000.0,,,,-7466000.0
Depreciation Amortization Depletion,6096000.0,5689000.0,5782000.0,4953000.0,4685000.0,,
Depreciation And Amortization,6096000.0,5689000.0,5782000.0,4953000.0,4685000.0,,
Net Income From Continuing Operations,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
