,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Ordinary Shares Number,200000000.0,201000000.0,203306424.0,203000000.0,205000000.0,
Share Issued,200000000.0,201000000.0,203306424.0,203000000.0,205000000.0,
Net Debt,400000000.0,493000000.0,483000000.0,515000000.0,741000000.0,
Total Debt,2745000000.0,3491000000.0,2250000000.0,2250000000.0,2648000000.0,
Tangible Book Value,-1796000000.0,-1726000000.0,-1777000000.0,-1963000000.0,-1940000000.0,
Invested Capital,3460000000.0,4275000000.0,2989000000.0,2885000000.0,3322000000.0,
Working Capital,1118000000.0,1189000000.0,-287000000.0,-378000000.0,-191000000.0,
Net Tangible Assets,-1796000000.0,-1726000000.0,-1777000000.0,-1963000000.0,-1940000000.0,
Capital Lease Obligations,260000000.0,256000000.0,256000000.0,257000000.0,255000000.0,
Common Stock Equity,975000000.0,1040000000.0,995000000.0,892000000.0,929000000.0,
Total Capitalization,3460000000.0,3525000000.0,2239000000.0,2136000000.0,2173000000.0,
Total Equity Gross Minority Interest,975000000.0,1040000000.0,995000000.0,892000000.0,929000000.0,
Stockholders Equity,975000000.0,1040000000.0,995000000.0,892000000.0,929000000.0,
Gains Losses Not Affecting Retained Earnings,-40000000.0,-66000000.0,-65000000.0,-55000000.0,-59000000.0,
Other Equity Adjustments,-40000000.0,-66000000.0,-65000000.0,-55000000.0,-59000000.0,
Retained Earnings,0.0,0.0,0.0,0.0,0.0,
Capital Stock,1015000000.0,1106000000.0,1060000000.0,947000000.0,988000000.0,
Common Stock,1015000000.0,1106000000.0,1060000000.0,947000000.0,988000000.0,
Preferred Stock,,0.0,,,,0.0
Total Liabilities Net Minority Interest,8704000000.0,9783000000.0,7994000000.0,8112000000.0,8382000000.0,
Total Non Current Liabilities Net Minority Interest,5135000000.0,5121000000.0,3799000000.0,3795000000.0,3870000000.0,
Other Non Current Liabilities,118000000.0,109000000.0,110000000.0,110000000.0,108000000.0,
Tradeand Other Payables Non Current,,0.0,0.0,0.0,100000000.0,100000000.0
Non Current Deferred Liabilities,2304000000.0,2302000000.0,2221000000.0,2216000000.0,2193000000.0,
Non Current Deferred Revenue,2256000000.0,2257000000.0,2052000000.0,2055000000.0,2036000000.0,
Non Current Deferred Taxes Liabilities,48000000.0,45000000.0,169000000.0,161000000.0,157000000.0,
Long Term Debt And Capital Lease Obligation,2704000000.0,2701000000.0,1459000000.0,1460000000.0,1460000000.0,
Long Term Capital Lease Obligation,219000000.0,216000000.0,215000000.0,216000000.0,216000000.0,
Long Term Debt,2485000000.0,2485000000.0,1244000000.0,1244000000.0,1244000000.0,
Long Term Provisions,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,
Current Liabilities,3569000000.0,4662000000.0,4195000000.0,4317000000.0,4512000000.0,
Other Current Liabilities,505000000.0,551000000.0,515000000.0,487000000.0,390000000.0,
Current Deferred Liabilities,2270000000.0,2279000000.0,2070000000.0,2045000000.0,2133000000.0,
