,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,5000000.0,87100000.0,19500000.0,54200000.0,63400000.0
Repurchase Of Capital Stock,-9000000.0,-20800000.0,-30100000.0,-7300000.0,-28800000.0
Repayment Of Debt,-1900000.0,-1800000.0,-1800000.0,-1800000.0,-1800000.0
Issuance Of Debt,0.0,0.0,0.0,0.0,0.0
Capital Expenditure,-26200000.0,-25600000.0,-30100000.0,-26800000.0,-28400000.0
End Cash Position,2444700000.0,2341300000.0,3473000000.0,3253900000.0,2077600000.0
Beginning Cash Position,2341300000.0,3473000000.0,3253900000.0,2077600000.0,3132200000.0
Effect Of Exchange Rate Changes,-12300000.0,23900000.0,1000000.0,-18100000.0,3500000.0
Changes In Cash,115700000.0,-1155600000.0,218100000.0,1194400000.0,-1058100000.0
Financing Cash Flow,196800000.0,-1208100000.0,288600000.0,1127200000.0,-1075300000.0
Cash Flow From Continuing Financing Activities,196800000.0,-1208100000.0,288600000.0,1127200000.0,-1075300000.0
Net Other Financing Charges,194100000.0,-1190000000.0,316100000.0,1101700000.0,-1039300000.0
Proceeds From Stock Option Exercised,13600000.0,4500000.0,4400000.0,34600000.0,-5400000.0
Net Common Stock Issuance,-9000000.0,-20800000.0,-30100000.0,-7300000.0,-28800000.0
Common Stock Payments,-9000000.0,-20800000.0,-30100000.0,-7300000.0,-28800000.0
Net Issuance Payments Of Debt,-1900000.0,-1800000.0,-1800000.0,-1800000.0,-1800000.0
Net Long Term Debt Issuance,-1900000.0,-1800000.0,-1800000.0,-1800000.0,-1800000.0
Long Term Debt Payments,-1900000.0,-1800000.0,-1800000.0,-1800000.0,-1800000.0
Long Term Debt Issuance,0.0,0.0,0.0,0.0,0.0
Investing Cash Flow,-112300000.0,-60200000.0,-120100000.0,-13800000.0,-74600000.0
Cash Flow From Continuing Investing Activities,-112300000.0,-60200000.0,-120100000.0,-13800000.0,-74600000.0
Net Investment Purchase And Sale,-80600000.0,-34600000.0,-90000000.0,13000000.0,-46200000.0
Sale Of Investment,112000000.0,148600000.0,93700000.0,77100000.0,120100000.0
Purchase Of Investment,-192600000.0,-183200000.0,-183700000.0,-64100000.0,-166300000.0
Net Business Purchase And Sale,-5500000.0,0.0,0.0,0.0,0.0
Purchase Of Business,-5500000.0,0.0,0.0,0.0,0.0
Capital Expenditure Reported,-26200000.0,-25600000.0,-30100000.0,-26800000.0,-28400000.0
Operating Cash Flow,31200000.0,112700000.0,49600000.0,81000000.0,91800000.0
Cash Flow From Continuing Operating Activities,31200000.0,112700000.0,49600000.0,81000000.0,91800000.0
Change In Working Capital,-35600000.0,-11200000.0,-55800000.0,-28800000.0,-4100000.0
Change In Other Working Capital,-31300000.0,-6900000.0,-28800000.0,8100000.0,-39200000.0
Change In Payables And Accrued Expense,58000000.0,-29800000.0,25500000.0,-16300000.0,28700000.0
Change In Payable,58000000.0,-29800000.0,25500000.0,-16300000.0,28700000.0
Change In Account Payable,7400000.0,-4900000.0,6600000.0,9800000.0,13500000.0
Change In Tax Payable,50600000.0,-24900000.0,18900000.0,-26100000.0,15200000.0
Change In Income Tax Payable,50600000.0,-24900000.0,18900000.0,-26100000.0,15200000.0
Change In Prepaid Assets,-3100000.0,3100000.0,-17100000.0,1200000.0,-1900000.0
Change In Receivables,-59200000.0,22400000.0,-35400000.0,-21800000.0,8300000.0
Other Non Cash Items,1000000.0,1200000.0,1000000.0,2300000.0,8900000.0
Stock Based Compensation,44800000.0,48400000.0,45900000.0,37100000.0,39600000.0
Provisionand Write Offof Assets,4000000.0,700000.0,3800000.0,5400000.0,900000.0
Deferred Tax,-7600000.0,-5700000.0,-18900000.0,-6600000.0,-10100000.0
Deferred Income Tax,-7600000.0,-5700000.0,-18900000.0,-6600000.0,-10100000.0
Depreciation Amortization Depletion,44300000.0,53200000.0,53900000.0,58300000.0,52100000.0
Depreciation And Amortization,44300000.0,53200000.0,53900000.0,58300000.0,52100000.0
Operating Gains Losses,177100000.0,4800000.0,4800000.0,2500000.0,2500000.0
Pension And Employee Benefit Expense,177100000.0,4800000.0,4800000.0,2500000.0,2500000.0
Net Income From Continuing Operations,-196800000.0,21300000.0,14900000.0,10800000.0,2000000.0
