,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-391000000.0,-234000000.0,359000000.0,16000000.0,-414000000.0,,
Repurchase Of Capital Stock,-250000000.0,-1500000000.0,-750000000.0,,,0.0,0.0
Repayment Of Debt,-6000000.0,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,,
Capital Expenditure,-678000000.0,-635000000.0,-501000000.0,-460000000.0,-527000000.0,,
Interest Paid Supplemental Data,3000000.0,53000000.0,11000000.0,96000000.0,14000000.0,,
Income Tax Paid Supplemental Data,0.0,4000000.0,1000000.0,2000000.0,0.0,,
End Cash Position,2902000000.0,3475000000.0,8134000000.0,7509000000.0,8503000000.0,,
Beginning Cash Position,3475000000.0,8134000000.0,7509000000.0,8503000000.0,8142000000.0,,
Changes In Cash,-573000000.0,-4659000000.0,625000000.0,-994000000.0,361000000.0,,
Financing Cash Flow,-432000000.0,-4178000000.0,-858000000.0,-1543000000.0,-210000000.0,,
Cash Flow From Continuing Financing Activities,-432000000.0,-4178000000.0,-858000000.0,-1543000000.0,-210000000.0,,
Net Other Financing Charges,-1000000.0,2000000.0,-13000000.0,2000000.0,2000000.0,,
Proceeds From Stock Option Exercised,14000000.0,15000000.0,17000000.0,14000000.0,15000000.0,,
Cash Dividends Paid,-189000000.0,-103000000.0,-107000000.0,1000000.0,-216000000.0,,
Common Stock Dividend Paid,-189000000.0,-103000000.0,-107000000.0,1000000.0,-216000000.0,,
Net Common Stock Issuance,-250000000.0,-1500000000.0,-750000000.0,,,0.0,0.0
Common Stock Payments,-250000000.0,-1500000000.0,-750000000.0,,,0.0,0.0
Net Issuance Payments Of Debt,-6000000.0,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,,
Net Long Term Debt Issuance,-6000000.0,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,,
Long Term Debt Payments,-6000000.0,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,,
Investing Cash Flow,-428000000.0,-882000000.0,623000000.0,73000000.0,458000000.0,,
Cash Flow From Continuing Investing Activities,-428000000.0,-882000000.0,623000000.0,73000000.0,458000000.0,,
Net Other Investing Changes,,,-3000000.0,-4000000.0,,6000000.0,-35000000.0
Net Investment Purchase And Sale,250000000.0,-247000000.0,1103000000.0,-334000000.0,985000000.0,,
Sale Of Investment,350000000.0,72000000.0,1154000000.0,835000000.0,1621000000.0,,
Purchase Of Investment,-100000000.0,-319000000.0,-51000000.0,-1169000000.0,-636000000.0,,
Net PPE Purchase And Sale,0.0,0.0,24000000.0,871000000.0,-10000000.0,,
Sale Of PPE,0.0,0.0,24000000.0,,,0.0,0.0
Purchase Of PPE,0.0,0.0,0.0,0.0,-10000000.0,,
Capital Expenditure Reported,-678000000.0,-635000000.0,-501000000.0,-460000000.0,-517000000.0,,
Operating Cash Flow,287000000.0,401000000.0,860000000.0,476000000.0,113000000.0,,
Cash Flow From Continuing Operating Activities,287000000.0,401000000.0,860000000.0,476000000.0,113000000.0,,
Change In Working Capital,-225000000.0,-371000000.0,673000000.0,-127000000.0,-411000000.0,,
Change In Other Working Capital,-172000000.0,-606000000.0,660000000.0,-458000000.0,-377000000.0,,
Change In Other Current Liabilities,16000000.0,28000000.0,-63000000.0,-61000000.0,-18000000.0,,
Change In Other Current Assets,3000000.0,212000000.0,145000000.0,-12000000.0,-13000000.0,,
Change In Payables And Accrued Expense,11000000.0,-95000000.0,-126000000.0,305000000.0,-196000000.0,,
Change In Receivables,-83000000.0,90000000.0,57000000.0,99000000.0,193000000.0,,
Other Non Cash Items,50000000.0,85000000.0,-14000000.0,-28000000.0,-15000000.0,,
Unrealized Gain Loss On Investment Securities,,,,0.0,0.0,0.0,0.0
Asset Impairment Charge,0.0,8000000.0,,,,0.0,
Deferred Tax,14000000.0,66000000.0,-43000000.0,70000000.0,19000000.0,,
Deferred Income Tax,14000000.0,66000000.0,-43000000.0,70000000.0,19000000.0,,
Depreciation Amortization Depletion,394000000.0,400000000.0,396000000.0,407000000.0,438000000.0,,
Depreciation And Amortization,394000000.0,400000000.0,396000000.0,407000000.0,438000000.0,,
Operating Gains Losses,,,-3000000.0,-107000000.0,15000000.0,1000000.0,1000000.0
Gain Loss On Investment Securities,,,,,15000000.0,1000000.0,1000000.0
Gain Loss On Sale Of PPE,,0.0,-3000000.0,,,0.0,0.0
Net Income From Continuing Operations,54000000.0,213000000.0,-149000000.0,261000000.0,67000000.0,,
