,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,43530249.961788,167177196.020951,-133281200.0,-31738637.662555,21490292.541424,
Tax Rate For Calcs,0.240951,0.215711,0.2,0.255819,0.260675,
Normalized EBITDA,1154133000.0,1046405000.0,1798836000.0,1504935000.0,266815000.0,
Total Unusual Items,180660000.0,775005000.0,-666406000.0,-124067000.0,82441000.0,
Total Unusual Items Excluding Goodwill,180660000.0,775005000.0,-666406000.0,-124067000.0,82441000.0,
Net Income From Continuing Operation Net Minority Interest,335862000.0,784147000.0,242139000.0,418395000.0,-300823000.0,
Reconciled Depreciation,688382000.0,623471000.0,620775000.0,620319000.0,589299000.0,
Reconciled Cost Of Revenue,1224119000.0,1104105000.0,1087422000.0,1110807000.0,1123986000.0,
EBITDA,1334793000.0,1821410000.0,1132430000.0,1380868000.0,345296000.0,
EBIT,646411000.0,1197939000.0,511655000.0,760549000.0,-244003000.0,
Net Interest Income,-109929000.0,-105668000.0,-117569000.0,-186435000.0,-158299000.0,
Interest Expense,109929000.0,105668000.0,117569000.0,186435000.0,158299000.0,
Normalized Income,198732249.961788,176319196.020951,775263800.0,510723362.337445,-361773707.458576,
Net Income From Continuing And Discontinued Operation,335862000.0,784147000.0,242139000.0,418395000.0,-300823000.0,
Total Expenses,1357508000.0,1417437000.0,1240708000.0,949637000.0,1543430000.0,
Total Operating Income As Reported,603210000.0,1134038000.0,496250000.0,781445000.0,-281840000.0,
Diluted Average Shares,628324000.0,602924000.0,602838000.0,602521000.0,559603000.0,
Basic Average Shares,624532000.0,599221000.0,597976000.0,597224000.0,559603000.0,
Diluted EPS,0.53,1.3,0.4,0.69,-0.54,
Basic EPS,0.54,1.31,0.4,0.7,-0.54,
Diluted NI Availto Com Stockholders,335862000.0,784147000.0,242139000.0,418481000.0,-300823000.0,
Average Dilution Earnings,,0.0,,,,0.0
Net Income Common Stockholders,335862000.0,784147000.0,242139000.0,418395000.0,-300823000.0,
Net Income,335862000.0,784147000.0,242139000.0,418395000.0,-300823000.0,
Minority Interests,-71354000.0,-72509000.0,-73279000.0,-8850000.0,-3391000.0,
Net Income Including Noncontrolling Interests,407216000.0,856656000.0,315418000.0,427245000.0,-297432000.0,
Net Income Continuous Operations,407216000.0,856656000.0,315418000.0,427245000.0,-297432000.0,
Tax Provision,129266000.0,235615000.0,78668000.0,146869000.0,-104870000.0,
Pretax Income,536482000.0,1092271000.0,394086000.0,574114000.0,-402302000.0,
Other Income Expense,181132000.0,777621000.0,-666406000.0,-98084000.0,82441000.0,
Other Non Operating Income Expenses,472000.0,2616000.0,,,,19431000.0
Special Income Charges,238000.0,-12133000.0,-14572000.0,43707000.0,-22577000.0,
Gain On Sale Of Ppe,5623000.0,-2990000.0,-231000.0,454179000.0,-10117000.0,
Other Special Charges,1909000.0,5889000.0,11680000.0,62648000.0,365000.0,
Impairment Of Capital Assets,3476000.0,3254000.0,2661000.0,38405000.0,12095000.0,
Gain On Sale Of Security,180422000.0,787138000.0,-651834000.0,-167774000.0,105018000.0,
Net Non Operating Interest Income Expense,-109929000.0,-105668000.0,-117569000.0,-186435000.0,-158299000.0,
Interest Expense Non Operating,109929000.0,105668000.0,117569000.0,186435000.0,158299000.0,
Operating Income,465279000.0,420318000.0,1178061000.0,858633000.0,-326444000.0,
Operating Expense,133389000.0,313332000.0,153286000.0,-161170000.0,419444000.0,
Other Operating Expenses,34669000.0,177763000.0,14525000.0,-313733000.0,290456000.0,
Selling General And Administration,98720000.0,81586000.0,91464000.0,107994000.0,88470000.0,
Gross Profit,598668000.0,733650000.0,1331347000.0,697463000.0,93000000.0,
Cost Of Revenue,1224119000.0,1104105000.0,1087422000.0,1110807000.0,1123986000.0,
Total Revenue,1822787000.0,1837755000.0,2418769000.0,1808270000.0,1216986000.0,
Operating Revenue,1822787000.0,1837755000.0,2418769000.0,1808270000.0,1216986000.0,
