,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Ordinary Shares Number,118943961.0,120024961.0,121281961.0,122161961.0,123726000.0,
Share Issued,118943961.0,120024961.0,121281961.0,122161961.0,123726000.0,
Total Debt,1762718000.0,1706782000.0,1575791000.0,1514101000.0,1458890000.0,
Tangible Book Value,4205064000.0,4111569000.0,4152856000.0,3807547000.0,4007720000.0,
Invested Capital,4387279000.0,4289570000.0,4324047000.0,3985732000.0,4031645000.0,
Working Capital,1971382000.0,2010132000.0,2140672000.0,1801756000.0,2103093000.0,
Net Tangible Assets,4205064000.0,4111569000.0,4152856000.0,3807547000.0,4007720000.0,
Capital Lease Obligations,1762718000.0,1706782000.0,1575791000.0,1514101000.0,1458890000.0,
Common Stock Equity,4387279000.0,4289570000.0,4324047000.0,3985732000.0,4031645000.0,
Total Capitalization,4387279000.0,4289570000.0,4324047000.0,3985732000.0,4031645000.0,
Total Equity Gross Minority Interest,4387279000.0,4289570000.0,4324047000.0,3985732000.0,4031645000.0,
Stockholders Equity,4387279000.0,4289570000.0,4324047000.0,3985732000.0,4031645000.0,
Gains Losses Not Affecting Retained Earnings,-331225000.0,-336722000.0,-424441000.0,-319802000.0,-309817000.0,
Other Equity Adjustments,-331225000.0,-336722000.0,-424441000.0,-319802000.0,-309817000.0,
Retained Earnings,4085559000.0,3993154000.0,4109717000.0,3694547000.0,3751713000.0,
Additional Paid In Capital,632375000.0,632564000.0,638190000.0,610402000.0,589156000.0,
Capital Stock,570000.0,574000.0,581000.0,585000.0,593000.0,
Common Stock,570000.0,574000.0,581000.0,585000.0,593000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3136160000.0,3140973000.0,3279245000.0,3097937000.0,2712490000.0,
Total Non Current Liabilities Net Minority Interest,1578814000.0,1568588000.0,1439615000.0,1294404000.0,1243839000.0,
Other Non Current Liabilities,51615000.0,45454000.0,40790000.0,37440000.0,34140000.0,
Tradeand Other Payables Non Current,,,0.0,0.0,0.0,15864000.0
Non Current Deferred Liabilities,62400000.0,98189000.0,98188000.0,33231000.0,28876000.0,
Non Current Deferred Taxes Liabilities,62400000.0,98189000.0,98188000.0,33231000.0,28876000.0,
Long Term Debt And Capital Lease Obligation,1464799000.0,1424945000.0,1300637000.0,1223733000.0,1180823000.0,
Long Term Capital Lease Obligation,1464799000.0,1424945000.0,1300637000.0,1223733000.0,1180823000.0,
Current Liabilities,1557346000.0,1572385000.0,1839630000.0,1803533000.0,1468651000.0,
Other Current Liabilities,64901000.0,101857000.0,140880000.0,91691000.0,69005000.0,
Current Deferred Liabilities,252334000.0,271076000.0,308352000.0,238327000.0,250754000.0,
Current Deferred Revenue,252334000.0,271076000.0,308352000.0,238327000.0,250754000.0,
Current Debt And Capital Lease Obligation,297919000.0,281837000.0,275154000.0,290368000.0,278067000.0,
Current Capital Lease Obligation,297919000.0,281837000.0,275154000.0,290368000.0,278067000.0,
Pensionand Other Post Retirement Benefit Plans Current,148895000.0,144222000.0,204543000.0,190169000.0,174702000.0,
Current Provisions,50844000.0,61574000.0,73892000.0,76365000.0,49104000.0,
Payables And Accrued Expenses,742453000.0,711819000.0,836809000.0,916613000.0,647019000.0,
Current Accrued Expenses,325220000.0,354535000.0,365310000.0,418917000.0,297023000.0,
Payables,417233000.0,357284000.0,471499000.0,497696000.0,349996000.0,
Total Tax Payable,43900000.0,53309000.0,200093000.0,111736000.0,32648000.0,
Income Tax Payable,26746000.0,31276000.0,183126000.0,96808000.0,19231000.0,
Accounts Payable,373333000.0,303975000.0,271406000.0,385960000.0,317348000.0,
Total Assets,7523439000.0,7430543000.0,7603292000.0,7083669000.0,6744135000.0,
Total Non Current Assets,3994711000.0,3848026000.0,3622990000.0,3478380000.0,3172391000.0,
Other Non Current Assets,213105000.0,203598000.0,193765000.0,187208000.0,183414000.0,
Non Current Prepaid Assets,55604000.0,52819000.0,44076000.0,45386000.0,38114000.0,
Non Current Deferred Assets,21417000.0,17598000.0,17085000.0,9253000.0,9098000.0,
Non Current Deferred Taxes Assets,21417000.0,17598000.0,17085000.0,9253000.0,9098000.0,
Goodwill And Other Intangible Assets,182215000.0,178001000.0,171191000.0,178185000.0,23925000.0,
Other Intangible Assets,9308000.0,10642000.0,11673000.0,13723000.0,,
Goodwill,172907000.0,167359000.0,159518000.0,164462000.0,23925000.0,
Net PPE,3522370000.0,3396010000.0,3196873000.0,3058348000.0,2917840000.0,
Accumulated Depreciation,-1657453000.0,-1563228000.0,-1461049000.0,-1426519000.0,-1359658000.0,
Gross PPE,5179823000.0,4959238000.0,4657922000.0,4484867000.0,4277498000.0,
Leases,1302612000.0,1262739000.0,1227247000.0,1204260000.0,1147438000.0,
Construction In Progress,289926000.0,229636000.0,206398000.0,165045000.0,155973000.0,
Other Properties,1605009000.0,1549401000.0,1416256000.0,1360589000.0,1302947000.0,
Machinery Furniture Equipment,1875267000.0,1810631000.0,1705905000.0,1648683000.0,1564472000.0,
Buildings And Improvements,28588000.0,28554000.0,27655000.0,28451000.0,28523000.0,
Land And Improvements,78421000.0,78277000.0,74461000.0,77839000.0,78145000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,3528728000.0,3582517000.0,3980302000.0,3605289000.0,3571744000.0,
Other Current Assets,24455000.0,28904000.0,26931000.0,32403000.0,25073000.0,
Hedging Assets Current,714000.0,41046000.0,76848000.0,36076000.0,19658000.0,
Prepaid Assets,162710000.0,163683000.0,147680000.0,146692000.0,150768000.0,
Inventory,1722570000.0,1652091000.0,1442081000.0,1800893000.0,1429043000.0,
Inventories Adjustments Allowances,-100977000.0,-88227000.0,-83974000.0,-113865000.0,-107462000.0,
