,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,1338000.0,-2786265.604126,-439008.0,52094880.0,-5656000.0,,
Tax Rate For Calcs,0.223,0.137709,0.034,0.186,0.202,,
Normalized EBITDA,1367000000.0,1419876000.0,1326464000.0,1212448000.0,1245000000.0,,
Total Unusual Items,6000000.0,-20233000.0,-12912000.0,280080000.0,-28000000.0,,
Total Unusual Items Excluding Goodwill,6000000.0,-20233000.0,-12912000.0,280080000.0,-28000000.0,,
Net Income From Continuing Operation Net Minority Interest,808000000.0,923172000.0,960866000.0,948542000.0,698000000.0,,
Reconciled Depreciation,232000000.0,229335000.0,222796000.0,225869000.0,229000000.0,,
Reconciled Cost Of Revenue,3177000000.0,3285101000.0,3129951000.0,3022229000.0,3098000000.0,,
EBITDA,1373000000.0,1399643000.0,1313552000.0,1492528000.0,1217000000.0,,
EBIT,1141000000.0,1170308000.0,1090756000.0,1266659000.0,988000000.0,,
Net Interest Income,-96000000.0,-96791000.0,-92564000.0,-98371000.0,-110000000.0,,
Interest Expense,101000000.0,99165000.0,95942000.0,100802000.0,113000000.0,,
Interest Income,5000000.0,2374000.0,3378000.0,2431000.0,3000000.0,,
Normalized Income,803338000.0,940618734.395874,973338992.0,720556880.0,720344000.0,,
Net Income From Continuing And Discontinued Operation,808000000.0,923172000.0,960866000.0,948542000.0,698000000.0,,
Total Expenses,4050000000.0,4124536000.0,3914306000.0,3804650000.0,3947000000.0,,
Diluted Average Shares,128400000.0,129000000.0,130320802.0,130758808.0,130700000.0,,
Basic Average Shares,126500000.0,127200000.0,128442623.0,128752836.0,128700000.0,,
Diluted EPS,6.29,7.15,7.37,7.25,5.34,,
Basic EPS,6.39,7.25,7.48,7.37,5.43,,
Diluted NI Availto Com Stockholders,808000000.0,923172000.0,960866000.0,948542000.0,698000000.0,,
Net Income Common Stockholders,808000000.0,923172000.0,960866000.0,948542000.0,698000000.0,,
Net Income,808000000.0,923172000.0,960866000.0,948542000.0,698000000.0,,
Minority Interests,,-465000.0,-320000.0,-107000.0,-108000.0,-110000.0,
Net Income Including Noncontrolling Interests,808000000.0,923637000.0,961186000.0,948649000.0,698000000.0,,
Net Income Continuous Operations,808000000.0,923637000.0,961186000.0,948649000.0,698000000.0,,
Tax Provision,232000000.0,147506000.0,33628000.0,217208000.0,177000000.0,,
Pretax Income,1040000000.0,1071143000.0,994814000.0,1165857000.0,875000000.0,,
Other Income Expense,102000000.0,49396000.0,41335000.0,326285000.0,28000000.0,,
Other Non Operating Income Expenses,38000000.0,17391000.0,5455000.0,7352000.0,18000000.0,,
Special Income Charges,-1000000.0,11151000.0,-3499000.0,248613000.0,9000000.0,,
Gain On Sale Of Ppe,-1000000.0,,4226000.0,248613000.0,9000000.0,-6403000.0,
Other Special Charges,,275000.0,7725000.0,,,,
Earnings From Equity Interest,58000000.0,52238000.0,48792000.0,38853000.0,38000000.0,,
Gain On Sale Of Security,7000000.0,-31384000.0,-9413000.0,31467000.0,-37000000.0,,
Net Non Operating Interest Income Expense,-96000000.0,-96791000.0,-92564000.0,-98371000.0,-110000000.0,,
Interest Expense Non Operating,101000000.0,99165000.0,95942000.0,100802000.0,113000000.0,,
Interest Income Non Operating,5000000.0,2374000.0,3378000.0,2431000.0,3000000.0,,
Operating Income,1034000000.0,1118538000.0,1046043000.0,937943000.0,957000000.0,,
Operating Expense,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0,,
Selling General And Administration,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0,,
General And Administrative Expense,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0,,
Other Gand A,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0,,
Salaries And Wages,,,,,,-20000000.0,-18000000.0
Gross Profit,1907000000.0,1957973000.0,1830398000.0,1720364000.0,1806000000.0,,
Cost Of Revenue,3177000000.0,3285101000.0,3129951000.0,3022229000.0,3098000000.0,,
Total Revenue,5084000000.0,5243074000.0,4960349000.0,4742593000.0,4904000000.0,,
Operating Revenue,5084000000.0,5243074000.0,4960349000.0,4742593000.0,4904000000.0,,
