,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,1330000000.0,-103000000.0,2190000000.0,624000000.0,1066000000.0,
Repurchase Of Capital Stock,-531000000.0,-613000000.0,-852000000.0,-593000000.0,-559000000.0,
Repayment Of Debt,,,0.0,0.0,,
Issuance Of Capital Stock,54000000.0,50000000.0,112000000.0,63000000.0,101000000.0,
Capital Expenditure,-461000000.0,-497000000.0,-514000000.0,-422000000.0,-563000000.0,
End Cash Position,4639000000.0,4255000000.0,5335000000.0,4718000000.0,5250000000.0,
Beginning Cash Position,4255000000.0,5335000000.0,4718000000.0,5250000000.0,5059000000.0,
Effect Of Exchange Rate Changes,13000000.0,77000000.0,-54000000.0,-8000000.0,7000000.0,
Changes In Cash,371000000.0,-1157000000.0,671000000.0,-524000000.0,184000000.0,
Financing Cash Flow,-954000000.0,-1048000000.0,-1163000000.0,-953000000.0,-882000000.0,
Cash Flow From Continuing Financing Activities,-954000000.0,-1048000000.0,-1163000000.0,-953000000.0,-882000000.0,
Net Other Financing Charges,-3000000.0,-61000000.0,-1000000.0,0.0,-1000000.0,
Cash Dividends Paid,-474000000.0,-424000000.0,-422000000.0,-423000000.0,-423000000.0,
Common Stock Dividend Paid,-474000000.0,-424000000.0,-422000000.0,-423000000.0,-423000000.0,
Net Common Stock Issuance,-477000000.0,-563000000.0,-740000000.0,-530000000.0,-458000000.0,
Common Stock Payments,-531000000.0,-613000000.0,-852000000.0,-593000000.0,-559000000.0,
Common Stock Issuance,54000000.0,50000000.0,112000000.0,63000000.0,101000000.0,
Net Issuance Payments Of Debt,,,0.0,0.0,,
Net Long Term Debt Issuance,,,0.0,0.0,,
Long Term Debt Payments,,,0.0,0.0,,
Investing Cash Flow,-466000000.0,-503000000.0,-870000000.0,-617000000.0,-563000000.0,
Cash Flow From Continuing Investing Activities,-466000000.0,-503000000.0,-870000000.0,-617000000.0,-563000000.0,
Net Investment Purchase And Sale,0.0,-6000000.0,3000000.0,-3000000.0,0.0,
Sale Of Investment,4000000.0,11000000.0,9000000.0,3000000.0,7000000.0,
Purchase Of Investment,-4000000.0,-17000000.0,-6000000.0,-6000000.0,-7000000.0,
Net Business Purchase And Sale,,,-359000000.0,-192000000.0,,
Purchase Of Business,,,-359000000.0,-192000000.0,,
Net PPE Purchase And Sale,-461000000.0,-497000000.0,-514000000.0,-422000000.0,-563000000.0,
Purchase Of PPE,-461000000.0,-497000000.0,-514000000.0,-422000000.0,-563000000.0,
Operating Cash Flow,1791000000.0,394000000.0,2704000000.0,1046000000.0,1629000000.0,
Cash Flow From Continuing Operating Activities,1791000000.0,394000000.0,2704000000.0,1046000000.0,1629000000.0,
Change In Working Capital,248000000.0,-1060000000.0,987000000.0,-568000000.0,236000000.0,
Change In Other Current Liabilities,3000000.0,-8000000.0,-5000000.0,4000000.0,-7000000.0,
Change In Payables And Accrued Expense,538000000.0,-439000000.0,-974000000.0,1420000000.0,522000000.0,
Change In Accrued Expense,350000000.0,-723000000.0,313000000.0,303000000.0,353000000.0,
Change In Payable,188000000.0,284000000.0,-1287000000.0,1117000000.0,169000000.0,
Change In Account Payable,287000000.0,101000000.0,-1312000000.0,1112000000.0,429000000.0,
Change In Tax Payable,-99000000.0,183000000.0,25000000.0,5000000.0,-260000000.0,
Change In Income Tax Payable,-99000000.0,183000000.0,25000000.0,5000000.0,-260000000.0,
Change In Prepaid Assets,14000000.0,4000000.0,-3000000.0,-6000000.0,-3000000.0,
Change In Inventory,-241000000.0,-604000000.0,1876000000.0,-1903000000.0,-246000000.0,
Change In Receivables,-66000000.0,-13000000.0,93000000.0,-83000000.0,-30000000.0,
Changes In Account Receivables,-5000000.0,-38000000.0,44000000.0,-78000000.0,21000000.0,
Other Non Cash Items,-116000000.0,81000000.0,-19000000.0,-12000000.0,-35000000.0,
Stock Based Compensation,43000000.0,33000000.0,52000000.0,47000000.0,46000000.0,
Deferred Tax,63000000.0,8000000.0,-30000000.0,15000000.0,19000000.0,
Deferred Income Tax,63000000.0,8000000.0,-30000000.0,15000000.0,19000000.0,
Depreciation Amortization Depletion,308000000.0,296000000.0,309000000.0,266000000.0,265000000.0,
Depreciation And Amortization,308000000.0,296000000.0,309000000.0,266000000.0,265000000.0,
Operating Gains Losses,,,7000000.0,1000000.0,-1000000.0,3000000.0
Gain Loss On Sale Of PPE,2000000.0,0.0,7000000.0,1000000.0,-1000000.0,
Net Income From Continuing Operations,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
