,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,799147000.0,817370000.0,647054000.0,665448000.0,688410000.0,,
Repurchase Of Capital Stock,0.0,,,0.0,0.0,,
Repayment Of Debt,-400034000.0,-32000.0,-33000.0,-32000.0,-31000.0,,
Issuance Of Debt,0.0,,,0.0,0.0,,
Issuance Of Capital Stock,1698000.0,4595000.0,3184000.0,76682000.0,20553000.0,,
Capital Expenditure,-75944000.0,-55338000.0,-58009000.0,-103172000.0,-110360000.0,,
Interest Paid Supplemental Data,80834000.0,57176000.0,82509000.0,58846000.0,79319000.0,,
Income Tax Paid Supplemental Data,-52000.0,,230000.0,300000.0,433000.0,4623000.0,
End Cash Position,296460000.0,1104603000.0,287177000.0,447416000.0,599004000.0,,
Beginning Cash Position,1104603000.0,287177000.0,447416000.0,599004000.0,573456000.0,,
Changes In Cash,-808143000.0,817426000.0,-160239000.0,-151588000.0,25548000.0,,
Financing Cash Flow,-987251000.0,282998000.0,-578785000.0,-508564000.0,-559887000.0,,
Cash Flow From Continuing Financing Activities,-987251000.0,282998000.0,-578785000.0,-508564000.0,-559887000.0,,
Net Other Financing Charges,-13060000.0,-12250000.0,-6092000.0,-9525000.0,-5557000.0,,
Cash Dividends Paid,-575855000.0,-575847000.0,-575844000.0,-575689000.0,-574852000.0,,
Net Common Stock Issuance,1698000.0,4595000.0,3184000.0,76682000.0,20553000.0,,
Common Stock Payments,0.0,,,0.0,0.0,,
Common Stock Issuance,1698000.0,4595000.0,3184000.0,76682000.0,20553000.0,,
Net Issuance Payments Of Debt,-400034000.0,866500000.0,-33000.0,-32000.0,-31000.0,,
Net Long Term Debt Issuance,-400034000.0,866500000.0,-33000.0,-32000.0,-31000.0,,
Long Term Debt Payments,-400034000.0,-32000.0,-33000.0,-32000.0,-31000.0,,
Long Term Debt Issuance,0.0,,,0.0,0.0,,
Investing Cash Flow,-695983000.0,-338280000.0,-286517000.0,-411644000.0,-213335000.0,,
Cash Flow From Continuing Investing Activities,-695983000.0,-338280000.0,-286517000.0,-411644000.0,-213335000.0,,
Net Other Investing Changes,-14963000.0,-44240000.0,-23636000.0,,,,
Dividends Received Cfi,0.0,,,0.0,0.0,,
Net Investment Properties Purchase And Sale,-605076000.0,-238702000.0,-204872000.0,-298512000.0,-102975000.0,,
Sale Of Investment Properties,1054000.0,250000.0,2599000.0,2374000.0,3571000.0,,
Purchase Of Investment Properties,-606130000.0,-238952000.0,-207471000.0,-300886000.0,-106546000.0,,
Net Business Purchase And Sale,,,,0.0,,,
Purchase Of Business,,,,0.0,,,
Capital Expenditure Reported,-75944000.0,-55338000.0,-58009000.0,-103172000.0,-110360000.0,,
Operating Cash Flow,875091000.0,872708000.0,705063000.0,768620000.0,798770000.0,,
Cash Flow From Continuing Operating Activities,875091000.0,872708000.0,705063000.0,768620000.0,798770000.0,,
Dividend Received Cfo,1087000.0,304000.0,432000.0,375000.0,1334000.0,,
Change In Working Capital,61297000.0,64450000.0,-70684000.0,-19900000.0,3298000.0,,
Change In Other Current Assets,10414000.0,-31468000.0,8702000.0,273000.0,-39087000.0,,
Change In Payables And Accrued Expense,50883000.0,95918000.0,-79386000.0,-20173000.0,42385000.0,,
Change In Accrued Expense,50883000.0,95918000.0,-79386000.0,-20173000.0,42385000.0,,
Other Non Cash Items,3310000.0,3588000.0,2707000.0,3418000.0,2597000.0,,
Stock Based Compensation,9458000.0,10620000.0,10283000.0,12646000.0,10927000.0,,
Asset Impairment Charge,119000.0,0.0,3827000.0,,,0.0,0.0
Depreciation Amortization Depletion,290364000.0,283216000.0,282715000.0,280891000.0,280330000.0,,
Depreciation And Amortization,290364000.0,283216000.0,282715000.0,280891000.0,280330000.0,,
Operating Gains Losses,-5317000.0,149119000.0,64992000.0,-127171000.0,67141000.0,,
Earnings Losses From Equity Investments,-3674000.0,2230000.0,-3627000.0,-4363000.0,-2888000.0,,
Gain Loss On Investment Securities,-502000.0,-163000.0,-45000.0,-109000.0,-554000.0,,
Net Foreign Currency Exchange Gain Loss,-1141000.0,147052000.0,68664000.0,-122699000.0,70583000.0,,
Net Income From Continuing Operations,514773000.0,361411000.0,410791000.0,618361000.0,433143000.0,,
