,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.201367,0.194,0.184,0.23,0.211032,,
Normalized EBITDA,1404450000.0,1010870000.0,844685000.0,974322000.0,1483332000.0,,
Net Income From Continuing Operation Net Minority Interest,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Reconciled Depreciation,197412000.0,144696000.0,137918000.0,133173000.0,175339000.0,,
Reconciled Cost Of Revenue,3026233000.0,2110816000.0,1823611000.0,2011584000.0,2947518000.0,,
EBITDA,1404450000.0,1010870000.0,844685000.0,974322000.0,1483332000.0,,
EBIT,1207038000.0,866174000.0,706767000.0,841149000.0,1307993000.0,,
Net Interest Income,-148088000.0,-111285000.0,-108822000.0,-107629000.0,-153152000.0,,
Interest Expense,159060000.0,111285000.0,108822000.0,107629000.0,164464000.0,,
Normalized Income,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Net Income From Continuing And Discontinued Operation,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Total Expenses,5046660000.0,3598165000.0,3245245000.0,3438492000.0,4908699000.0,,
Total Operating Income As Reported,1196066000.0,866174000.0,706767000.0,841149000.0,1296681000.0,,
Diluted Average Shares,17181000.0,17207000.0,17245000.0,17370000.0,,17761000.0,
Basic Average Shares,16731000.0,16746000.0,16788000.0,16913000.0,,17273000.0,
Diluted EPS,48.71,35.36,28.29,32.52,,36.69,
Basic EPS,50.02,36.33,29.06,33.4,,37.73,
Diluted NI Availto Com Stockholders,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Net Income Common Stockholders,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Net Income,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Net Income Including Noncontrolling Interests,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Net Income Continuous Operations,836950000.0,608440000.0,487923000.0,564933000.0,902208000.0,,
Tax Provision,211028000.0,146449000.0,110022000.0,168587000.0,241321000.0,,
Pretax Income,1047978000.0,754889000.0,597945000.0,733520000.0,1143529000.0,,
Net Non Operating Interest Income Expense,-148088000.0,-111285000.0,-108822000.0,-107629000.0,-153152000.0,,
Interest Expense Non Operating,159060000.0,111285000.0,108822000.0,107629000.0,164464000.0,,
Operating Income,1196066000.0,866174000.0,706767000.0,841149000.0,1296681000.0,,
Operating Expense,2020427000.0,1487349000.0,1421634000.0,1426908000.0,1961181000.0,,
Other Operating Expenses,,,1421634000.0,1426908000.0,1961181000.0,1365341000.0,1336410000.0
Selling General And Administration,2020427000.0,1487349000.0,1421634000.0,1426908000.0,1961181000.0,,
Gross Profit,3216493000.0,2353523000.0,2128401000.0,2268057000.0,3257862000.0,,
Cost Of Revenue,3026233000.0,2110816000.0,1823611000.0,2011584000.0,2947518000.0,,
Total Revenue,6242726000.0,4464339000.0,3952012000.0,4279641000.0,6205380000.0,,
Operating Revenue,6242726000.0,4464339000.0,3952012000.0,4279641000.0,6205380000.0,,
