,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,18795600.0,18709700.0,18017000.0,25261733.228922,24566200.0
Tax Rate For Calcs,0.207,0.223,0.215,0.241277,0.226
Normalized EBITDA,751000000.0,961900000.0,1006400000.0,1124200000.0,1241400000.0
Total Unusual Items,90800000.0,83900000.0,83800000.0,104700000.0,108700000.0
Total Unusual Items Excluding Goodwill,90800000.0,83900000.0,83800000.0,104700000.0,108700000.0
Net Income From Continuing Operation Net Minority Interest,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Reconciled Depreciation,205800000.0,207300000.0,205100000.0,223200000.0,226800000.0
Reconciled Cost Of Revenue,5502300000.0,6143300000.0,6036200000.0,6350500000.0,6565900000.0
EBITDA,841800000.0,1045800000.0,1090200000.0,1228900000.0,1350100000.0
EBIT,636000000.0,838500000.0,885100000.0,1005700000.0,1123300000.0
Net Interest Income,16800000.0,9500000.0,-325800000.0,38900000.0,24300000.0
Normalized Income,517995600.0,658609700.0,439317000.0,792561733.228922,887966200.0
Net Income From Continuing And Discontinued Operation,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Total Expenses,6035800000.0,6672000000.0,6556600000.0,6901800000.0,7116600000.0
Diluted Average Shares,526700000.0,526700000.0,526900000.0,526700000.0,526500000.0
Basic Average Shares,525900000.0,525900000.0,525900000.0,525500000.0,525400000.0
Diluted EPS,1.12,1.37,0.96,1.66,1.85
Basic EPS,1.12,1.38,0.96,1.66,1.85
Diluted NI Availto Com Stockholders,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Net Income Common Stockholders,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Net Income,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Net Income Including Noncontrolling Interests,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Net Income Continuous Operations,590000000.0,723800000.0,505100000.0,872000000.0,972100000.0
Tax Provision,153600000.0,208100000.0,138000000.0,277300000.0,284200000.0
Pretax Income,743600000.0,931900000.0,643100000.0,1149300000.0,1256300000.0
Other Income Expense,90800000.0,83900000.0,83800000.0,104700000.0,108700000.0
Gain On Sale Of Security,90800000.0,83900000.0,83800000.0,104700000.0,108700000.0
Net Non Operating Interest Income Expense,16800000.0,9500000.0,-325800000.0,38900000.0,24300000.0
Total Other Finance Cost,-16800000.0,-9500000.0,325800000.0,-38900000.0,-24300000.0
Operating Income,636000000.0,838500000.0,885100000.0,1005700000.0,1123300000.0
Operating Expense,443200000.0,437800000.0,433600000.0,465000000.0,456400000.0
Provision For Doubtful Accounts,36500000.0,29200000.0,18300000.0,25400000.0,22400000.0
Depreciation Amortization Depletion Income Statement,115500000.0,116400000.0,118300000.0,136900000.0,132500000.0
Depreciation And Amortization In Income Statement,115500000.0,116400000.0,118300000.0,136900000.0,132500000.0
Depreciation Income Statement,115500000.0,116400000.0,118300000.0,136900000.0,132500000.0
Research And Development,111000000.0,112900000.0,115400000.0,115300000.0,115000000.0
Selling General And Administration,180200000.0,179300000.0,181600000.0,187400000.0,186500000.0
Gross Profit,1079200000.0,1276300000.0,1318700000.0,1470700000.0,1579700000.0
Cost Of Revenue,5592600000.0,6234200000.0,6123000000.0,6436800000.0,6660200000.0
Total Revenue,6671800000.0,7510500000.0,7441700000.0,7907500000.0,8239900000.0
Operating Revenue,6671800000.0,7510500000.0,7441700000.0,7907500000.0,8239900000.0
