,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,2383314028.0,2371847000.0,2359663165.0,2338795190.0,2269808627.0,,
Share Issued,2383314028.0,2371847000.0,2359663165.0,2338795190.0,2269808627.0,,
Total Debt,235436000.0,237812000.0,244596000.0,239219000.0,254915000.0,,
Tangible Book Value,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Invested Capital,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Working Capital,6405753000.0,5800753000.0,5315156000.0,4938271000.0,4408506000.0,,
Net Tangible Assets,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Capital Lease Obligations,235436000.0,237812000.0,244596000.0,239219000.0,254915000.0,,
Common Stock Equity,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Total Capitalization,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Total Equity Gross Minority Interest,6688269000.0,6025564000.0,5518973000.0,5094407000.0,4591362000.0,,
Minority Interest,97812000.0,96663000.0,94818000.0,91132000.0,93219000.0,,
Stockholders Equity,6590457000.0,5928901000.0,5424155000.0,5003275000.0,4498143000.0,,
Gains Losses Not Affecting Retained Earnings,11537000.0,4721000.0,-2994000.0,-5611000.0,4925000.0,,
Other Equity Adjustments,11537000.0,4721000.0,-2994000.0,-5611000.0,4925000.0,,
Retained Earnings,-4171066000.0,-4646665000.0,-4973392000.0,-5187423000.0,-5266432000.0,,
Additional Paid In Capital,10747603000.0,10568473000.0,10398181000.0,10193970000.0,9757380000.0,,
Capital Stock,2383000.0,2372000.0,2360000.0,2339000.0,2270000.0,,
Common Stock,2383000.0,2372000.0,2360000.0,2339000.0,2270000.0,,
Total Liabilities Net Minority Interest,1425691000.0,1340124000.0,1217944000.0,1246477000.0,1176735000.0,,
Total Non Current Liabilities Net Minority Interest,245288000.0,250484000.0,250501000.0,250459000.0,233279000.0,,
Other Non Current Liabilities,10652000.0,12008000.0,12489000.0,13685000.0,14495000.0,,
Non Current Deferred Liabilities,45471000.0,46129000.0,37835000.0,41548000.0,11506000.0,,
Non Current Deferred Revenue,45471000.0,46129000.0,37835000.0,41548000.0,11506000.0,,
Long Term Debt And Capital Lease Obligation,189165000.0,192347000.0,200177000.0,195226000.0,207278000.0,,
Long Term Capital Lease Obligation,189165000.0,192347000.0,200177000.0,195226000.0,207278000.0,,
Current Liabilities,1180403000.0,1089640000.0,967443000.0,996018000.0,943456000.0,,
Current Deferred Liabilities,684892000.0,639778000.0,549633000.0,524876000.0,603554000.0,,
Current Deferred Revenue,684892000.0,639778000.0,549633000.0,524876000.0,603554000.0,,
Current Debt And Capital Lease Obligation,46271000.0,45465000.0,44419000.0,43993000.0,47637000.0,,
Current Capital Lease Obligation,46271000.0,45465000.0,44419000.0,43993000.0,47637000.0,,
Payables And Accrued Expenses,449240000.0,404397000.0,373391000.0,427149000.0,292265000.0,,
Current Accrued Expenses,381737000.0,393623000.0,371061000.0,384803000.0,233292000.0,,
Payables,67503000.0,10774000.0,2330000.0,42346000.0,58973000.0,,
Total Tax Payable,,,,42243000.0,31952000.0,40429000.0,34014000.0
Accounts Payable,67503000.0,10774000.0,2330000.0,103000.0,27021000.0,,
Total Assets,8113960000.0,7365688000.0,6736917000.0,6340884000.0,5768097000.0,,
Total Non Current Assets,527804000.0,475295000.0,454318000.0,406595000.0,416135000.0,,
Other Non Current Assets,277783000.0,228298000.0,205301000.0,166217000.0,164220000.0,,
Net PPE,250021000.0,246997000.0,249017000.0,240378000.0,251915000.0,,
Accumulated Depreciation,-142790000.0,-138176000.0,-129669000.0,-122999000.0,-120088000.0,,
Gross PPE,392811000.0,385173000.0,378686000.0,363377000.0,372003000.0,,
Leases,97182000.0,92401000.0,89216000.0,85284000.0,86691000.0,,
Construction In Progress,5959000.0,6533000.0,7261000.0,7632000.0,4204000.0,,
Other Properties,204315000.0,203474000.0,209348000.0,200740000.0,211570000.0,,
Machinery Furniture Equipment,85355000.0,82765000.0,72861000.0,69721000.0,69538000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,7586156000.0,6890393000.0,6282599000.0,5934289000.0,5351962000.0,,
Other Current Assets,142429000.0,142487000.0,126705000.0,129254000.0,119193000.0,,
Receivables,1005910000.0,747484000.0,725205000.0,575048000.0,668110000.0,,
Accounts Receivable,1005910000.0,747484000.0,725205000.0,575048000.0,668110000.0,,
Allowance For Doubtful Accounts Receivable,,,,-10500000.0,-1500000.0,-2800000.0,-8500000.0
Gross Accounts Receivable,,,,585548000.0,669610000.0,662139000.0,495486000.0
Cash Cash Equivalents And Short Term Investments,6437817000.0,6000422000.0,5430689000.0,5229987000.0,4564659000.0,,
Other Short Term Investments,4821850000.0,5070875000.0,4437225000.0,3131463000.0,3795949000.0,,
Cash And Cash Equivalents,1615967000.0,929547000.0,993464000.0,2098524000.0,768710000.0,,
