,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,2846200.0,-1287000.0,-1071600.0,8078053.931124,-614800.0,,
Tax Rate For Calcs,0.214,0.234,0.228,0.22011,0.212,,
Normalized EBITDA,1331300000.0,1266300000.0,922400000.0,839300000.0,1284700000.0,,
Total Unusual Items,13300000.0,-5500000.0,-4700000.0,36700000.0,-2900000.0,,
Total Unusual Items Excluding Goodwill,13300000.0,-5500000.0,-4700000.0,36700000.0,-2900000.0,,
Net Income From Continuing Operation Net Minority Interest,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Reconciled Depreciation,166900000.0,162700000.0,160900000.0,161900000.0,155600000.0,,
Reconciled Cost Of Revenue,3232700000.0,3196200000.0,2746600000.0,2724000000.0,3135000000.0,,
EBITDA,1344600000.0,1260800000.0,917700000.0,876000000.0,1281800000.0,,
EBIT,1177700000.0,1098100000.0,756800000.0,714100000.0,1126200000.0,,
Net Interest Income,-118700000.0,-114200000.0,-104400000.0,-101500000.0,-104400000.0,,
Interest Expense,117200000.0,112400000.0,103800000.0,98500000.0,103400000.0,,
Interest Income,2600000.0,2400000.0,3300000.0,1400000.0,2600000.0,,
Normalized Income,822646200.0,758913000.0,507528400.0,451478053.931124,808485200.0,,
Net Income From Continuing And Discontinued Operation,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Total Expenses,5204600000.0,5215400000.0,4551400000.0,4623700000.0,5031400000.0,,
Diluted Average Shares,249000000.0,251300000.0,252500000.0,253200000.0,253900000.0,,
Basic Average Shares,246200000.0,248400000.0,249400000.0,249800000.0,250600000.0,,
Diluted EPS,3.35,3.0,2.0,1.9,3.18,,
Basic EPS,3.38,3.04,2.02,1.92,3.22,,
Diluted NI Availto Com Stockholders,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Net Income Common Stockholders,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Net Income,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Net Income Including Noncontrolling Interests,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Net Income Continuous Operations,833100000.0,754700000.0,503900000.0,480100000.0,806200000.0,,
Tax Provision,227400000.0,231000000.0,149100000.0,135500000.0,216600000.0,,
Pretax Income,1060500000.0,985700000.0,653000000.0,615600000.0,1022800000.0,,
Other Income Expense,25600000.0,800000.0,3100000.0,43600000.0,-3900000.0,,
Other Non Operating Income Expenses,12300000.0,6300000.0,7800000.0,6900000.0,-1000000.0,,
Special Income Charges,23800000.0,1300000.0,2100000.0,24700000.0,2000000.0,,
Gain On Sale Of Ppe,23800000.0,1300000.0,2100000.0,24700000.0,2000000.0,,
Gain On Sale Of Business,,,,0.0,0.0,0.0,
Write Off,,,,0.0,0.0,0.0,
Gain On Sale Of Security,-10500000.0,-6800000.0,-6800000.0,12000000.0,-4900000.0,,
Net Non Operating Interest Income Expense,-118700000.0,-114200000.0,-104400000.0,-101500000.0,-104400000.0,,
Total Other Finance Cost,4100000.0,4200000.0,3900000.0,4400000.0,3600000.0,,
Interest Expense Non Operating,117200000.0,112400000.0,103800000.0,98500000.0,103400000.0,,
Interest Income Non Operating,2600000.0,2400000.0,3300000.0,1400000.0,2600000.0,,
Operating Income,1153600000.0,1099100000.0,754300000.0,673500000.0,1131100000.0,,
Operating Expense,1971900000.0,2019200000.0,1804800000.0,1899700000.0,1896400000.0,,
Other Operating Expenses,10600000.0,400000.0,3100000.0,6400000.0,2800000.0,,
Selling General And Administration,1961300000.0,2018800000.0,1801700000.0,1893300000.0,1893600000.0,,
General And Administrative Expense,1961300000.0,2018800000.0,1801700000.0,1893300000.0,1893600000.0,,
Other Gand A,1961300000.0,2018800000.0,1801700000.0,1893300000.0,1893600000.0,,
Salaries And Wages,,,,,,-4900000.0,-4900000.0
Gross Profit,3125500000.0,3118300000.0,2559100000.0,2573200000.0,3027500000.0,,
Cost Of Revenue,3232700000.0,3196200000.0,2746600000.0,2724000000.0,3135000000.0,,
Total Revenue,6358200000.0,6314500000.0,5305700000.0,5297200000.0,6162500000.0,,
Operating Revenue,6358200000.0,6314500000.0,5305700000.0,5297200000.0,6162500000.0,,
