,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,1793000000.0,1251000000.0,947000000.0,1900000000.0,1618000000.0,
Repurchase Of Capital Stock,-400000000.0,-415000000.0,-400000000.0,-414000000.0,-400000000.0,
Capital Expenditure,-45000000.0,-40000000.0,-38000000.0,,-60000000.0,-61000000.0
Interest Paid Supplemental Data,61000000.0,42000000.0,61000000.0,43000000.0,62000000.0,
Income Tax Paid Supplemental Data,103000000.0,520000000.0,4000000.0,149000000.0,206000000.0,
End Cash Position,206000000.0,219000000.0,216000000.0,234000000.0,281000000.0,
Beginning Cash Position,219000000.0,216000000.0,234000000.0,281000000.0,210000000.0,
Effect Of Exchange Rate Changes,8000000.0,-2000000.0,6000000.0,-18000000.0,2000000.0,
Changes In Cash,-21000000.0,5000000.0,-24000000.0,-29000000.0,69000000.0,
Financing Cash Flow,-544000000.0,-543000000.0,-608000000.0,-547000000.0,-520000000.0,
Cash Flow From Continuing Financing Activities,-544000000.0,-543000000.0,-608000000.0,-547000000.0,-520000000.0,
Net Other Financing Charges,-2000000.0,5000000.0,1000000.0,3000000.0,-1000000.0,
Proceeds From Stock Option Exercised,11000000.0,21000000.0,-54000000.0,6000000.0,25000000.0,
Cash Dividends Paid,-153000000.0,-154000000.0,-155000000.0,-142000000.0,-144000000.0,
Preferred Stock Dividend Paid,-6000000.0,-5000000.0,-5000000.0,-5000000.0,-6000000.0,
Common Stock Dividend Paid,-147000000.0,-149000000.0,-150000000.0,-137000000.0,-138000000.0,
Net Common Stock Issuance,-400000000.0,-415000000.0,-400000000.0,-414000000.0,-400000000.0,
Common Stock Payments,-400000000.0,-415000000.0,-400000000.0,-414000000.0,-400000000.0,
Investing Cash Flow,-1315000000.0,-743000000.0,-401000000.0,-1356000000.0,-1089000000.0,
Cash Flow From Continuing Investing Activities,-1315000000.0,-743000000.0,-401000000.0,-1356000000.0,-1089000000.0,
Net Other Investing Changes,-9000000.0,-29000000.0,-24000000.0,19000000.0,-27000000.0,
Net Investment Purchase And Sale,-907000000.0,-365000000.0,-258000000.0,-1343000000.0,-820000000.0,
Sale Of Investment,2397000000.0,2584000000.0,2929000000.0,2883000000.0,2646000000.0,
Purchase Of Investment,-3304000000.0,-2949000000.0,-3187000000.0,-4226000000.0,-3466000000.0,
Net Business Purchase And Sale,-201000000.0,-209000000.0,-121000000.0,-87000000.0,-126000000.0,
Sale Of Business,52000000.0,59000000.0,56000000.0,102000000.0,35000000.0,
Purchase Of Business,-253000000.0,-268000000.0,-177000000.0,-189000000.0,-161000000.0,
Net PPE Purchase And Sale,-45000000.0,-40000000.0,-38000000.0,26000000.0,-60000000.0,
Purchase Of PPE,-45000000.0,-40000000.0,-38000000.0,26000000.0,-60000000.0,
Operating Cash Flow,1838000000.0,1291000000.0,985000000.0,1874000000.0,1678000000.0,
Cash Flow From Continuing Operating Activities,1838000000.0,1291000000.0,985000000.0,1874000000.0,1678000000.0,
Change In Working Capital,706000000.0,213000000.0,147000000.0,797000000.0,799000000.0,
Change In Other Working Capital,224000000.0,-200000000.0,-504000000.0,42000000.0,191000000.0,
Change In Receivables,131000000.0,-256000000.0,-464000000.0,46000000.0,166000000.0,
Changes In Account Receivables,131000000.0,-256000000.0,-464000000.0,46000000.0,166000000.0,
Other Non Cash Items,-674000000.0,-646000000.0,-540000000.0,-468000000.0,-571000000.0,
Unrealized Gain Loss On Investment Securities,-20000000.0,,,,-26000000.0,
Amortization Of Securities,639000000.0,625000000.0,607000000.0,591000000.0,585000000.0,
Depreciation And Amortization,75000000.0,94000000.0,92000000.0,84000000.0,85000000.0,
Operating Gains Losses,32000000.0,30000000.0,49000000.0,-73000000.0,39000000.0,
Gain Loss On Investment Securities,32000000.0,30000000.0,49000000.0,-73000000.0,39000000.0,
Net Income From Continuing Operations,1080000000.0,995000000.0,630000000.0,853000000.0,767000000.0,
