,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Ordinary Shares Number,967478690.0,966812661.0,966053166.0,963524402.0,962967011.0,
Share Issued,967478690.0,966812661.0,966053166.0,963524402.0,962967011.0,
Total Debt,103739000.0,101060000.0,119397000.0,116871000.0,118733000.0,
Tangible Book Value,8606422000.0,8196176000.0,7723504000.0,7309317000.0,6936014000.0,
Invested Capital,9187033000.0,8781193000.0,8301257000.0,7896312000.0,7524011000.0,
Working Capital,5071347000.0,4702022000.0,4337146000.0,4018262000.0,3789617000.0,
Net Tangible Assets,8606422000.0,8196176000.0,7723504000.0,7309317000.0,6936014000.0,
Capital Lease Obligations,103739000.0,101060000.0,119397000.0,116871000.0,118733000.0,
Common Stock Equity,9187033000.0,8781193000.0,8301257000.0,7896312000.0,7524011000.0,
Total Capitalization,9187033000.0,8781193000.0,8301257000.0,7896312000.0,7524011000.0,
Total Equity Gross Minority Interest,9207491000.0,8802697000.0,8324032000.0,7919946000.0,7548555000.0,
Minority Interest,20458000.0,21504000.0,22775000.0,23634000.0,24544000.0,
Stockholders Equity,9187033000.0,8781193000.0,8301257000.0,7896312000.0,7524011000.0,
Gains Losses Not Affecting Retained Earnings,-120283000.0,-113300000.0,-171560000.0,-144739000.0,-142972000.0,
Other Equity Adjustments,-120283000.0,-113300000.0,-171560000.0,-144739000.0,-142972000.0,
Foreign Currency Translation Adjustments,,,,,,-156807000.0
Retained Earnings,8093069000.0,7698639000.0,7292904000.0,6907268000.0,6545902000.0,
Additional Paid In Capital,1214150000.0,1195757000.0,1179816000.0,1133687000.0,1120985000.0,
Capital Stock,97000.0,97000.0,97000.0,96000.0,96000.0,
Common Stock,97000.0,97000.0,97000.0,96000.0,96000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,883411000.0,869525000.0,863315000.0,949541000.0,879209000.0,
Total Non Current Liabilities Net Minority Interest,200130000.0,212393000.0,233678000.0,234686000.0,250642000.0,
Other Non Current Liabilities,,,,,24544000.0,
Tradeand Other Payables Non Current,35635000.0,36574000.0,44091000.0,43786000.0,59560000.0,
Non Current Deferred Liabilities,80625000.0,94551000.0,92886000.0,95465000.0,93653000.0,
Non Current Deferred Taxes Liabilities,80625000.0,94551000.0,92886000.0,95465000.0,93653000.0,
Long Term Debt And Capital Lease Obligation,83870000.0,81268000.0,96701000.0,95435000.0,97429000.0,
Long Term Capital Lease Obligation,83870000.0,81268000.0,96701000.0,95435000.0,97429000.0,
Long Term Debt,,,,,,427000.0
Current Liabilities,683281000.0,657132000.0,629637000.0,714855000.0,628567000.0,
Current Deferred Liabilities,200069000.0,30292000.0,26892000.0,25576000.0,184032000.0,
Current Deferred Revenue,200069000.0,30292000.0,26892000.0,25576000.0,184032000.0,
Current Debt And Capital Lease Obligation,19869000.0,19792000.0,22696000.0,21436000.0,21304000.0,
Current Capital Lease Obligation,19869000.0,19792000.0,22696000.0,21436000.0,21304000.0,
Pensionand Other Post Retirement Benefit Plans Current,67057000.0,,,,64036000.0,
Payables And Accrued Expenses,396286000.0,607048000.0,580049000.0,667843000.0,359195000.0,
Current Accrued Expenses,127954000.0,,,,96648000.0,
Payables,268332000.0,607048000.0,580049000.0,667843000.0,262547000.0,
Total Tax Payable,53930000.0,30125000.0,17844000.0,85628000.0,69214000.0,
Income Tax Payable,41141000.0,30125000.0,17844000.0,85628000.0,60994000.0,
Accounts Payable,214402000.0,576923000.0,562205000.0,582215000.0,193333000.0,
Total Assets,10090902000.0,9672222000.0,9187347000.0,8869487000.0,8427764000.0,
Total Non Current Assets,4336274000.0,4313068000.0,4220564000.0,4136370000.0,4009580000.0,
Other Non Current Assets,57862000.0,61106000.0,65204000.0,72663000.0,129444000.0,
Goodwill And Other Intangible Assets,580611000.0,585017000.0,577753000.0,586995000.0,587997000.0,
Other Intangible Assets,62832000.0,66417000.0,68083000.0,72512000.0,74088000.0,
Goodwill,517779000.0,518600000.0,509670000.0,514483000.0,513909000.0,
Net PPE,3697801000.0,3666945000.0,3577607000.0,3476712000.0,3292139000.0,
Accumulated Depreciation,-1281585000.0,-1266980000.0,-1235610000.0,-1191028000.0,-1142246000.0,
Gross PPE,4979386000.0,4933925000.0,4813217000.0,4667740000.0,4434385000.0,
Other Properties,99708000.0,97678000.0,114839000.0,113557000.0,116301000.0,
Machinery Furniture Equipment,800954000.0,836906000.0,861248000.0,848321000.0,807554000.0,
Buildings And Improvements,1684171000.0,1636444000.0,1576005000.0,1531047000.0,1482891000.0,
Land And Improvements,2394553000.0,2362897000.0,2261125000.0,2174815000.0,2027639000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,5754628000.0,5359154000.0,4966783000.0,4733117000.0,4418184000.0,
Other Current Assets,46361000.0,54545000.0,36460000.0,32966000.0,33872000.0,
Current Deferred Assets,116145000.0,117916000.0,142815000.0,147792000.0,132638000.0,
Inventory,39661000.0,44508000.0,59072000.0,52401000.0,43639000.0,
Receivables,763391000.0,757843000.0,930985000.0,801840000.0,785877000.0,
Receivables Adjustments Allowances,-12945000.0,-12748000.0,-13495000.0,-13628000.0,-12533000.0,
Other Receivables,574787000.0,582504000.0,690199000.0,610956000.0,624758000.0,
Taxes Receivable,580000.0,,48240000.0,,0.0,23402000.0
Accounts Receivable,200969000.0,188087000.0,206041000.0,204512000.0,173652000.0,
Cash Cash Equivalents And Short Term Investments,4789070000.0,4384342000.0,3797451000.0,3698118000.0,3422158000.0,
Other Short Term Investments,2008539000.0,2017843000.0,458542000.0,0.0,1908047000.0,
Cash And Cash Equivalents,2780531000.0,2366499000.0,3338909000.0,3698118000.0,1514111000.0,
