,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,382423648.0,382307298.0,382164865.0,381400000.0,381215773.0,
Share Issued,382423648.0,382307298.0,382164865.0,381400000.0,381215773.0,
Net Debt,13339000000.0,14205000000.0,14461000000.0,9945000000.0,11634000000.0,
Total Debt,16595000000.0,16580000000.0,16781000000.0,13597000000.0,15484000000.0,
Tangible Book Value,-3316000000.0,-3954000000.0,-4291000000.0,384000000.0,-1187000000.0,
Invested Capital,38380000000.0,37771000000.0,37711000000.0,34231000000.0,35633000000.0,
Working Capital,6297000000.0,5715000000.0,5093000000.0,7231000000.0,7004000000.0,
Net Tangible Assets,-3316000000.0,-3954000000.0,-4291000000.0,384000000.0,-1187000000.0,
Common Stock Equity,21785000000.0,21191000000.0,20930000000.0,20634000000.0,20149000000.0,
Total Capitalization,36630000000.0,36020000000.0,35313000000.0,32822000000.0,33474000000.0,
Total Equity Gross Minority Interest,21785000000.0,21191000000.0,20930000000.0,20634000000.0,20149000000.0,
Stockholders Equity,21785000000.0,21191000000.0,20930000000.0,20634000000.0,20149000000.0,
Gains Losses Not Affecting Retained Earnings,-766000000.0,-762000000.0,-409000000.0,-293000000.0,-545000000.0,
Other Equity Adjustments,-766000000.0,-762000000.0,-409000000.0,-293000000.0,-545000000.0,
Retained Earnings,19960000000.0,19423000000.0,18862000000.0,18528000000.0,18303000000.0,
Additional Paid In Capital,2553000000.0,2492000000.0,2439000000.0,2361000000.0,2353000000.0,
Capital Stock,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,
Common Stock,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,
Total Liabilities Net Minority Interest,25272000000.0,25140000000.0,25076000000.0,22337000000.0,23684000000.0,
Total Non Current Liabilities Net Minority Interest,17858000000.0,17852000000.0,17147000000.0,14721000000.0,16015000000.0,
Other Non Current Liabilities,2613000000.0,2628000000.0,2392000000.0,2184000000.0,2322000000.0,
Tradeand Other Payables Non Current,400000000.0,395000000.0,372000000.0,349000000.0,368000000.0,
Long Term Debt And Capital Lease Obligation,14845000000.0,14829000000.0,14383000000.0,12188000000.0,13325000000.0,
Long Term Debt,14845000000.0,14829000000.0,14383000000.0,12188000000.0,13325000000.0,
Current Liabilities,7414000000.0,7288000000.0,7929000000.0,7616000000.0,7669000000.0,
Current Debt And Capital Lease Obligation,1750000000.0,1751000000.0,2398000000.0,1409000000.0,2159000000.0,
Current Debt,1750000000.0,1751000000.0,2398000000.0,1409000000.0,2159000000.0,
Other Current Borrowings,,,,,2159000000.0,2095000000.0
Pensionand Other Post Retirement Benefit Plans Current,1306000000.0,1075000000.0,919000000.0,1403000000.0,1250000000.0,
Payables And Accrued Expenses,4358000000.0,4462000000.0,4612000000.0,4804000000.0,4260000000.0,
Current Accrued Expenses,2421000000.0,2608000000.0,2229000000.0,2266000000.0,2224000000.0,
Payables,1937000000.0,1854000000.0,2383000000.0,2538000000.0,2036000000.0,
Dividends Payable,321000000.0,321000000.0,320000000.0,320000000.0,305000000.0,
Total Tax Payable,118000000.0,91000000.0,599000000.0,539000000.0,394000000.0,
Income Tax Payable,118000000.0,91000000.0,599000000.0,539000000.0,394000000.0,
Accounts Payable,1498000000.0,1442000000.0,1464000000.0,1679000000.0,1337000000.0,
Total Assets,47057000000.0,46331000000.0,46006000000.0,42971000000.0,43833000000.0,
Total Non Current Assets,33346000000.0,33328000000.0,32984000000.0,28124000000.0,29160000000.0,
Other Non Current Assets,3137000000.0,3106000000.0,2816000000.0,2684000000.0,2833000000.0,
Non Current Deferred Assets,1374000000.0,1375000000.0,1411000000.0,1742000000.0,1562000000.0,
Non Current Deferred Taxes Assets,1374000000.0,1375000000.0,1411000000.0,1742000000.0,1562000000.0,
Goodwill And Other Intangible Assets,25101000000.0,25145000000.0,25221000000.0,20250000000.0,21336000000.0,
Other Intangible Assets,5845000000.0,5962000000.0,6132000000.0,4395000000.0,4940000000.0,
Goodwill,19256000000.0,19183000000.0,19089000000.0,15855000000.0,16396000000.0,
Net PPE,3734000000.0,3702000000.0,3536000000.0,3448000000.0,3429000000.0,
Accumulated Depreciation,-3671000000.0,-3570000000.0,-3374000000.0,-3235000000.0,-3460000000.0,
Gross PPE,7405000000.0,7272000000.0,6910000000.0,6683000000.0,6889000000.0,
Machinery Furniture Equipment,5622000000.0,5536000000.0,5241000000.0,5056000000.0,5160000000.0,
Properties,1783000000.0,1736000000.0,1669000000.0,1627000000.0,1729000000.0,
Current Assets,13711000000.0,13003000000.0,13022000000.0,14847000000.0,14673000000.0,
Other Current Assets,1355000000.0,1332000000.0,1547000000.0,1593000000.0,961000000.0,
Inventory,5370000000.0,5289000000.0,5105000000.0,4774000000.0,5292000000.0,
Finished Goods,3557000000.0,3548000000.0,3511000000.0,3291000000.0,3667000000.0,
Work In Process,442000000.0,436000000.0,398000000.0,336000000.0,391000000.0,
Raw Materials,1371000000.0,1305000000.0,1196000000.0,1147000000.0,1234000000.0,
Receivables,3643000000.0,3918000000.0,3961000000.0,3987000000.0,3736000000.0,
Accounts Receivable,3643000000.0,3918000000.0,3961000000.0,3987000000.0,3736000000.0,
Allowance For Doubtful Accounts Receivable,-223000000.0,-222000000.0,-221000000.0,-213000000.0,-200000000.0,
Gross Accounts Receivable,3866000000.0,4140000000.0,4182000000.0,4200000000.0,3936000000.0,
Cash Cash Equivalents And Short Term Investments,3343000000.0,2464000000.0,2409000000.0,4493000000.0,4684000000.0,
