,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-4620000.0,-3060000.0,-2800000.0,-2730000.0,-10500000.0,,
Tax Rate For Calcs,0.21,0.17,0.28,0.21,0.35,,
Normalized EBITDA,341000000.0,370000000.0,442000000.0,495000000.0,490000000.0,,
Total Unusual Items,-22000000.0,-18000000.0,-10000000.0,-13000000.0,-30000000.0,,
Total Unusual Items Excluding Goodwill,-22000000.0,-18000000.0,-10000000.0,-13000000.0,-30000000.0,,
Net Income From Continuing Operation Net Minority Interest,47000000.0,140000000.0,182000000.0,330000000.0,180000000.0,,
Reconciled Depreciation,129000000.0,127000000.0,126000000.0,129000000.0,127000000.0,,
Reconciled Cost Of Revenue,1769000000.0,1781000000.0,1723000000.0,1691000000.0,1859000000.0,,
EBITDA,319000000.0,352000000.0,432000000.0,482000000.0,460000000.0,,
EBIT,190000000.0,225000000.0,306000000.0,353000000.0,333000000.0,,
Net Interest Income,-54000000.0,-53000000.0,-49000000.0,-52000000.0,-49000000.0,,
Interest Expense,56000000.0,56000000.0,53000000.0,56000000.0,53000000.0,,
Interest Income,2000000.0,3000000.0,4000000.0,4000000.0,4000000.0,,
Normalized Income,64380000.0,154940000.0,189200000.0,340270000.0,199500000.0,,
Net Income From Continuing And Discontinued Operation,47000000.0,140000000.0,182000000.0,330000000.0,180000000.0,,
Total Expenses,1992000000.0,2003000000.0,1972000000.0,1867000000.0,2107000000.0,,
Diluted Average Shares,115400000.0,116200000.0,116500000.0,116900000.0,117800000.0,,
Basic Average Shares,114400000.0,115000000.0,115200000.0,115600000.0,116400000.0,,
Diluted EPS,0.4,1.2,1.57,2.82,1.53,,
Basic EPS,0.41,1.22,1.58,2.85,1.55,,
Diluted NI Availto Com Stockholders,47000000.0,140000000.0,182000000.0,330000000.0,180000000.0,,
Net Income Common Stockholders,47000000.0,140000000.0,182000000.0,330000000.0,180000000.0,,
Net Income,47000000.0,140000000.0,182000000.0,330000000.0,180000000.0,,
Minority Interests,0.0,0.0,-1000000.0,-1000000.0,-1000000.0,,
Net Income Including Noncontrolling Interests,47000000.0,140000000.0,183000000.0,331000000.0,181000000.0,,
Net Income Continuous Operations,47000000.0,140000000.0,183000000.0,331000000.0,181000000.0,,
Tax Provision,87000000.0,29000000.0,70000000.0,-34000000.0,99000000.0,,
Pretax Income,134000000.0,169000000.0,253000000.0,297000000.0,280000000.0,,
Other Income Expense,-22000000.0,-62000000.0,-16000000.0,-29000000.0,-28000000.0,,
Other Non Operating Income Expenses,,-44000000.0,-6000000.0,-16000000.0,2000000.0,-23000000.0,
Special Income Charges,-20000000.0,-13000000.0,-9000000.0,-10000000.0,-30000000.0,,
Write Off,0.0,,9000000.0,,5000000.0,,11000000.0
Restructuring And Mergern Acquisition,20000000.0,13000000.0,,10000000.0,25000000.0,0.0,
Gain On Sale Of Security,-2000000.0,-5000000.0,-1000000.0,-3000000.0,,-3000000.0,
Net Non Operating Interest Income Expense,-54000000.0,-53000000.0,-49000000.0,-52000000.0,-49000000.0,,
Interest Expense Non Operating,56000000.0,56000000.0,53000000.0,56000000.0,53000000.0,,
Interest Income Non Operating,2000000.0,3000000.0,4000000.0,4000000.0,4000000.0,,
Operating Income,210000000.0,284000000.0,318000000.0,378000000.0,357000000.0,,
Operating Expense,223000000.0,222000000.0,249000000.0,176000000.0,248000000.0,,
Research And Development,63000000.0,67000000.0,67000000.0,66000000.0,65000000.0,,
Selling General And Administration,160000000.0,155000000.0,182000000.0,110000000.0,183000000.0,,
General And Administrative Expense,,155000000.0,,,,176000000.0,186000000.0
Other Gand A,,157000000.0,,,,180000000.0,191000000.0
Salaries And Wages,,-2000000.0,,,,-4000000.0,-5000000.0
Gross Profit,433000000.0,506000000.0,567000000.0,554000000.0,605000000.0,,
Cost Of Revenue,1769000000.0,1781000000.0,1723000000.0,1691000000.0,1859000000.0,,
Total Revenue,2202000000.0,2287000000.0,2290000000.0,2245000000.0,2464000000.0,,
Operating Revenue,2202000000.0,2287000000.0,2290000000.0,2245000000.0,2464000000.0,,
