,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-102957746.478873,-8856000.0,-4368000.0,-5635000.0,-6149253.731343,,
Tax Rate For Calcs,0.239437,0.123,0.052,0.115,0.059701,,
Normalized EBITDA,1114000000.0,1022000000.0,843000000.0,717000000.0,518000000.0,,
Total Unusual Items,-430000000.0,-72000000.0,-84000000.0,-49000000.0,-103000000.0,,
Total Unusual Items Excluding Goodwill,-430000000.0,-72000000.0,-84000000.0,-49000000.0,-103000000.0,,
Net Income From Continuing Operation Net Minority Interest,205000000.0,541000000.0,427000000.0,329000000.0,144000000.0,,
Reconciled Depreciation,280000000.0,190000000.0,202000000.0,193000000.0,129000000.0,,
Reconciled Cost Of Revenue,4091000000.0,3806000000.0,3607000000.0,3500000000.0,1512000000.0,,
EBITDA,684000000.0,950000000.0,759000000.0,668000000.0,415000000.0,,
EBIT,404000000.0,760000000.0,557000000.0,475000000.0,286000000.0,,
Net Interest Income,-46000000.0,-56000000.0,-58000000.0,-70000000.0,-87000000.0,,
Interest Expense,49000000.0,55000000.0,56000000.0,67000000.0,85000000.0,,
Interest Income,11000000.0,3000000.0,2000000.0,3000000.0,2000000.0,,
Normalized Income,532042253.521127,604144000.0,506632000.0,372365000.0,240850746.268657,,
Net Income From Continuing And Discontinued Operation,1693000000.0,701000000.0,478000000.0,419000000.0,633000000.0,,
Total Expenses,5612000000.0,5223000000.0,5034000000.0,4899000000.0,2319000000.0,,
Diluted Average Shares,633400000.0,657400000.0,661000000.0,665000000.0,668100000.0,,
Basic Average Shares,630800000.0,655400000.0,659100000.0,662000000.0,665300000.0,,
Diluted EPS,2.67,1.07,0.72,0.63,0.95,,
Basic EPS,2.68,1.07,0.73,0.63,0.95,,
Diluted NI Availto Com Stockholders,1693000000.0,701000000.0,478000000.0,419000000.0,633000000.0,,
Net Income Common Stockholders,1693000000.0,701000000.0,478000000.0,419000000.0,633000000.0,,
Net Income,1693000000.0,701000000.0,478000000.0,419000000.0,633000000.0,,
Minority Interests,-65000000.0,-77000000.0,-48000000.0,-32000000.0,-45000000.0,,
Net Income Including Noncontrolling Interests,1758000000.0,778000000.0,526000000.0,451000000.0,678000000.0,,
Net Income Discontinuous Operations,1488000000.0,160000000.0,51000000.0,90000000.0,,201000000.0,
Net Income Continuous Operations,270000000.0,618000000.0,475000000.0,361000000.0,189000000.0,,
Tax Provision,85000000.0,87000000.0,26000000.0,47000000.0,12000000.0,,
Pretax Income,355000000.0,705000000.0,501000000.0,408000000.0,201000000.0,,
Other Income Expense,-429000000.0,-68000000.0,-83000000.0,-49000000.0,-321000000.0,,
Special Income Charges,-398000000.0,-51000000.0,-62000000.0,-33000000.0,-111000000.0,,
Other Special Charges,,,,,0.0,-25000000.0,
Write Off,-2000000.0,2000000.0,,,,45000000.0,0.0
Impairment Of Capital Assets,360000000.0,0.0,22000000.0,,,21000000.0,230000000.0
Restructuring And Mergern Acquisition,42000000.0,49000000.0,40000000.0,33000000.0,-256000000.0,,
Earnings From Equity Interest,1000000.0,4000000.0,1000000.0,0.0,-218000000.0,,
Gain On Sale Of Security,-32000000.0,-21000000.0,-22000000.0,-16000000.0,8000000.0,,
Net Non Operating Interest Income Expense,-46000000.0,-56000000.0,-58000000.0,-70000000.0,-87000000.0,,
Total Other Finance Cost,8000000.0,4000000.0,4000000.0,6000000.0,4000000.0,,
Interest Expense Non Operating,49000000.0,55000000.0,56000000.0,67000000.0,85000000.0,,
Interest Income Non Operating,11000000.0,3000000.0,2000000.0,3000000.0,2000000.0,,
Operating Income,830000000.0,829000000.0,642000000.0,527000000.0,609000000.0,,
Operating Expense,1521000000.0,1417000000.0,1427000000.0,1399000000.0,807000000.0,,
Selling General And Administration,1521000000.0,1417000000.0,1427000000.0,1399000000.0,807000000.0,,
Gross Profit,2351000000.0,2246000000.0,2069000000.0,1926000000.0,1416000000.0,,
Cost Of Revenue,4091000000.0,3806000000.0,3607000000.0,3500000000.0,1512000000.0,,
Total Revenue,6442000000.0,6052000000.0,5676000000.0,5426000000.0,2928000000.0,,
Operating Revenue,6442000000.0,6052000000.0,5676000000.0,5426000000.0,2928000000.0,,
