,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,615000000.0,1105000000.0,520000000.0,-28000000.0,247000000.0,
Repurchase Of Capital Stock,-22000000.0,-181000000.0,-5031000000.0,-9000000.0,-13000000.0,
Repayment Of Debt,-70000000.0,-52000000.0,-4738000000.0,-46000000.0,-45000000.0,
Issuance Of Debt,,,3000000.0,,,
Issuance Of Capital Stock,18000000.0,145000000.0,21000000.0,13000000.0,8000000.0,
Capital Expenditure,-924000000.0,-1044000000.0,-884000000.0,-954000000.0,-875000000.0,
Interest Paid Supplemental Data,101000000.0,269000000.0,102000000.0,-42000000.0,122000000.0,
Income Tax Paid Supplemental Data,212000000.0,203000000.0,155000000.0,329000000.0,78000000.0,
End Cash Position,4883000000.0,4738000000.0,3959000000.0,13358000000.0,2800000000.0,
Beginning Cash Position,4738000000.0,3959000000.0,13358000000.0,2800000000.0,2863000000.0,
Changes In Cash,145000000.0,779000000.0,-9399000000.0,10558000000.0,-63000000.0,
Financing Cash Flow,-326000000.0,-331000000.0,-9977000000.0,10129000000.0,-294000000.0,
Cash Flow From Continuing Financing Activities,-326000000.0,-331000000.0,-9977000000.0,10129000000.0,-294000000.0,
Net Other Financing Charges,-41000000.0,-32000000.0,0.0,-97000000.0,-34000000.0,
Cash Dividends Paid,-211000000.0,-211000000.0,-232000000.0,-231000000.0,-210000000.0,
Common Stock Dividend Paid,-211000000.0,-211000000.0,-232000000.0,-231000000.0,-210000000.0,
Net Common Stock Issuance,-4000000.0,-36000000.0,-5010000000.0,4000000.0,-5000000.0,
Common Stock Payments,-22000000.0,-181000000.0,-5031000000.0,-9000000.0,-13000000.0,
Common Stock Issuance,18000000.0,145000000.0,21000000.0,13000000.0,8000000.0,
Net Issuance Payments Of Debt,-70000000.0,-52000000.0,-4735000000.0,10453000000.0,-45000000.0,
Net Long Term Debt Issuance,-70000000.0,-52000000.0,-4735000000.0,10453000000.0,-45000000.0,
Long Term Debt Payments,-70000000.0,-52000000.0,-4738000000.0,-46000000.0,-45000000.0,
Long Term Debt Issuance,,,3000000.0,,,
Investing Cash Flow,-1068000000.0,-1039000000.0,-826000000.0,-497000000.0,-891000000.0,
Cash Flow From Continuing Investing Activities,-1068000000.0,-1039000000.0,-826000000.0,-497000000.0,-891000000.0,
Net Other Investing Changes,-144000000.0,5000000.0,58000000.0,-7000000.0,-16000000.0,
Net Business Purchase And Sale,,,0.0,,,
Sale Of Business,,,0.0,,,
Net PPE Purchase And Sale,-924000000.0,-1044000000.0,-884000000.0,-954000000.0,-875000000.0,
Purchase Of PPE,-924000000.0,-1044000000.0,-884000000.0,-954000000.0,-875000000.0,
Operating Cash Flow,1539000000.0,2149000000.0,1404000000.0,926000000.0,1122000000.0,
Cash Flow From Continuing Operating Activities,1539000000.0,2149000000.0,1404000000.0,926000000.0,1122000000.0,
Change In Working Capital,-27000000.0,-106000000.0,-138000000.0,-605000000.0,-462000000.0,
Change In Other Working Capital,-55000000.0,-122000000.0,40000000.0,-96000000.0,-143000000.0,
Change In Other Current Liabilities,-157000000.0,-134000000.0,-158000000.0,-155000000.0,-159000000.0,
Change In Payables And Accrued Expense,122000000.0,45000000.0,-295000000.0,553000000.0,-193000000.0,
Change In Accrued Expense,424000000.0,-243000000.0,30000000.0,151000000.0,253000000.0,
Change In Payable,-302000000.0,288000000.0,-325000000.0,402000000.0,-446000000.0,
Change In Account Payable,-302000000.0,288000000.0,-325000000.0,402000000.0,-446000000.0,
Change In Prepaid Assets,7000000.0,81000000.0,-193000000.0,8000000.0,141000000.0,
Change In Inventory,115000000.0,-23000000.0,518000000.0,-933000000.0,46000000.0,
Change In Receivables,-59000000.0,47000000.0,-50000000.0,18000000.0,-154000000.0,
Other Non Cash Items,70000000.0,3000000.0,22000000.0,23000000.0,41000000.0,
Stock Based Compensation,45000000.0,38000000.0,42000000.0,44000000.0,32000000.0,
Asset Impairment Charge,6000000.0,108000000.0,,,11000000.0,20000000.0
Deferred Tax,-15000000.0,-16000000.0,-111000000.0,40000000.0,33000000.0,
Deferred Income Tax,-15000000.0,-16000000.0,-111000000.0,40000000.0,33000000.0,
Depreciation Amortization Depletion,912000000.0,1235000000.0,898000000.0,896000000.0,890000000.0,
Depreciation And Amortization,912000000.0,1235000000.0,898000000.0,896000000.0,890000000.0,
Depreciation,912000000.0,1235000000.0,898000000.0,896000000.0,890000000.0,
Operating Gains Losses,-62000000.0,19000000.0,-41000000.0,-58000000.0,112000000.0,
Gain Loss On Investment Securities,-56000000.0,19000000.0,23000000.0,20000000.0,121000000.0,
Gain Loss On Sale Of Business,,,0.0,,,
Net Income From Continuing Operations,610000000.0,868000000.0,634000000.0,617000000.0,465000000.0,
