,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-25307984.790875,-20285714.285714,-19602000.0,-18228323.699422,-9744000.0,,
Tax Rate For Calcs,0.243346,0.285714,0.297,0.153179,0.336,,
Normalized EBITDA,878000000.0,908000000.0,767000000.0,763000000.0,884000000.0,,
Total Unusual Items,-104000000.0,-71000000.0,-66000000.0,-119000000.0,-29000000.0,,
Total Unusual Items Excluding Goodwill,-104000000.0,-71000000.0,-66000000.0,-119000000.0,-29000000.0,,
Net Income From Continuing Operation Net Minority Interest,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Reconciled Depreciation,141000000.0,142000000.0,136000000.0,150000000.0,182000000.0,,
Reconciled Cost Of Revenue,1538000000.0,1578000000.0,1573000000.0,1592000000.0,1617000000.0,,
EBITDA,774000000.0,837000000.0,701000000.0,644000000.0,855000000.0,,
EBIT,633000000.0,695000000.0,565000000.0,494000000.0,673000000.0,,
Net Interest Income,-93000000.0,-94000000.0,-94000000.0,-95000000.0,-96000000.0,,
Interest Expense,107000000.0,107000000.0,107000000.0,148000000.0,96000000.0,,
Interest Income,14000000.0,13000000.0,13000000.0,,,14000000.0,14000000.0
Normalized Income,476692015.209125,470714285.714286,368398000.0,393771676.300578,402256000.0,,
Net Income From Continuing And Discontinued Operation,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Total Expenses,3051000000.0,3087000000.0,3123000000.0,3105000000.0,3196000000.0,,
Total Operating Income As Reported,629000000.0,692000000.0,558000000.0,483000000.0,654000000.0,,
Diluted Average Shares,1923000000.0,1928000000.0,1925000000.0,1929000000.0,1924000000.0,,
Basic Average Shares,1918000000.0,1919000000.0,1914000000.0,1916000000.0,1915000000.0,,
Diluted EPS,0.21,0.22,0.17,0.15,0.2,,
Basic EPS,0.21,0.22,0.17,0.15,0.2,,
Diluted NI Availto Com Stockholders,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Net Income Common Stockholders,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Net Income,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Net Income Including Noncontrolling Interests,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Net Income Continuous Operations,398000000.0,420000000.0,322000000.0,293000000.0,383000000.0,,
Tax Provision,128000000.0,168000000.0,136000000.0,53000000.0,194000000.0,,
Pretax Income,526000000.0,588000000.0,458000000.0,346000000.0,577000000.0,,
Other Income Expense,-94000000.0,-70000000.0,-66000000.0,-116000000.0,-30000000.0,,
Other Non Operating Income Expenses,10000000.0,1000000.0,,3000000.0,-1000000.0,3000000.0,
Special Income Charges,-84000000.0,-60000000.0,-60000000.0,-74000000.0,-28000000.0,,
Gain On Sale Of Ppe,,,,-6000000.0,0.0,0.0,0.0
Other Special Charges,,,,3000000.0,-3000000.0,2000000.0,2000000.0
Write Off,0.0,0.0,0.0,-556000000.0,0.0,,
Impairment Of Capital Assets,,,,,,488000000.0,68000000.0
Restructuring And Mergern Acquisition,84000000.0,60000000.0,60000000.0,65000000.0,31000000.0,,
Gain On Sale Of Security,-20000000.0,-11000000.0,-6000000.0,-45000000.0,-1000000.0,,
Net Non Operating Interest Income Expense,-93000000.0,-94000000.0,-94000000.0,-95000000.0,-96000000.0,,
Interest Expense Non Operating,107000000.0,107000000.0,107000000.0,148000000.0,96000000.0,,
Interest Income Non Operating,14000000.0,13000000.0,13000000.0,,,14000000.0,14000000.0
Operating Income,713000000.0,752000000.0,618000000.0,557000000.0,703000000.0,,
Operating Expense,1513000000.0,1509000000.0,1550000000.0,1513000000.0,1579000000.0,,
Other Operating Expenses,1000000.0,5000000.0,13000000.0,-12000000.0,10000000.0,,
Other Taxes,0.0,,,0.0,-21000000.0,,
Selling General And Administration,1512000000.0,1504000000.0,1537000000.0,1525000000.0,1590000000.0,,
Gross Profit,2226000000.0,2261000000.0,2168000000.0,2070000000.0,2282000000.0,,
Cost Of Revenue,1538000000.0,1578000000.0,1573000000.0,1592000000.0,1617000000.0,,
Total Revenue,3764000000.0,3839000000.0,3741000000.0,3662000000.0,3899000000.0,,
Operating Revenue,3764000000.0,3839000000.0,3741000000.0,3662000000.0,3899000000.0,,
