,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,354652300.0,347713600.0,207106400.0,189588728.798103,230003200.0
Tax Rate For Calcs,0.229,0.229,0.232,0.202444,0.224
Normalized EBITDA,-245100000.0,-60700000.0,476300000.0,284200000.0,274200000.0
Total Unusual Items,1548700000.0,1518400000.0,892700000.0,936500000.0,1026800000.0
Total Unusual Items Excluding Goodwill,1548700000.0,1518400000.0,892700000.0,936500000.0,1026800000.0
Net Income From Continuing Operation Net Minority Interest,908000000.0,1025100000.0,956200000.0,874600000.0,912800000.0
Reconciled Depreciation,82600000.0,83400000.0,82500000.0,83400000.0,83900000.0
Reconciled Cost Of Revenue,237600000.0,221600000.0,206700000.0,220800000.0,218800000.0
EBITDA,1303600000.0,1457700000.0,1369000000.0,1220700000.0,1301000000.0
EBIT,1221000000.0,1374300000.0,1286500000.0,1137300000.0,1217100000.0
Net Interest Income,-44000000.0,-44000000.0,-41700000.0,-40700000.0,-40200000.0
Interest Expense,44000000.0,44000000.0,41700000.0,40700000.0,40200000.0
Normalized Income,-286047700.0,-145586400.0,270606400.0,127688728.798103,116003200.0
Net Income From Continuing And Discontinued Operation,908000000.0,1025100000.0,956200000.0,874600000.0,912800000.0
Total Expenses,565000000.0,562700000.0,534300000.0,578200000.0,560200000.0
Total Operating Income As Reported,972600000.0,1129300000.0,1108000000.0,947100000.0,1024200000.0
Diluted Average Shares,360422000.0,360355000.0,360227000.0,360050000.0,359989000.0
Basic Average Shares,359686000.0,359658000.0,359613000.0,359568000.0,359400000.0
Diluted EPS,2.49,2.81,2.62,2.4,2.5
Basic EPS,2.49,2.81,2.63,2.4,2.51
Diluted NI Availto Com Stockholders,896600000.0,1012200000.0,944200000.0,863700000.0,901300000.0
Net Income Common Stockholders,896600000.0,1012200000.0,944200000.0,863700000.0,901300000.0
Otherunder Preferred Stock Dividend,5700000.0,7200000.0,6300000.0,-21000000.0,6200000.0
Preferred Stock Dividends,5700000.0,5700000.0,5700000.0,31900000.0,5300000.0
Net Income,908000000.0,1025100000.0,956200000.0,874600000.0,912800000.0
Net Income Including Noncontrolling Interests,908000000.0,1025100000.0,956200000.0,874600000.0,912800000.0
Net Income Continuous Operations,908000000.0,1025100000.0,956200000.0,874600000.0,912800000.0
Tax Provision,269000000.0,305200000.0,288600000.0,222000000.0,264100000.0
Pretax Income,1177000000.0,1330300000.0,1244800000.0,1096600000.0,1176900000.0
Other Income Expense,248400000.0,245000000.0,178500000.0,190200000.0,192900000.0
Other Non Operating Income Expenses,-1396600000.0,-1372400000.0,-802400000.0,-837500000.0,-920000000.0
Earnings From Equity Interest,96300000.0,99000000.0,88200000.0,91200000.0,86100000.0
Gain On Sale Of Security,1548700000.0,1518400000.0,892700000.0,936500000.0,1026800000.0
Net Non Operating Interest Income Expense,-44000000.0,-44000000.0,-41700000.0,-40700000.0,-40200000.0
Interest Expense Non Operating,44000000.0,44000000.0,41700000.0,40700000.0,40200000.0
Operating Income,972600000.0,1129300000.0,1108000000.0,947100000.0,1024200000.0
Operating Expense,327400000.0,341100000.0,327600000.0,357400000.0,341400000.0
Other Operating Expenses,208100000.0,220300000.0,216600000.0,240100000.0,226500000.0
Depreciation Amortization Depletion Income Statement,82600000.0,83400000.0,82500000.0,83400000.0,83900000.0
Depreciation And Amortization In Income Statement,82600000.0,83400000.0,82500000.0,83400000.0,83900000.0
Amortization,56200000.0,56100000.0,55200000.0,55300000.0,55700000.0
Amortization Of Intangibles Income Statement,56200000.0,56100000.0,55200000.0,55300000.0,55700000.0
Depreciation Income Statement,26400000.0,27300000.0,27300000.0,28100000.0,28200000.0
Selling General And Administration,36700000.0,37400000.0,28500000.0,33900000.0,31000000.0
General And Administrative Expense,36700000.0,37400000.0,28500000.0,33900000.0,31000000.0
Other Gand A,36700000.0,37400000.0,28500000.0,33900000.0,31000000.0
Gross Profit,1300000000.0,1470400000.0,1435600000.0,1304500000.0,1365600000.0
Cost Of Revenue,237600000.0,221600000.0,206700000.0,220800000.0,218800000.0
Total Revenue,1537600000.0,1692000000.0,1642300000.0,1525300000.0,1584400000.0
Operating Revenue,1430400000.0,1586100000.0,1531800000.0,1413900000.0,1475300000.0
