,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,408000000.0,243000000.0,249000000.0,254000000.0,351000000.0,,
Repayment Of Debt,-300000000.0,0.0,0.0,-504000000.0,0.0,,
Issuance Of Debt,1012000000.0,1162000000.0,0.0,0.0,644000000.0,,
Issuance Of Capital Stock,,,,5000000.0,6000000.0,,
Interest Paid Supplemental Data,134000000.0,100000000.0,139000000.0,108000000.0,119000000.0,,
End Cash Position,503000000.0,329000000.0,25000000.0,81000000.0,830000000.0,,
Beginning Cash Position,329000000.0,25000000.0,81000000.0,830000000.0,93000000.0,,
Changes In Cash,174000000.0,304000000.0,-56000000.0,-749000000.0,737000000.0,,
Financing Cash Flow,477000000.0,551000000.0,99000000.0,-396000000.0,793000000.0,,
Cash Flow From Continuing Financing Activities,477000000.0,551000000.0,99000000.0,-396000000.0,793000000.0,,
Net Other Financing Charges,-5000000.0,6000000.0,9000000.0,-2000000.0,-24000000.0,,
Cash Dividends Paid,-130000000.0,-131000000.0,-130000000.0,-123000000.0,-123000000.0,,
Common Stock Dividend Paid,-130000000.0,-131000000.0,-130000000.0,-123000000.0,-123000000.0,,
Net Common Stock Issuance,,,,5000000.0,6000000.0,,
Common Stock Issuance,,,,5000000.0,6000000.0,,
Net Issuance Payments Of Debt,612000000.0,676000000.0,220000000.0,-276000000.0,922000000.0,,
Net Short Term Debt Issuance,-100000000.0,-486000000.0,220000000.0,228000000.0,278000000.0,,
Net Long Term Debt Issuance,712000000.0,1162000000.0,0.0,-504000000.0,644000000.0,,
Long Term Debt Payments,-300000000.0,0.0,0.0,-504000000.0,0.0,,
Long Term Debt Issuance,1012000000.0,1162000000.0,0.0,0.0,644000000.0,,
Investing Cash Flow,-711000000.0,-490000000.0,-404000000.0,-607000000.0,-407000000.0,,
Cash Flow From Continuing Investing Activities,-711000000.0,-490000000.0,-404000000.0,-607000000.0,-407000000.0,,
Net Other Investing Changes,122000000.0,-7000000.0,178000000.0,208000000.0,67000000.0,,
Net Business Purchase And Sale,-583000000.0,-483000000.0,-582000000.0,-815000000.0,-474000000.0,,
Sale Of Business,0.0,,,0.0,0.0,123000000.0,0.0
Purchase Of Business,-583000000.0,-483000000.0,-582000000.0,-815000000.0,-474000000.0,,
Operating Cash Flow,408000000.0,243000000.0,249000000.0,254000000.0,351000000.0,,
Cash Flow From Continuing Operating Activities,408000000.0,243000000.0,249000000.0,254000000.0,351000000.0,,
Change In Working Capital,-62000000.0,-89000000.0,-125000000.0,-70000000.0,-78000000.0,,
Change In Other Working Capital,-8000000.0,54000000.0,-38000000.0,12000000.0,198000000.0,,
Change In Other Current Liabilities,36000000.0,18000000.0,53000000.0,-36000000.0,-55000000.0,,
Change In Other Current Assets,,24000000.0,-6000000.0,76000000.0,-37000000.0,-21000000.0,
Change In Payables And Accrued Expense,,33000000.0,-45000000.0,37000000.0,-16000000.0,63000000.0,
Change In Payable,,33000000.0,-45000000.0,37000000.0,-16000000.0,63000000.0,
Change In Account Payable,,33000000.0,-45000000.0,37000000.0,-16000000.0,63000000.0,
Change In Inventory,,,39000000.0,,,0.0,27000000.0
Change In Receivables,-102000000.0,-161000000.0,-128000000.0,-159000000.0,-146000000.0,,
Changes In Account Receivables,-102000000.0,-161000000.0,-128000000.0,-159000000.0,-146000000.0,,
Other Non Cash Items,3000000.0,-2000000.0,1000000.0,-13000000.0,-5000000.0,,
Deferred Tax,-25000000.0,-49000000.0,-51000000.0,-14000000.0,-56000000.0,,
Deferred Income Tax,-25000000.0,-49000000.0,-51000000.0,-14000000.0,-56000000.0,,
Depreciation Amortization Depletion,211000000.0,209000000.0,211000000.0,201000000.0,195000000.0,,
Depreciation And Amortization,211000000.0,209000000.0,211000000.0,201000000.0,195000000.0,,
Net Income From Continuing Operations,281000000.0,174000000.0,213000000.0,150000000.0,295000000.0,,
