,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,4086000.0,5915000.0,7990000.0,-239875.389408,3145000.0,,
Tax Rate For Calcs,0.227,0.169,0.235,0.034268,0.185,,
Normalized EBITDA,1767000000.0,1137000000.0,1876000000.0,1186000000.0,1552000000.0,,
Total Unusual Items,18000000.0,35000000.0,34000000.0,-7000000.0,25000000.0,,
Total Unusual Items Excluding Goodwill,18000000.0,35000000.0,34000000.0,-7000000.0,25000000.0,,
Net Income From Continuing Operation Net Minority Interest,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Reconciled Depreciation,586000000.0,576000000.0,564000000.0,554000000.0,550000000.0,,
Reconciled Cost Of Revenue,2023000000.0,1770000000.0,2162000000.0,1774000000.0,1823000000.0,,
EBITDA,1785000000.0,1172000000.0,1910000000.0,1179000000.0,1577000000.0,,
EBIT,1199000000.0,596000000.0,1346000000.0,625000000.0,1027000000.0,,
Net Interest Income,-309000000.0,-300000000.0,-313000000.0,-304000000.0,-306000000.0,,
Interest Expense,309000000.0,300000000.0,313000000.0,304000000.0,306000000.0,,
Normalized Income,674086000.0,216915000.0,764990000.0,316760124.610592,574145000.0,,
Net Income From Continuing And Discontinued Operation,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Total Expenses,3546000000.0,3240000000.0,3673000000.0,3160000000.0,3230000000.0,,
Total Operating Income As Reported,968000000.0,355000000.0,1125000000.0,477000000.0,862000000.0,,
Diluted Average Shares,361900000.0,361700000.0,351300000.0,347800000.0,347500000.0,,
Basic Average Shares,360700000.0,360400000.0,350100000.0,346400000.0,346200000.0,,
Diluted EPS,1.9,0.68,2.25,0.89,1.69,,
Basic EPS,1.91,0.68,2.26,0.9,1.7,,
Diluted NI Availto Com Stockholders,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Net Income Common Stockholders,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Net Income,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Minority Interests,,,,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Net Income Continuous Operations,688000000.0,246000000.0,791000000.0,310000000.0,588000000.0,,
Tax Provision,202000000.0,50000000.0,242000000.0,11000000.0,133000000.0,,
Pretax Income,890000000.0,296000000.0,1033000000.0,321000000.0,721000000.0,,
Other Income Expense,215000000.0,241000000.0,221000000.0,116000000.0,165000000.0,,
Other Non Operating Income Expenses,197000000.0,206000000.0,187000000.0,123000000.0,140000000.0,,
Special Income Charges,0.0,18000000.0,18000000.0,-23000000.0,8000000.0,,
Gain On Sale Of Business,0.0,0.0,0.0,-32000000.0,0.0,,
Other Special Charges,,-18000000.0,-18000000.0,-9000000.0,-8000000.0,-10000000.0,
Gain On Sale Of Security,18000000.0,17000000.0,16000000.0,16000000.0,17000000.0,,
Net Non Operating Interest Income Expense,-309000000.0,-300000000.0,-313000000.0,-304000000.0,-306000000.0,,
Interest Expense Non Operating,309000000.0,300000000.0,313000000.0,304000000.0,306000000.0,,
Operating Income,984000000.0,355000000.0,1125000000.0,509000000.0,862000000.0,,
Operating Expense,1523000000.0,1470000000.0,1511000000.0,1386000000.0,1407000000.0,,
Other Operating Expenses,-16000000.0,,,,,,
Other Taxes,953000000.0,894000000.0,947000000.0,832000000.0,857000000.0,,
Depreciation Amortization Depletion Income Statement,586000000.0,576000000.0,564000000.0,554000000.0,550000000.0,,
Depreciation And Amortization In Income Statement,586000000.0,576000000.0,564000000.0,554000000.0,550000000.0,,
Gross Profit,2507000000.0,1825000000.0,2636000000.0,1895000000.0,2269000000.0,,
Cost Of Revenue,2023000000.0,1770000000.0,2162000000.0,1774000000.0,1823000000.0,,
Total Revenue,4530000000.0,3595000000.0,4798000000.0,3669000000.0,4092000000.0,,
Operating Revenue,4530000000.0,3595000000.0,4798000000.0,3669000000.0,4092000000.0,,
