,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,527000000.0,323000000.0,75000000.0,674000000.0,503000000.0,,
Repurchase Of Capital Stock,0.0,-9000000.0,0.0,-5000000.0,0.0,,
Repayment Of Debt,-33000000.0,-567000000.0,-1015000000.0,-32000000.0,-27000000.0,,
Issuance Of Debt,0.0,2000000000.0,0.0,990000000.0,0.0,,
Capital Expenditure,-112000000.0,-108000000.0,-134000000.0,-175000000.0,-125000000.0,,
Interest Paid Supplemental Data,100000000.0,184000000.0,93000000.0,186000000.0,97000000.0,,
Income Tax Paid Supplemental Data,46000000.0,216000000.0,60000000.0,85000000.0,41000000.0,,
End Cash Position,569000000.0,565000000.0,751000000.0,608000000.0,560000000.0,,
Beginning Cash Position,565000000.0,751000000.0,608000000.0,560000000.0,438000000.0,,
Effect Of Exchange Rate Changes,2000000.0,6000000.0,-2000000.0,-6000000.0,-15000000.0,,
Changes In Cash,2000000.0,-192000000.0,145000000.0,54000000.0,137000000.0,,
Financing Cash Flow,-525000000.0,-402000000.0,-7000000.0,281000000.0,-282000000.0,,
Cash Flow From Continuing Financing Activities,-525000000.0,-402000000.0,-7000000.0,281000000.0,-282000000.0,,
Net Other Financing Charges,-94000000.0,-18000000.0,-36000000.0,-34000000.0,-36000000.0,,
Cash Dividends Paid,-312000000.0,-313000000.0,-312000000.0,-311000000.0,-292000000.0,,
Common Stock Dividend Paid,,-313000000.0,-312000000.0,,,-292000000.0,-299000000.0
Net Common Stock Issuance,0.0,-9000000.0,0.0,-5000000.0,0.0,,
Common Stock Payments,0.0,-9000000.0,0.0,-5000000.0,0.0,,
Net Issuance Payments Of Debt,-119000000.0,-62000000.0,341000000.0,631000000.0,46000000.0,,
Net Short Term Debt Issuance,-86000000.0,-1495000000.0,1356000000.0,-327000000.0,73000000.0,,
Net Long Term Debt Issuance,-33000000.0,1433000000.0,-1015000000.0,958000000.0,-27000000.0,,
Long Term Debt Payments,-33000000.0,-567000000.0,-1015000000.0,-32000000.0,-27000000.0,,
Long Term Debt Issuance,0.0,2000000000.0,0.0,990000000.0,0.0,,
Investing Cash Flow,-112000000.0,-221000000.0,-57000000.0,-1076000000.0,-209000000.0,,
Cash Flow From Continuing Investing Activities,-112000000.0,-221000000.0,-57000000.0,-1076000000.0,-209000000.0,,
Net Other Investing Changes,2000000.0,-1000000.0,64000000.0,,,-3000000.0,2000000.0
Net Business Purchase And Sale,-3000000.0,-112000000.0,0.0,-915000000.0,-85000000.0,,
Purchase Of Business,-3000000.0,-112000000.0,0.0,-915000000.0,-85000000.0,,
Net Intangibles Purchase And Sale,0.0,-2000000.0,-14000000.0,-10000000.0,0.0,,
Purchase Of Intangibles,0.0,-2000000.0,-14000000.0,-10000000.0,0.0,,
Net PPE Purchase And Sale,-111000000.0,-106000000.0,-107000000.0,-162000000.0,-125000000.0,,
Sale Of PPE,1000000.0,0.0,13000000.0,3000000.0,0.0,,
Purchase Of PPE,-112000000.0,-106000000.0,-120000000.0,-165000000.0,-125000000.0,,
Operating Cash Flow,639000000.0,431000000.0,209000000.0,849000000.0,628000000.0,,
Cash Flow From Continuing Operating Activities,639000000.0,431000000.0,209000000.0,849000000.0,628000000.0,,
Change In Working Capital,-136000000.0,-327000000.0,-408000000.0,300000000.0,-178000000.0,,
Change In Other Working Capital,59000000.0,-59000000.0,-27000000.0,140000000.0,27000000.0,,
Change In Other Current Liabilities,20000000.0,16000000.0,-23000000.0,37000000.0,-38000000.0,,
Change In Other Current Assets,-47000000.0,-26000000.0,-110000000.0,-23000000.0,-24000000.0,,
Change In Payables And Accrued Expense,-47000000.0,80000000.0,-173000000.0,79000000.0,39000000.0,,
Change In Inventory,-102000000.0,-177000000.0,-239000000.0,128000000.0,-101000000.0,,
Change In Receivables,-19000000.0,-161000000.0,164000000.0,-61000000.0,-81000000.0,,
Changes In Account Receivables,-19000000.0,-161000000.0,164000000.0,-61000000.0,-81000000.0,,
Other Non Cash Items,-3000000.0,-3000000.0,-12000000.0,53000000.0,-15000000.0,,
Stock Based Compensation,25000000.0,23000000.0,22000000.0,22000000.0,24000000.0,,
Provisionand Write Offof Assets,18000000.0,13000000.0,11000000.0,20000000.0,21000000.0,,
Asset Impairment Charge,,,,720000000.0,,,
Deferred Tax,-43000000.0,10000000.0,-6000000.0,-275000000.0,4000000.0,,
Deferred Income Tax,-43000000.0,10000000.0,-6000000.0,-275000000.0,4000000.0,,
Depreciation Amortization Depletion,206000000.0,185000000.0,163000000.0,183000000.0,175000000.0,,
Depreciation And Amortization,206000000.0,185000000.0,163000000.0,183000000.0,175000000.0,,
Amortization Cash Flow,87000000.0,74000000.0,57000000.0,71000000.0,72000000.0,,
Amortization Of Intangibles,87000000.0,74000000.0,57000000.0,71000000.0,72000000.0,,
Depreciation,119000000.0,111000000.0,106000000.0,112000000.0,103000000.0,,
Operating Gains Losses,-90000000.0,-17000000.0,-78000000.0,-30000000.0,-19000000.0,,
Earnings Losses From Equity Investments,-35000000.0,-17000000.0,-10000000.0,-114000000.0,-5000000.0,,
Gain Loss On Investment Securities,-71000000.0,6000000.0,-62000000.0,68000000.0,-13000000.0,,
Net Foreign Currency Exchange Gain Loss,13000000.0,-6000000.0,0.0,19000000.0,-2000000.0,,
Gain Loss On Sale Of PPE,3000000.0,0.0,-6000000.0,-3000000.0,1000000.0,,
Net Income From Continuing Operations,662000000.0,547000000.0,517000000.0,-144000000.0,616000000.0,,
