,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-112517113.932187,-70364756.039792,-132562000.0,18096000.0,31262711.864407
Tax Rate For Calcs,0.182067,0.167535,0.158,0.174,0.165411
Normalized EBITDA,7367000000.0,7109000000.0,6740000000.0,6560000000.0,6633000000.0
Total Unusual Items,-618000000.0,-420000000.0,-839000000.0,104000000.0,189000000.0
Total Unusual Items Excluding Goodwill,-618000000.0,-420000000.0,-839000000.0,104000000.0,189000000.0
Net Income From Continuing Operation Net Minority Interest,5090000000.0,5272000000.0,4577000000.0,5119000000.0,5318000000.0
Reconciled Depreciation,316000000.0,317000000.0,305000000.0,282000000.0,274000000.0
Reconciled Cost Of Revenue,1981000000.0,1973000000.0,1881000000.0,2020000000.0,1817000000.0
EBITDA,6749000000.0,6689000000.0,5901000000.0,6664000000.0,6822000000.0
EBIT,6433000000.0,6372000000.0,5596000000.0,6382000000.0,6548000000.0
Net Interest Income,-210000000.0,-39000000.0,-158000000.0,-182000000.0,-176000000.0
Interest Expense,210000000.0,39000000.0,158000000.0,182000000.0,176000000.0
Normalized Income,5595482886.067813,5621635243.960208,5283438000.0,5033096000.0,5160262711.864407
Net Income From Continuing And Discontinued Operation,5090000000.0,5272000000.0,4577000000.0,5119000000.0,5318000000.0
Total Expenses,3673000000.0,3380000000.0,3159000000.0,3232000000.0,3258000000.0
Total Operating Income As Reported,6148000000.0,6177000000.0,5435000000.0,6234000000.0,6349000000.0
Diluted Average Shares,2173000000.0,2187000000.0,2202000000.0,2217000000.0,2003000000.0
Basic Average Shares,1924000000.0,1937000000.0,1949000000.0,1961000000.0,1710000000.0
Diluted EPS,2.62,2.69,2.32,2.58,2.65
Basic EPS,2.62,2.69,2.32,2.58,2.66
Diluted NI Availto Com Stockholders,5041000000.0,5219000000.0,4530000000.0,5064000000.0,5248000000.0
Net Income Common Stockholders,5041000000.0,5219000000.0,4530000000.0,5064000000.0,5248000000.0
Otherunder Preferred Stock Dividend,49000000.0,53000000.0,47000000.0,55000000.0,70000000.0
Net Income,5090000000.0,5272000000.0,4577000000.0,5119000000.0,5318000000.0
Net Income Including Noncontrolling Interests,5090000000.0,5272000000.0,4577000000.0,5119000000.0,5318000000.0
Net Income Continuous Operations,5090000000.0,5272000000.0,4577000000.0,5119000000.0,5318000000.0
Tax Provision,1133000000.0,1061000000.0,861000000.0,1081000000.0,1054000000.0
Pretax Income,6223000000.0,6333000000.0,5438000000.0,6200000000.0,6372000000.0
Other Income Expense,-618000000.0,-420000000.0,-839000000.0,104000000.0,189000000.0
Special Income Charges,-903000000.0,-615000000.0,-1000000000.0,-44000000.0,-10000000.0
Other Special Charges,903000000.0,615000000.0,1000000000.0,44000000.0,10000000.0
Gain On Sale Of Security,285000000.0,195000000.0,161000000.0,148000000.0,199000000.0
Net Non Operating Interest Income Expense,-210000000.0,-39000000.0,-158000000.0,-182000000.0,-176000000.0
Interest Expense Non Operating,210000000.0,39000000.0,158000000.0,182000000.0,176000000.0
Operating Income,7051000000.0,6792000000.0,6435000000.0,6278000000.0,6359000000.0
Operating Expense,1692000000.0,1407000000.0,1278000000.0,1212000000.0,1441000000.0
Depreciation Amortization Depletion Income Statement,316000000.0,317000000.0,305000000.0,282000000.0,274000000.0
Depreciation And Amortization In Income Statement,316000000.0,317000000.0,305000000.0,282000000.0,274000000.0
Selling General And Administration,1376000000.0,1090000000.0,973000000.0,930000000.0,1167000000.0
Selling And Marketing Expense,576000000.0,421000000.0,381000000.0,306000000.0,551000000.0
General And Administrative Expense,800000000.0,669000000.0,592000000.0,624000000.0,616000000.0
Other Gand A,800000000.0,669000000.0,592000000.0,624000000.0,616000000.0
Gross Profit,8743000000.0,8199000000.0,7713000000.0,7490000000.0,7800000000.0
Cost Of Revenue,1981000000.0,1973000000.0,1881000000.0,2020000000.0,1817000000.0
Total Revenue,10724000000.0,10172000000.0,9594000000.0,9510000000.0,9617000000.0
Operating Revenue,13796000000.0,13116000000.0,12391000000.0,12395000000.0,12277000000.0
