,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-6119178.768152,112343250.44405,-4230000.0,3572990.965288,45760000.0
Tax Rate For Calcs,0.235353,0.260657,0.141,0.210176,0.26
Normalized EBITDA,2504000000.0,2211000000.0,2153000000.0,2452000000.0,2353000000.0
Total Unusual Items,-26000000.0,431000000.0,-30000000.0,17000000.0,176000000.0
Total Unusual Items Excluding Goodwill,-26000000.0,431000000.0,-30000000.0,17000000.0,176000000.0
Net Income From Continuing Operation Net Minority Interest,1323000000.0,1593000000.0,1510000000.0,1670000000.0,1631000000.0
Reconciled Depreciation,346000000.0,217000000.0,194000000.0,200000000.0,110000000.0
Reconciled Cost Of Revenue,3426000000.0,2747000000.0,2673000000.0,2806000000.0,2519000000.0
EBITDA,2478000000.0,2642000000.0,2123000000.0,2469000000.0,2529000000.0
EBIT,2132000000.0,2425000000.0,1929000000.0,2269000000.0,2419000000.0
Net Interest Income,-22000000.0,-29000000.0,7000000.0,46000000.0,82000000.0
Interest Expense,135000000.0,173000000.0,166000000.0,166000000.0,154000000.0
Interest Income,113000000.0,144000000.0,173000000.0,212000000.0,236000000.0
Normalized Income,1342880821.231848,1274343250.44405,1535770000.0,1656572990.965288,1500760000.0
Net Income From Continuing And Discontinued Operation,1323000000.0,1593000000.0,1510000000.0,1670000000.0,1631000000.0
Total Expenses,4464000000.0,3573000000.0,3490000000.0,3637000000.0,3190000000.0
Rent Expense Supplemental,137000000.0,120000000.0,114000000.0,113000000.0,105000000.0
Total Operating Income As Reported,1955000000.0,1731000000.0,1698000000.0,2075000000.0,2006000000.0
Diluted Average Shares,165177482.0,156300000.0,156600000.0,157000000.0,149600000.0
Basic Average Shares,154922231.0,154900000.0,155000000.0,155000000.0,148000000.0
Diluted EPS,8.43,10.19,9.64,10.63,10.9
Basic EPS,8.54,10.29,9.74,10.78,11.02
Diluted NI Availto Com Stockholders,1393000000.0,1593000000.0,1510000000.0,1670000000.0,1631000000.0
Average Dilution Earnings,70000000.0,,,,
Net Income Common Stockholders,1323000000.0,1593000000.0,1510000000.0,1670000000.0,1631000000.0
Net Income,1323000000.0,1593000000.0,1510000000.0,1670000000.0,1631000000.0
Minority Interests,-204000000.0,-72000000.0,-5000000.0,9000000.0,-60000000.0
Net Income Including Noncontrolling Interests,1527000000.0,1665000000.0,1515000000.0,1661000000.0,1691000000.0
Net Income Continuous Operations,1527000000.0,1665000000.0,1515000000.0,1661000000.0,1691000000.0
Tax Provision,470000000.0,587000000.0,248000000.0,442000000.0,574000000.0
Pretax Income,1997000000.0,2252000000.0,1763000000.0,2103000000.0,2265000000.0
Other Income Expense,-26000000.0,431000000.0,-30000000.0,17000000.0,176000000.0
Special Income Charges,-93000000.0,-115000000.0,-96000000.0,28000000.0,2000000.0
Restructuring And Mergern Acquisition,93000000.0,115000000.0,96000000.0,-28000000.0,-2000000.0
Gain On Sale Of Security,67000000.0,546000000.0,66000000.0,-11000000.0,174000000.0
Net Non Operating Interest Income Expense,-22000000.0,-29000000.0,7000000.0,46000000.0,82000000.0
Interest Expense Non Operating,135000000.0,173000000.0,166000000.0,166000000.0,154000000.0
Interest Income Non Operating,113000000.0,144000000.0,173000000.0,212000000.0,236000000.0
Operating Income,2045000000.0,1850000000.0,1786000000.0,2040000000.0,2007000000.0
Operating Expense,945000000.0,746000000.0,740000000.0,756000000.0,650000000.0
Depreciation Amortization Depletion Income Statement,253000000.0,137000000.0,117000000.0,125000000.0,89000000.0
Depreciation And Amortization In Income Statement,253000000.0,137000000.0,117000000.0,125000000.0,89000000.0
Amortization,253000000.0,137000000.0,117000000.0,125000000.0,89000000.0
Amortization Of Intangibles Income Statement,253000000.0,137000000.0,117000000.0,125000000.0,89000000.0
Selling General And Administration,692000000.0,609000000.0,623000000.0,631000000.0,561000000.0
Selling And Marketing Expense,82000000.0,93000000.0,97000000.0,92000000.0,64000000.0
General And Administrative Expense,610000000.0,516000000.0,526000000.0,539000000.0,497000000.0
Other Gand A,473000000.0,396000000.0,412000000.0,426000000.0,392000000.0
Rent And Landing Fees,137000000.0,120000000.0,114000000.0,113000000.0,105000000.0
Gross Profit,2990000000.0,2596000000.0,2526000000.0,2796000000.0,2657000000.0
Cost Of Revenue,3519000000.0,2827000000.0,2750000000.0,2881000000.0,2540000000.0
Total Revenue,6509000000.0,5423000000.0,5276000000.0,5677000000.0,5197000000.0
Operating Revenue,6509000000.0,5423000000.0,5276000000.0,5677000000.0,5197000000.0
