,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,430907000.0,426915000.0,423627000.0,419677000.0,415162000.0
Share Issued,430907000.0,426915000.0,423627000.0,419677000.0,415162000.0
Total Debt,3257000000.0,3251000000.0,527000000.0,536000000.0,532000000.0
Tangible Book Value,5047000000.0,4504000000.0,5473000000.0,4978000000.0,4532000000.0
Invested Capital,12217000000.0,11644000000.0,8389000000.0,7803000000.0,7569000000.0
Working Capital,5361000000.0,5039000000.0,3276000000.0,2948000000.0,2666000000.0
Net Tangible Assets,5047000000.0,4504000000.0,5473000000.0,4978000000.0,4532000000.0
Capital Lease Obligations,535000000.0,530000000.0,527000000.0,536000000.0,532000000.0
Common Stock Equity,9495000000.0,8923000000.0,8389000000.0,7803000000.0,7569000000.0
Total Capitalization,12217000000.0,11644000000.0,8389000000.0,7803000000.0,7569000000.0
Total Equity Gross Minority Interest,9508000000.0,8928000000.0,8395000000.0,7810000000.0,7578000000.0
Minority Interest,13000000.0,5000000.0,6000000.0,7000000.0,9000000.0
Stockholders Equity,9495000000.0,8923000000.0,8389000000.0,7803000000.0,7569000000.0
Gains Losses Not Affecting Retained Earnings,268000000.0,261000000.0,7000000.0,-107000000.0,122000000.0
Other Equity Adjustments,268000000.0,261000000.0,7000000.0,-107000000.0,122000000.0
Retained Earnings,-4533000000.0,-4777000000.0,-5062000000.0,-5255000000.0,-5396000000.0
Additional Paid In Capital,13760000000.0,13439000000.0,13444000000.0,13165000000.0,12843000000.0
Capital Stock,0.0,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,8463000000.0,8022000000.0,5177000000.0,5035000000.0,4699000000.0
Total Non Current Liabilities Net Minority Interest,3331000000.0,3326000000.0,600000000.0,597000000.0,605000000.0
Other Non Current Liabilities,155000000.0,153000000.0,143000000.0,129000000.0,139000000.0
Long Term Debt And Capital Lease Obligation,3176000000.0,3173000000.0,457000000.0,468000000.0,466000000.0
Long Term Capital Lease Obligation,454000000.0,452000000.0,457000000.0,468000000.0,466000000.0
Long Term Debt,2722000000.0,2721000000.0,,,
Current Liabilities,5132000000.0,4696000000.0,4577000000.0,4438000000.0,4094000000.0
Other Current Liabilities,626000000.0,550000000.0,391000000.0,383000000.0,395000000.0
Current Deferred Liabilities,449000000.0,421000000.0,377000000.0,396000000.0,322000000.0
Current Deferred Revenue,449000000.0,421000000.0,377000000.0,396000000.0,322000000.0
Current Debt And Capital Lease Obligation,81000000.0,78000000.0,70000000.0,68000000.0,66000000.0
Current Capital Lease Obligation,81000000.0,78000000.0,70000000.0,68000000.0,66000000.0
Current Provisions,1322000000.0,1302000000.0,1222000000.0,1209000000.0,1178000000.0
Payables And Accrued Expenses,2654000000.0,2345000000.0,2517000000.0,2382000000.0,2133000000.0
Current Accrued Expenses,692000000.0,621000000.0,716000000.0,588000000.0,559000000.0
Payables,1962000000.0,1724000000.0,1801000000.0,1794000000.0,1574000000.0
Other Payable,1328000000.0,1018000000.0,1119000000.0,1136000000.0,1073000000.0
Total Tax Payable,377000000.0,361000000.0,353000000.0,337000000.0,310000000.0
Accounts Payable,257000000.0,345000000.0,329000000.0,321000000.0,191000000.0
Total Assets,17971000000.0,16950000000.0,13572000000.0,12845000000.0,12277000000.0
