,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-2948818.897638,-2412800.0,,
Tax Rate For Calcs,0.214626,0.212996,0.203,0.21063,0.1856,,
Total Unusual Items,,,,-14000000.0,-13000000.0,-32000000.0,-82000000.0
Total Unusual Items Excluding Goodwill,,,,-14000000.0,-13000000.0,-32000000.0,-82000000.0
Net Income From Continuing Operation Net Minority Interest,494000000.0,436000000.0,373000000.0,401000000.0,382000000.0,,
Reconciled Depreciation,119000000.0,124000000.0,123000000.0,124000000.0,129000000.0,,
Net Interest Income,1488000000.0,1437000000.0,1391000000.0,1412000000.0,1369000000.0,,
Interest Expense,970000000.0,970000000.0,961000000.0,1050000000.0,1170000000.0,,
Interest Income,2458000000.0,2407000000.0,2352000000.0,2462000000.0,2539000000.0,,
Normalized Income,494000000.0,436000000.0,373000000.0,412051181.102362,392587200.0,,
Net Income From Continuing And Discontinued Operation,494000000.0,436000000.0,373000000.0,401000000.0,382000000.0,,
Diluted Average Shares,435472350.0,436539774.0,442200180.0,444836786.0,449913467.0,,
Basic Average Shares,431365552.0,433640210.0,438320757.0,440802738.0,446561996.0,,
Diluted EPS,1.05,0.92,0.77,0.83,0.77,,
Basic EPS,1.06,0.93,0.78,0.83,0.77,,
Diluted NI Availto Com Stockholders,457000000.0,402000000.0,340000000.0,367000000.0,344000000.0,,
Net Income Common Stockholders,457000000.0,402000000.0,340000000.0,367000000.0,344000000.0,,
Otherunder Preferred Stock Dividend,5000000.0,,,,,,
Preferred Stock Dividends,32000000.0,34000000.0,33000000.0,34000000.0,38000000.0,,
Net Income,494000000.0,436000000.0,373000000.0,401000000.0,382000000.0,,
Net Income Including Noncontrolling Interests,494000000.0,436000000.0,373000000.0,401000000.0,382000000.0,,
Net Income Continuous Operations,494000000.0,436000000.0,373000000.0,401000000.0,382000000.0,,
Tax Provision,135000000.0,118000000.0,95000000.0,107000000.0,88000000.0,,
Pretax Income,629000000.0,554000000.0,468000000.0,508000000.0,470000000.0,,
Special Income Charges,,,,-14000000.0,-13000000.0,-32000000.0,-82000000.0
Other Special Charges,,,,-9000000.0,,5000000.0,35000000.0
Restructuring And Mergern Acquisition,,,,23000000.0,13000000.0,27000000.0,47000000.0
Gain On Sale Of Security,2000000.0,5000000.0,7000000.0,4000000.0,9000000.0,,
Selling General And Administration,781000000.0,764000000.0,774000000.0,720000000.0,727000000.0,,
Selling And Marketing Expense,44000000.0,45000000.0,40000000.0,46000000.0,40000000.0,,
General And Administrative Expense,737000000.0,719000000.0,734000000.0,674000000.0,687000000.0,,
Insurance And Claims,32000000.0,38000000.0,38000000.0,0.0,40000000.0,,
Salaries And Wages,705000000.0,681000000.0,696000000.0,674000000.0,647000000.0,,
Total Revenue,2118000000.0,2037000000.0,1935000000.0,1976000000.0,1903000000.0,,
Operating Revenue,2118000000.0,2037000000.0,1935000000.0,1976000000.0,1903000000.0,,
Occupancy And Equipment,303000000.0,301000000.0,306000000.0,305000000.0,302000000.0,,
Other Non Interest Expense,251000000.0,254000000.0,234000000.0,267000000.0,219000000.0,,
