,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-4915200.0,3260400.0,-2499000.0,-3263888.888889,-2960100.0,,
Tax Rate For Calcs,0.256,0.247,0.238,0.24177,0.253,,
Normalized EBITDA,496300000.0,461100000.0,428800000.0,452800000.0,472700000.0,,
Total Unusual Items,-19200000.0,13200000.0,-10500000.0,-13500000.0,-11700000.0,,
Total Unusual Items Excluding Goodwill,-19200000.0,13200000.0,-10500000.0,-13500000.0,-11700000.0,,
Net Income From Continuing Operation Net Minority Interest,226900000.0,241500000.0,203800000.0,221100000.0,238100000.0,,
Reconciled Depreciation,152600000.0,140600000.0,138000000.0,136000000.0,132700000.0,,
Reconciled Cost Of Revenue,1809100000.0,1688300000.0,1686300000.0,1676400000.0,1677200000.0,,
EBITDA,477100000.0,474300000.0,418300000.0,439300000.0,461000000.0,,
EBIT,324500000.0,333700000.0,280300000.0,303300000.0,328300000.0,,
Net Interest Income,-19300000.0,-13100000.0,-12900000.0,-11700000.0,-9700000.0,,
Interest Expense,19300000.0,13100000.0,12900000.0,11700000.0,9700000.0,,
Normalized Income,241184800.0,231560400.0,211801000.0,231336111.111111,246839900.0,,
Net Income From Continuing And Discontinued Operation,226900000.0,241500000.0,203800000.0,221100000.0,238100000.0,,
Total Expenses,1963400000.0,1841500000.0,1847700000.0,1823400000.0,1839200000.0,,
Total Operating Income As Reported,324500000.0,333700000.0,280300000.0,302200000.0,327100000.0,,
Diluted Average Shares,89700000.0,90111940.0,89779736.0,89878049.0,89500000.0,,
Basic Average Shares,89400000.0,90111940.0,89779736.0,89878049.0,89207547.0,,
Diluted EPS,2.51,2.67,2.26,2.45,2.64,,
Basic EPS,2.52,2.68,2.27,2.46,2.65,,
Diluted NI Availto Com Stockholders,225400000.0,239900000.0,202400000.0,219600000.0,236400000.0,,
Net Income Common Stockholders,225400000.0,239900000.0,202400000.0,219600000.0,236400000.0,,
Otherunder Preferred Stock Dividend,1500000.0,1600000.0,1400000.0,1500000.0,1700000.0,,
Net Income,226900000.0,241500000.0,203800000.0,221100000.0,238100000.0,,
Net Income Including Noncontrolling Interests,226900000.0,241500000.0,203800000.0,221100000.0,238100000.0,,
Net Income Continuous Operations,226900000.0,241500000.0,203800000.0,221100000.0,238100000.0,,
Tax Provision,78300000.0,79100000.0,63600000.0,70500000.0,80500000.0,,
Pretax Income,305200000.0,320600000.0,267400000.0,291600000.0,318600000.0,,
Other Income Expense,-25500000.0,3900000.0,-13000000.0,-19400000.0,-14900000.0,,
Other Non Operating Income Expenses,-6300000.0,-9300000.0,-2500000.0,-5900000.0,-3200000.0,,
Special Income Charges,-19200000.0,13200000.0,-10500000.0,-13500000.0,-11700000.0,,
Gain On Sale Of Ppe,-12000000.0,-10500000.0,-8200000.0,-12800000.0,-11400000.0,,
Gain On Sale Of Business,-1300000.0,,,-700000.0,-300000.0,,
Restructuring And Mergern Acquisition,5900000.0,-23700000.0,2300000.0,0.0,0.0,,
Net Non Operating Interest Income Expense,-19300000.0,-13100000.0,-12900000.0,-11700000.0,-9700000.0,,
Interest Expense Non Operating,19300000.0,13100000.0,12900000.0,11700000.0,9700000.0,,
Operating Income,350000000.0,329800000.0,293300000.0,322700000.0,343200000.0,,
Operating Expense,154300000.0,153200000.0,161400000.0,147000000.0,162000000.0,,
Selling General And Administration,154300000.0,153200000.0,161400000.0,147000000.0,162000000.0,,
General And Administrative Expense,,,161400000.0,,,149500000.0,151900000.0
Other Gand A,,,161400000.0,,,149500000.0,151900000.0
Salaries And Wages,,,,,,-1100000.0,-1100000.0
Gross Profit,504300000.0,483000000.0,454700000.0,469700000.0,505200000.0,,
Cost Of Revenue,1809100000.0,1688300000.0,1686300000.0,1676400000.0,1677200000.0,,
Total Revenue,2313400000.0,2171300000.0,2141000000.0,2146100000.0,2182400000.0,,
Operating Revenue,2313400000.0,2171300000.0,2141000000.0,2146100000.0,2182400000.0,,
