,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,-210000.0,-234527.687296,-875656.742557,-3830985.915493,0.0,
Tax Rate For Calcs,0.21,0.234528,0.175131,0.075117,0.21,
Normalized EBITDA,634000000.0,3954000000.0,835000000.0,525000000.0,128000000.0,
Total Unusual Items,-1000000.0,-1000000.0,-5000000.0,-51000000.0,,0.0
Total Unusual Items Excluding Goodwill,-1000000.0,-1000000.0,-5000000.0,-51000000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Reconciled Depreciation,208000000.0,201000000.0,199000000.0,201000000.0,208000000.0,
Reconciled Cost Of Revenue,807000000.0,1113000000.0,858000000.0,742000000.0,698000000.0,
EBITDA,633000000.0,3953000000.0,830000000.0,474000000.0,128000000.0,
EBIT,425000000.0,3752000000.0,631000000.0,273000000.0,-80000000.0,
Net Interest Income,1000000.0,-29000000.0,-26000000.0,-18000000.0,-1000000.0,
Interest Expense,59000000.0,68000000.0,60000000.0,60000000.0,60000000.0,
Interest Income,60000000.0,39000000.0,34000000.0,42000000.0,59000000.0,
Normalized Income,381790000.0,2820765472.312704,475124343.257443,244169014.084507,-20000000.0,
Net Income From Continuing And Discontinued Operation,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Total Expenses,3491000000.0,4033000000.0,3366000000.0,2999000000.0,3088000000.0,
Total Operating Income As Reported,339000000.0,3720000000.0,593000000.0,271000000.0,-151000000.0,
Diluted Average Shares,282000000.0,282000000.0,283000000.0,283000000.0,280000000.0,
Basic Average Shares,279000000.0,280000000.0,280000000.0,280000000.0,280000000.0,
Diluted EPS,1.35,10.02,1.67,0.7,-0.07,
Basic EPS,1.36,10.09,1.68,0.7,-0.07,
Diluted NI Availto Com Stockholders,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Net Income Common Stockholders,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Net Income,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Net Income Including Noncontrolling Interests,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Net Income Continuous Operations,381000000.0,2820000000.0,471000000.0,197000000.0,-20000000.0,
Tax Provision,-15000000.0,864000000.0,100000000.0,16000000.0,-120000000.0,
Pretax Income,366000000.0,3684000000.0,571000000.0,213000000.0,-140000000.0,
Other Income Expense,25000000.0,-8000000.0,,-53000000.0,-235000000.0,-7000000.0
Other Non Operating Income Expenses,26000000.0,-7000000.0,5000000.0,-2000000.0,-12000000.0,
Special Income Charges,-1000000.0,-1000000.0,-4000000.0,-9000000.0,,0.0
Restructuring And Mergern Acquisition,1000000.0,1000000.0,4000000.0,9000000.0,,0.0
Gain On Sale Of Security,,,-1000000.0,-42000000.0,,
Net Non Operating Interest Income Expense,1000000.0,-29000000.0,-26000000.0,-18000000.0,-1000000.0,
Interest Expense Non Operating,59000000.0,68000000.0,60000000.0,60000000.0,60000000.0,
Interest Income Non Operating,60000000.0,39000000.0,34000000.0,42000000.0,59000000.0,
Operating Income,340000000.0,3721000000.0,597000000.0,284000000.0,96000000.0,
Operating Expense,2597000000.0,2839000000.0,2429000000.0,2176000000.0,2305000000.0,
Depreciation Amortization Depletion Income Statement,121000000.0,120000000.0,120000000.0,120000000.0,123000000.0,
Depreciation And Amortization In Income Statement,121000000.0,120000000.0,120000000.0,120000000.0,123000000.0,
Amortization,121000000.0,120000000.0,120000000.0,120000000.0,123000000.0,
Amortization Of Intangibles Income Statement,121000000.0,120000000.0,120000000.0,120000000.0,123000000.0,
Research And Development,801000000.0,707000000.0,716000000.0,704000000.0,725000000.0,
Selling General And Administration,1675000000.0,2012000000.0,1593000000.0,1352000000.0,1457000000.0,
Selling And Marketing Expense,1251000000.0,1618000000.0,1204000000.0,962000000.0,1104000000.0,
General And Administrative Expense,424000000.0,394000000.0,389000000.0,390000000.0,353000000.0,
Other Gand A,424000000.0,394000000.0,389000000.0,394000000.0,377000000.0,
Salaries And Wages,,,,-4000000.0,-13000000.0,-5000000.0
Gross Profit,2937000000.0,6560000000.0,3026000000.0,2460000000.0,2401000000.0,
Cost Of Revenue,894000000.0,1194000000.0,937000000.0,823000000.0,783000000.0,
Total Revenue,3831000000.0,7754000000.0,3963000000.0,3283000000.0,3184000000.0,
Operating Revenue,3831000000.0,7754000000.0,3963000000.0,3283000000.0,3184000000.0,
