,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,231000000.0,69000000.0,635000000.0,764000000.0,-88000000.0,,
Repurchase Of Capital Stock,-364000000.0,-326000000.0,-354000000.0,-624000000.0,-236000000.0,,
Repayment Of Debt,-1084000000.0,-735000000.0,-5000000.0,-2295000000.0,-429000000.0,,
Issuance Of Debt,2085000000.0,865000000.0,0.0,2325000000.0,425000000.0,,
Issuance Of Capital Stock,,,,0.0,0.0,0.0,0.0
Capital Expenditure,-253000000.0,-382000000.0,-220000000.0,-188000000.0,-119000000.0,,
End Cash Position,1085000000.0,643000000.0,1438000000.0,1173000000.0,1126000000.0,,
Beginning Cash Position,643000000.0,1438000000.0,1173000000.0,1126000000.0,1080000000.0,,
Effect Of Exchange Rate Changes,1000000.0,-1000000.0,2000000.0,-4000000.0,1000000.0,,
Changes In Cash,441000000.0,-794000000.0,263000000.0,51000000.0,45000000.0,,
Financing Cash Flow,215000000.0,-297000000.0,-458000000.0,-714000000.0,-350000000.0,,
Cash Flow From Continuing Financing Activities,215000000.0,-297000000.0,-458000000.0,-714000000.0,-350000000.0,,
Net Other Financing Charges,-303000000.0,-15000000.0,22000000.0,-37000000.0,8000000.0,,
Cash Dividends Paid,-119000000.0,-86000000.0,-121000000.0,-83000000.0,-118000000.0,,
Net Preferred Stock Issuance,,,,0.0,0.0,0.0,0.0
Preferred Stock Issuance,,,,0.0,0.0,0.0,0.0
Net Common Stock Issuance,-364000000.0,-326000000.0,-354000000.0,-624000000.0,-236000000.0,,
Common Stock Payments,-364000000.0,-326000000.0,-354000000.0,-624000000.0,-236000000.0,,
Net Issuance Payments Of Debt,1001000000.0,130000000.0,-5000000.0,30000000.0,-4000000.0,,
Net Long Term Debt Issuance,1001000000.0,130000000.0,-5000000.0,4335000000.0,-4000000.0,,
Long Term Debt Payments,-1084000000.0,-735000000.0,-5000000.0,,-429000000.0,-959000000.0,
Long Term Debt Issuance,2085000000.0,865000000.0,0.0,2325000000.0,425000000.0,,
Investing Cash Flow,-258000000.0,-948000000.0,-134000000.0,-187000000.0,364000000.0,,
Cash Flow From Continuing Investing Activities,-258000000.0,-948000000.0,-134000000.0,-187000000.0,364000000.0,,
Net Other Investing Changes,0.0,20000000.0,86000000.0,6000000.0,484000000.0,,
Net Investment Purchase And Sale,,,,0.0,0.0,0.0,0.0
Sale Of Investment,,,,0.0,0.0,0.0,0.0
Purchase Of Investment,,,,0.0,0.0,0.0,0.0
Net Business Purchase And Sale,-5000000.0,,,-5000000.0,-1000000.0,-10000000.0,-22000000.0
Purchase Of Business,-5000000.0,,,-5000000.0,-1000000.0,-10000000.0,-22000000.0
Net Intangibles Purchase And Sale,1000000.0,-4000000.0,-3000000.0,-2000000.0,-5000000.0,,
Purchase Of Intangibles,1000000.0,-4000000.0,-3000000.0,-2000000.0,-5000000.0,,
Capital Expenditure Reported,-254000000.0,-378000000.0,-217000000.0,-186000000.0,-114000000.0,,
Operating Cash Flow,484000000.0,451000000.0,855000000.0,952000000.0,31000000.0,,
Cash Flow From Continuing Operating Activities,484000000.0,451000000.0,855000000.0,952000000.0,31000000.0,,
Change In Working Capital,-170000000.0,65000000.0,-253000000.0,-337000000.0,486000000.0,,
Change In Other Working Capital,-170000000.0,65000000.0,-253000000.0,151000000.0,486000000.0,,
Change In Other Current Liabilities,,,,,,0.0,0.0
Other Non Cash Items,150000000.0,155000000.0,4000000.0,113000000.0,128000000.0,,
Stock Based Compensation,21000000.0,33000000.0,29000000.0,20000000.0,25000000.0,,
Provisionand Write Offof Assets,88000000.0,57000000.0,56000000.0,86000000.0,95000000.0,,
Asset Impairment Charge,0.0,,,28000000.0,0.0,,
Amortization Of Securities,24000000.0,7000000.0,44000000.0,22000000.0,10000000.0,,
Depreciation Amortization Depletion,223000000.0,226000000.0,218000000.0,257000000.0,261000000.0,,
Depreciation And Amortization,223000000.0,226000000.0,218000000.0,257000000.0,261000000.0,,
Depreciation,,,218000000.0,257000000.0,261000000.0,285000000.0,268000000.0
Operating Gains Losses,-4000000.0,12000000.0,7000000.0,120000000.0,-207000000.0,,
Earnings Losses From Equity Investments,-1000000.0,0.0,-1000000.0,-7000000.0,-2000000.0,,
Net Income From Continuing Operations,152000000.0,-104000000.0,750000000.0,643000000.0,-767000000.0,,
