,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,195170000.0,197599000.0,200565000.0,202912881.0,205375000.0,,
Share Issued,195170000.0,197599000.0,200565000.0,202912881.0,205375000.0,,
Net Debt,576029000.0,887264000.0,816857000.0,532165000.0,750115000.0,,
Total Debt,2027561000.0,2121422000.0,2052523000.0,2254513000.0,2147779000.0,,
Tangible Book Value,12717772000.0,12464376000.0,12188105000.0,12006731000.0,11446481000.0,,
Invested Capital,14853598000.0,14696364000.0,14353495000.0,14267456000.0,13711992000.0,,
Working Capital,12810432000.0,12633554000.0,11930253000.0,15082422000.0,11312594000.0,,
Net Tangible Assets,12717772000.0,12464376000.0,12188105000.0,12006731000.0,11446481000.0,,
Capital Lease Obligations,,,,109021000.0,,,
Common Stock Equity,12826037000.0,12574942000.0,12300972000.0,12121964000.0,11564213000.0,,
Total Capitalization,14853598000.0,14696364000.0,13926644000.0,14267456000.0,13187899000.0,,
Total Equity Gross Minority Interest,12826037000.0,12574942000.0,12300972000.0,12121964000.0,11564213000.0,,
Stockholders Equity,12826037000.0,12574942000.0,12300972000.0,12121964000.0,11564213000.0,,
Retained Earnings,9346762000.0,9107892000.0,8846739000.0,8694551000.0,8149776000.0,,
Additional Paid In Capital,3477322000.0,3465074000.0,3452228000.0,3425384000.0,3412383000.0,,
Capital Stock,1953000.0,1976000.0,2005000.0,2029000.0,2054000.0,,
Common Stock,1953000.0,1976000.0,2005000.0,2029000.0,2054000.0,,
Preferred Stock,,,,0.0,,,
Total Liabilities Net Minority Interest,5024942000.0,5012869000.0,5035574000.0,5241799000.0,5390880000.0,,
Total Non Current Liabilities Net Minority Interest,2517774000.0,2581492000.0,2087650000.0,3745820000.0,2024828000.0,,
Other Non Current Liabilities,,,,633948000.0,,,
Employee Benefits,,,,283255000.0,,,
Non Current Deferred Liabilities,490213000.0,460070000.0,461978000.0,443566000.0,401142000.0,,
Non Current Deferred Taxes Liabilities,490213000.0,460070000.0,461978000.0,443566000.0,401142000.0,,
Long Term Debt And Capital Lease Obligation,2027561000.0,2121422000.0,1625672000.0,2254513000.0,1623686000.0,,
Long Term Capital Lease Obligation,,,,109021000.0,,,
Long Term Debt,2027561000.0,2121422000.0,1625672000.0,2145492000.0,1623686000.0,,
Long Term Provisions,,,,130538000.0,,,
Current Liabilities,2507168000.0,2431377000.0,2947924000.0,1495979000.0,3366052000.0,,
Other Current Liabilities,,,,102865000.0,,,
Current Deferred Liabilities,470745000.0,520549000.0,541455000.0,512580000.0,597820000.0,,
Current Deferred Revenue,470745000.0,520549000.0,541455000.0,512580000.0,597820000.0,,
Current Debt And Capital Lease Obligation,,,426851000.0,,524093000.0,524042000.0,
Current Debt,,,426851000.0,,524093000.0,524042000.0,
Other Current Borrowings,,,426851000.0,,524093000.0,524042000.0,
Payables And Accrued Expenses,2036423000.0,1910828000.0,1979618000.0,880534000.0,2244139000.0,,
Current Accrued Expenses,1305319000.0,1197964000.0,1297475000.0,29095000.0,1539476000.0,,
Interest Payable,,,,29095000.0,,,
Payables,731104000.0,712864000.0,682143000.0,851439000.0,704663000.0,,
Dividends Payable,,,,47442000.0,,,
Total Tax Payable,,,,76002000.0,,,
Income Tax Payable,,,,76002000.0,,,
Accounts Payable,731104000.0,712864000.0,682143000.0,727995000.0,704663000.0,,
Total Assets,17850979000.0,17587811000.0,17336546000.0,17363763000.0,16955093000.0,,
Total Non Current Assets,2533379000.0,2522880000.0,2458369000.0,785362000.0,2276447000.0,,
Other Non Current Assets,2196179000.0,2178780000.0,2071683000.0,52680000.0,1897985000.0,,
Non Current Deferred Assets,49743000.0,51731000.0,53032000.0,55041000.0,47708000.0,,
Non Current Deferred Taxes Assets,49743000.0,51731000.0,53032000.0,55041000.0,47708000.0,,
Investments And Advances,179192000.0,181803000.0,220787000.0,215416000.0,213022000.0,,
Long Term Equity Investment,179192000.0,181803000.0,220787000.0,215416000.0,213022000.0,,
Goodwill And Other Intangible Assets,108265000.0,110566000.0,112867000.0,115233000.0,117732000.0,,
Other Intangible Assets,39335000.0,41636000.0,43937000.0,46303000.0,48802000.0,,
Goodwill,68930000.0,68930000.0,68930000.0,68930000.0,68930000.0,,
Net PPE,,,,346992000.0,,,
Accumulated Depreciation,,,,-286800000.0,,,
Gross PPE,,,,633792000.0,,,
Other Properties,,,,633792000.0,,,
Current Assets,15317600000.0,15064931000.0,14878177000.0,16578401000.0,14678646000.0,,
Assets Held For Sale Current,,,,27007000.0,24914000.0,21559000.0,24838000.0
Restricted Cash,28025000.0,33168000.0,40219000.0,40353000.0,57472000.0,,
Prepaid Assets,,,,1342278000.0,,,
Inventory,13351977000.0,13216008000.0,12959499000.0,12665813000.0,12641932000.0,,
Finished Goods,13351977000.0,13216008000.0,12959499000.0,12665813000.0,12641932000.0,,
Receivables,,,,260041000.0,,,
Other Receivables,,,,241695000.0,,,
Taxes Receivable,,,,11733000.0,,,
Accounts Receivable,,,,6613000.0,,,
Cash Cash Equivalents And Short Term Investments,1937598000.0,1815755000.0,1878459000.0,2242909000.0,1954328000.0,,
Other Short Term Investments,486066000.0,581597000.0,642793000.0,629582000.0,556664000.0,,
Cash And Cash Equivalents,1451532000.0,1234158000.0,1235666000.0,1613327000.0,1397664000.0,,
