,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.281,0.225,0.247952,0.286,,
Normalized EBITDA,410700000.0,335200000.0,399500000.0,373900000.0,202500000.0,,
Total Unusual Items,,,,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,345700000.0,203400000.0,230300000.0,268500000.0,114200000.0,,
Reconciled Depreciation,38300000.0,40100000.0,41500000.0,44100000.0,44000000.0,,
Reconciled Cost Of Revenue,1050600000.0,980700000.0,942200000.0,957200000.0,1092200000.0,,
EBITDA,410700000.0,335200000.0,399500000.0,373900000.0,202500000.0,,
EBIT,372400000.0,295100000.0,358000000.0,329800000.0,158500000.0,,
Net Interest Income,-15200000.0,-10200000.0,-1800000.0,12200000.0,-2500000.0,,
Interest Expense,25700000.0,20700000.0,13100000.0,12400000.0,13400000.0,,
Interest Income,10500000.0,10500000.0,11300000.0,24600000.0,10900000.0,,
Normalized Income,345700000.0,203400000.0,230300000.0,268500000.0,114200000.0,,
Net Income From Continuing And Discontinued Operation,345700000.0,203400000.0,230300000.0,268500000.0,114200000.0,,
Total Expenses,1369500000.0,1301300000.0,1251900000.0,1281300000.0,1414900000.0,,
Total Operating Income As Reported,270900000.0,214200000.0,277300000.0,311700000.0,100500000.0,,
Diluted Average Shares,454600000.0,455200000.0,454000000.0,454100000.0,455600000.0,,
Basic Average Shares,452400000.0,453800000.0,452900000.0,453300000.0,454900000.0,,
Diluted EPS,0.66,-0.03,0.38,0.46,0.12,,
Basic EPS,0.67,-0.03,0.38,0.46,0.12,,
Diluted NI Availto Com Stockholders,301300000.0,-12500000.0,171100000.0,209300000.0,55000000.0,,
Net Income Common Stockholders,301300000.0,-12500000.0,171100000.0,209300000.0,55000000.0,,
Otherunder Preferred Stock Dividend,0.0,159300000.0,,,,0.0,
Preferred Stock Dividends,44400000.0,56600000.0,59200000.0,59200000.0,59200000.0,,
Net Income,345700000.0,203400000.0,230300000.0,268500000.0,114200000.0,,
Minority Interests,-10700000.0,6000000.0,-37000000.0,29800000.0,10600000.0,,
Net Income Including Noncontrolling Interests,356400000.0,197400000.0,267300000.0,238700000.0,103600000.0,,
Net Income Continuous Operations,356400000.0,197400000.0,267300000.0,238700000.0,103600000.0,,
Tax Provision,-9700000.0,77000000.0,77600000.0,78700000.0,41500000.0,,
Pretax Income,346700000.0,274400000.0,344900000.0,317400000.0,145100000.0,,
Other Income Expense,91000000.0,70400000.0,69400000.0,-6500000.0,47100000.0,,
Other Non Operating Income Expenses,56200000.0,45400000.0,49800000.0,-26600000.0,45000000.0,,
Special Income Charges,,,,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,,0.0,0.0,0.0,0.0
Earnings From Equity Interest,34800000.0,25000000.0,19600000.0,20100000.0,2100000.0,,
Net Non Operating Interest Income Expense,-15200000.0,-10200000.0,-1800000.0,12200000.0,-2500000.0,,
Interest Expense Non Operating,25700000.0,20700000.0,13100000.0,12400000.0,13400000.0,,
Interest Income Non Operating,10500000.0,10500000.0,11300000.0,24600000.0,10900000.0,,
Operating Income,270900000.0,214200000.0,277300000.0,311700000.0,100500000.0,,
Operating Expense,289600000.0,290200000.0,278300000.0,290900000.0,289900000.0,,
Other Operating Expenses,109200000.0,118200000.0,113900000.0,121300000.0,119000000.0,,
Depreciation Amortization Depletion Income Statement,9000000.0,9700000.0,10100000.0,10900000.0,11200000.0,,
Depreciation And Amortization In Income Statement,9000000.0,9700000.0,10100000.0,10900000.0,11200000.0,,
Amortization,9000000.0,9700000.0,10100000.0,10900000.0,11200000.0,,
Amortization Of Intangibles Income Statement,9000000.0,9700000.0,10100000.0,10900000.0,11200000.0,,
Selling General And Administration,171400000.0,162300000.0,154300000.0,158700000.0,159700000.0,,
Selling And Marketing Expense,20100000.0,23100000.0,17000000.0,23700000.0,18900000.0,,
General And Administrative Expense,151300000.0,139200000.0,137300000.0,135000000.0,140800000.0,,
Other Gand A,151300000.0,139200000.0,137300000.0,135000000.0,140800000.0,,
Gross Profit,560500000.0,504400000.0,555600000.0,602600000.0,390400000.0,,
Cost Of Revenue,1079900000.0,1011100000.0,973600000.0,990400000.0,1125000000.0,,
Total Revenue,1640400000.0,1515500000.0,1529200000.0,1593000000.0,1515400000.0,,
Operating Revenue,1591900000.0,1467300000.0,1474700000.0,1542200000.0,1463600000.0,,
