,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-528000.0,-921200.0,-135800.0,-2084394.618834,-551600.0
Tax Rate For Calcs,0.176,0.188,0.194,0.164126,0.197
Normalized EBITDA,310400000.0,346200000.0,247600000.0,290500000.0,372000000.0
Total Unusual Items,-3000000.0,-4900000.0,-700000.0,-12700000.0,-2800000.0
Total Unusual Items Excluding Goodwill,-3000000.0,-4900000.0,-700000.0,-12700000.0,-2800000.0
Net Income From Continuing Operation Net Minority Interest,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Reconciled Depreciation,170300000.0,155600000.0,150400000.0,156400000.0,156200000.0
Reconciled Cost Of Revenue,2103000000.0,2087700000.0,1942500000.0,2015400000.0,2026400000.0
EBITDA,307400000.0,341300000.0,246900000.0,277800000.0,369200000.0
EBIT,137100000.0,185700000.0,96500000.0,121400000.0,213000000.0
Net Interest Income,-5000000.0,-5200000.0,-6400000.0,-9900000.0,-11200000.0
Interest Expense,5000000.0,5200000.0,6400000.0,9900000.0,11200000.0
Normalized Income,111272000.0,150478800.0,73164200.0,103815605.381166,164248400.0
Net Income From Continuing And Discontinued Operation,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Total Expenses,2621200000.0,2613400000.0,2429800000.0,2507200000.0,2506700000.0
Total Operating Income As Reported,136700000.0,188700000.0,96000000.0,121800000.0,212300000.0
Diluted Average Shares,62300000.0,62600000.0,62900000.0,63200000.0,63400000.0
Basic Average Shares,62000000.0,62300000.0,62600000.0,62800000.0,63100000.0
Diluted EPS,1.75,2.34,1.15,1.48,2.55
Basic EPS,1.75,2.35,1.16,1.48,2.57
Diluted NI Availto Com Stockholders,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Net Income Common Stockholders,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Net Income,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Net Income Continuous Operations,108800000.0,146500000.0,72600000.0,93200000.0,162000000.0
Tax Provision,23300000.0,34000000.0,17500000.0,18300000.0,39800000.0
Pretax Income,132100000.0,180500000.0,90100000.0,111500000.0,201800000.0
Other Income Expense,400000.0,-3000000.0,500000.0,-8600000.0,700000.0
Other Non Operating Income Expenses,3400000.0,1900000.0,1200000.0,4100000.0,3500000.0
Special Income Charges,,,,-8200000.0,0.0
Impairment Of Capital Assets,,,,8200000.0,0.0
Gain On Sale Of Security,-3000000.0,-4900000.0,-700000.0,-4500000.0,-2800000.0
Net Non Operating Interest Income Expense,-5000000.0,-5200000.0,-6400000.0,-9900000.0,-11200000.0
Interest Expense Non Operating,5000000.0,5200000.0,6400000.0,9900000.0,11200000.0
Operating Income,136700000.0,188700000.0,96000000.0,130000000.0,212300000.0
Operating Expense,518200000.0,525700000.0,487300000.0,491800000.0,480300000.0
Selling General And Administration,518200000.0,525700000.0,487300000.0,491800000.0,480300000.0
Gross Profit,654900000.0,714400000.0,583300000.0,621800000.0,692600000.0
Cost Of Revenue,2103000000.0,2087700000.0,1942500000.0,2015400000.0,2026400000.0
Total Revenue,2757900000.0,2802100000.0,2525800000.0,2637200000.0,2719000000.0
Operating Revenue,2757900000.0,2802100000.0,2525800000.0,2637200000.0,2719000000.0
