,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-880000000.0,-922000000.0,-1164000000.0,303000000.0,-1717000000.0,,
Repurchase Of Capital Stock,,,,0.0,0.0,0.0,0.0
Issuance Of Capital Stock,2000000.0,14000000.0,3000000.0,11000000.0,8000000.0,,
Capital Expenditure,-33000000.0,-3000000.0,-127000000.0,-522000000.0,-151000000.0,,
End Cash Position,1134000000.0,1281000000.0,1626000000.0,1929000000.0,1647000000.0,,
Beginning Cash Position,1281000000.0,1626000000.0,1929000000.0,1647000000.0,2480000000.0,,
Effect Of Exchange Rate Changes,1000000.0,,,,,,
Changes In Cash,-148000000.0,-346000000.0,-303000000.0,282000000.0,-833000000.0,,
Financing Cash Flow,-1000000.0,9000000.0,4000000.0,-3000000.0,11000000.0,,
Cash Flow From Continuing Financing Activities,-1000000.0,9000000.0,4000000.0,-3000000.0,11000000.0,,
Net Other Financing Charges,0.0,0.0,-1000000.0,,,,
Proceeds From Stock Option Exercised,,,,,,,15000000.0
Net Common Stock Issuance,2000000.0,14000000.0,3000000.0,11000000.0,8000000.0,,
Common Stock Payments,,,,0.0,0.0,0.0,0.0
Common Stock Issuance,2000000.0,14000000.0,3000000.0,11000000.0,8000000.0,,
Net Issuance Payments Of Debt,-3000000.0,-5000000.0,2000000.0,-14000000.0,3000000.0,,
Net Long Term Debt Issuance,-3000000.0,-5000000.0,2000000.0,-14000000.0,3000000.0,,
Investing Cash Flow,700000000.0,564000000.0,730000000.0,-539000000.0,721000000.0,,
Cash Flow From Continuing Investing Activities,700000000.0,564000000.0,730000000.0,-539000000.0,721000000.0,,
Net Investment Purchase And Sale,733000000.0,567000000.0,857000000.0,-17000000.0,872000000.0,,
Sale Of Investment,1895000000.0,1862000000.0,2621000000.0,1871000000.0,2123000000.0,,
Purchase Of Investment,-1162000000.0,-1295000000.0,-1764000000.0,-1888000000.0,-1251000000.0,,
Net Business Purchase And Sale,,,,0.0,0.0,0.0,0.0
Purchase Of Business,,,,0.0,0.0,0.0,0.0
Net Intangibles Purchase And Sale,0.0,0.0,-10000000.0,,,0.0,0.0
Purchase Of Intangibles,0.0,0.0,-10000000.0,,,0.0,0.0
Net PPE Purchase And Sale,-33000000.0,-3000000.0,-117000000.0,-522000000.0,-151000000.0,,
Purchase Of PPE,-33000000.0,-3000000.0,-117000000.0,-522000000.0,-151000000.0,,
Operating Cash Flow,-847000000.0,-919000000.0,-1037000000.0,825000000.0,-1566000000.0,,
Cash Flow From Continuing Operating Activities,-847000000.0,-919000000.0,-1037000000.0,825000000.0,-1566000000.0,,
Change In Working Capital,-818000000.0,-297000000.0,-211000000.0,1737000000.0,-1729000000.0,,
Change In Other Working Capital,40000000.0,97000000.0,-29000000.0,-262000000.0,-323000000.0,,
Change In Other Current Liabilities,-117000000.0,-63000000.0,28000000.0,78000000.0,70000000.0,,
Change In Other Current Assets,9000000.0,10000000.0,9000000.0,10000000.0,-1000000.0,,
Change In Payables And Accrued Expense,288000000.0,-61000000.0,-537000000.0,122000000.0,87000000.0,,
Change In Accrued Expense,199000000.0,-14000000.0,-381000000.0,30000000.0,49000000.0,,
Change In Payable,89000000.0,-47000000.0,-156000000.0,92000000.0,38000000.0,,
Change In Account Payable,89000000.0,-47000000.0,-156000000.0,34000000.0,96000000.0,,
Change In Tax Payable,,,,,-2000000.0,-45000000.0,-11000000.0
Change In Income Tax Payable,,,,,-2000000.0,-45000000.0,-11000000.0
Change In Prepaid Assets,66000000.0,-196000000.0,46000000.0,292000000.0,-150000000.0,,
Change In Inventory,-91000000.0,-114000000.0,-8000000.0,291000000.0,-11000000.0,,
Change In Receivables,-1013000000.0,30000000.0,280000000.0,1206000000.0,-1401000000.0,,
Changes In Account Receivables,-1013000000.0,30000000.0,280000000.0,1206000000.0,-1401000000.0,,
Other Non Cash Items,14000000.0,34000000.0,2000000.0,54000000.0,-1000000.0,,
Stock Based Compensation,125000000.0,130000000.0,115000000.0,104000000.0,112000000.0,,
Amortization Of Securities,-17000000.0,-18000000.0,-19000000.0,-19000000.0,-21000000.0,,
Deferred Tax,,,,,0.0,0.0,0.0
Deferred Income Tax,,,,,0.0,0.0,0.0
Depreciation Amortization Depletion,52000000.0,57000000.0,39000000.0,60000000.0,52000000.0,,
Depreciation And Amortization,52000000.0,57000000.0,39000000.0,60000000.0,52000000.0,,
Operating Gains Losses,-3000000.0,0.0,8000000.0,9000000.0,8000000.0,,
Earnings Losses From Equity Investments,-3000000.0,0.0,8000000.0,9000000.0,8000000.0,,
Net Income From Continuing Operations,-200000000.0,-825000000.0,-971000000.0,-1120000000.0,13000000.0,,
