,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,117692000.0,117669251.0,117650568.0,117559774.0,117538000.0,,
Share Issued,117692000.0,117669251.0,117650568.0,117559774.0,117538000.0,,
Net Debt,1694635000.0,1816193000.0,2020621000.0,2323935000.0,1904483000.0,,
Total Debt,3735038000.0,3717532000.0,3640481000.0,3615679000.0,3569002000.0,,
Tangible Book Value,6040190000.0,6099546000.0,5957251000.0,5912945000.0,6121654000.0,,
Invested Capital,11387401000.0,11628443000.0,11332266000.0,11242577000.0,11574492000.0,,
Working Capital,2550951000.0,2555403000.0,2162889000.0,1875798000.0,2758890000.0,,
Net Tangible Assets,8275295000.0,8334651000.0,8192356000.0,8148050000.0,8356759000.0,,
Capital Lease Obligations,108645000.0,94510000.0,101349000.0,99514000.0,,,
Common Stock Equity,7761008000.0,8005421000.0,7793134000.0,7726412000.0,8005490000.0,,
Preferred Stock Equity,2235105000.0,2235105000.0,2235105000.0,2235105000.0,2235105000.0,,
Total Capitalization,13177122000.0,13418637000.0,13156894000.0,13079659000.0,13806585000.0,,
Total Equity Gross Minority Interest,10269058000.0,10498984000.0,10274342000.0,10199688000.0,10490661000.0,,
Minority Interest,272945000.0,258458000.0,246103000.0,238171000.0,250066000.0,,
Stockholders Equity,9996113000.0,10240526000.0,10028239000.0,9961517000.0,10240595000.0,,
Gains Losses Not Affecting Retained Earnings,-368592000.0,-364544000.0,-633136000.0,-742062000.0,-469770000.0,,
Other Equity Adjustments,-368592000.0,-364544000.0,-633136000.0,-742062000.0,-469770000.0,,
Retained Earnings,5117213000.0,5367257000.0,5433704000.0,5481692000.0,5495697000.0,,
Additional Paid In Capital,3011210000.0,3001531000.0,2991389000.0,2985606000.0,2978387000.0,,
Capital Stock,2236282000.0,2236282000.0,2236282000.0,2236281000.0,2236281000.0,,
Common Stock,1177000.0,1177000.0,1177000.0,1176000.0,1176000.0,,
Preferred Stock,2235105000.0,2235105000.0,2235105000.0,2235105000.0,2235105000.0,,
Total Liabilities Net Minority Interest,6879227000.0,6792943000.0,6724916000.0,6409961000.0,6964525000.0,,
Total Non Current Liabilities Net Minority Interest,4875273000.0,4843159000.0,4780523000.0,4443497000.0,5053805000.0,,
Other Non Current Liabilities,95743000.0,99824000.0,98432000.0,101477000.0,791823000.0,,
Employee Benefits,182936000.0,188866000.0,182306000.0,186365000.0,169625000.0,,
Non Current Pension And Other Postretirement Benefit Plans,182936000.0,188866000.0,182306000.0,186365000.0,169625000.0,,
Tradeand Other Payables Non Current,426069000.0,420459000.0,372808000.0,391306000.0,,,
Non Current Deferred Liabilities,769536000.0,750786000.0,784323000.0,436056000.0,526367000.0,,
Non Current Deferred Revenue,362402000.0,384277000.0,406152000.0,78027000.0,,,
Non Current Deferred Taxes Liabilities,407134000.0,366509000.0,378171000.0,358029000.0,526367000.0,,
Long Term Debt And Capital Lease Obligation,3289654000.0,3272621000.0,3230004000.0,3217656000.0,3565990000.0,,
Long Term Capital Lease Obligation,108645000.0,94510000.0,101349000.0,99514000.0,,,
Long Term Debt,3181009000.0,3178111000.0,3128655000.0,3118142000.0,3565990000.0,,
Long Term Provisions,111335000.0,110603000.0,112650000.0,110637000.0,,,
Current Liabilities,2003954000.0,1949784000.0,1944393000.0,1966464000.0,1910720000.0,,
Current Debt And Capital Lease Obligation,445384000.0,444911000.0,410477000.0,398023000.0,3012000.0,,
Current Debt,445384000.0,444911000.0,410477000.0,398023000.0,3012000.0,,
Pensionand Other Post Retirement Benefit Plans Current,,,,157153000.0,,,
Payables And Accrued Expenses,1558570000.0,1504873000.0,1533916000.0,1411288000.0,1907708000.0,,
Current Accrued Expenses,500940000.0,414884000.0,379871000.0,310844000.0,513122000.0,,
Payables,1057630000.0,1089989000.0,1154045000.0,1100444000.0,1394586000.0,,
Dueto Related Parties Current,,,,,152093000.0,184198000.0,129613000.0
Dividends Payable,61339000.0,61331000.0,61312000.0,61282000.0,61262000.0,,
Total Tax Payable,93120000.0,169877000.0,174779000.0,95275000.0,110514000.0,,
Income Tax Payable,93120000.0,169877000.0,174779000.0,95275000.0,110514000.0,,
Accounts Payable,903171000.0,858781000.0,917954000.0,943887000.0,1222810000.0,,
Total Assets,17148285000.0,17291927000.0,16999258000.0,16609649000.0,17455186000.0,,
Total Non Current Assets,12593380000.0,12786740000.0,12891976000.0,12767387000.0,12785576000.0,,
Other Non Current Assets,736279000.0,737587000.0,628277000.0,102690000.0,463690000.0,,
Non Current Deferred Assets,,,,53608000.0,,,
Non Current Deferred Taxes Assets,,,,53608000.0,,,
Non Current Accounts Receivable,,,,229574000.0,,,
Investments And Advances,914040000.0,890384000.0,1124777000.0,1117739000.0,1179598000.0,,
Other Investments,,,,16528000.0,,,
Investmentin Financial Assets,,,,374617000.0,,,
Available For Sale Securities,,,,374617000.0,,,
Long Term Equity Investment,,,,726594000.0,,,
Investmentsin Joint Venturesat Cost,,,,726594000.0,,,
Goodwill And Other Intangible Assets,1720818000.0,1905875000.0,1835883000.0,1813467000.0,1883836000.0,,
