,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,157245000.0,159210000.0,160674000.0,161722000.0,162959000.0,,
Share Issued,157245000.0,159210000.0,160674000.0,161722000.0,162959000.0,,
Total Debt,68751000.0,74461000.0,68763000.0,76621000.0,79462000.0,,
Tangible Book Value,2143017000.0,2258598000.0,2370215000.0,2408000000.0,2461842000.0,,
Invested Capital,2717275000.0,2837301000.0,2797499000.0,2819294000.0,2902542000.0,,
Working Capital,755169000.0,908342000.0,1106535000.0,1191818000.0,1243970000.0,,
Net Tangible Assets,2143017000.0,2258598000.0,2370215000.0,2408000000.0,2461842000.0,,
Capital Lease Obligations,68751000.0,74461000.0,68763000.0,76621000.0,79462000.0,,
Common Stock Equity,2717275000.0,2837301000.0,2797499000.0,2819294000.0,2902542000.0,,
Total Capitalization,2717275000.0,2837301000.0,2797499000.0,2819294000.0,2902542000.0,,
Total Equity Gross Minority Interest,2717275000.0,2837301000.0,2797499000.0,2819294000.0,2902542000.0,,
Stockholders Equity,2717275000.0,2837301000.0,2797499000.0,2819294000.0,2902542000.0,,
Gains Losses Not Affecting Retained Earnings,37422000.0,41036000.0,-41992000.0,-81220000.0,-4028000.0,,
Other Equity Adjustments,37422000.0,41036000.0,-41992000.0,-81220000.0,-4028000.0,,
Retained Earnings,686782000.0,834863000.0,893227000.0,970761000.0,990039000.0,,
Additional Paid In Capital,1973415000.0,1941501000.0,1926180000.0,1909538000.0,1896161000.0,,
Capital Stock,19656000.0,19901000.0,20084000.0,20215000.0,20370000.0,,
Common Stock,19656000.0,19901000.0,20084000.0,20215000.0,20370000.0,,
Total Liabilities Net Minority Interest,1246456000.0,924561000.0,908338000.0,889420000.0,867186000.0,,
Total Non Current Liabilities Net Minority Interest,251467000.0,249296000.0,259272000.0,264841000.0,272290000.0,,
Liabilities Heldfor Sale Non Current,,,,0.0,0.0,0.0,1938000.0
Employee Benefits,142680000.0,139249000.0,136228000.0,133338000.0,137735000.0,,
Non Current Pension And Other Postretirement Benefit Plans,142680000.0,139249000.0,136228000.0,133338000.0,137735000.0,,
Non Current Accrued Expenses,8285000.0,8186000.0,7718000.0,7442000.0,8373000.0,,
Tradeand Other Payables Non Current,0.0,0.0,24596000.0,24596000.0,24596000.0,,
Non Current Deferred Liabilities,50777000.0,47170000.0,40307000.0,41543000.0,41299000.0,,
Non Current Deferred Revenue,43887000.0,40414000.0,39438000.0,40505000.0,41135000.0,,
Non Current Deferred Taxes Liabilities,6890000.0,6756000.0,869000.0,1038000.0,164000.0,,
Long Term Debt And Capital Lease Obligation,49725000.0,54691000.0,50423000.0,57922000.0,60287000.0,,
Long Term Capital Lease Obligation,49725000.0,54691000.0,50423000.0,57922000.0,60287000.0,,
Current Liabilities,994989000.0,675265000.0,649066000.0,624579000.0,594896000.0,,
