,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.192571,0.086685,0.051,0.152,0.14974,
Normalized EBITDA,254090000.0,263643000.0,139212000.0,398387000.0,528591000.0,
Net Income From Continuing Operation Net Minority Interest,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Reconciled Depreciation,20607000.0,18636000.0,10745000.0,16804000.0,12159000.0,
Reconciled Cost Of Revenue,4550417000.0,5212809000.0,4159695000.0,5007940000.0,5161676000.0,
EBITDA,254090000.0,263643000.0,139212000.0,398387000.0,528591000.0,
EBIT,233483000.0,245007000.0,128467000.0,381583000.0,516432000.0,
Net Interest Income,-24931000.0,-22282000.0,-13402000.0,-6535000.0,-17354000.0,
Interest Expense,24931000.0,22282000.0,13402000.0,6535000.0,17354000.0,
Normalized Income,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Net Income From Continuing And Discontinued Operation,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Total Expenses,4835534000.0,5528520000.0,4453133000.0,5309338000.0,5428057000.0,
Total Operating Income As Reported,182256000.0,228391000.0,146780000.0,368624000.0,509199000.0,
Diluted Average Shares,663235000.0,624671000.0,621809000.0,636047000.0,639148000.0,
Basic Average Shares,595624000.0,597627000.0,595041000.0,592507000.0,589558000.0,
Diluted EPS,0.26,0.31,0.17,0.51,0.67,
Basic EPS,0.28,0.33,0.18,0.54,0.72,
Diluted NI Availto Com Stockholders,169965000.0,193377000.0,108777000.0,321706000.0,427076000.0,
Average Dilution Earnings,1680000.0,,0.0,1110000.0,2749000.0,1095000.0
Net Income Common Stockholders,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Net Income,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Net Income Including Noncontrolling Interests,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Net Income Continuous Operations,168285000.0,195154000.0,108777000.0,320596000.0,424327000.0,
Earnings From Equity Interest Net Of Tax,-106000.0,-8264000.0,-445000.0,2517000.0,-19000.0,
Tax Provision,40161000.0,19307000.0,5843000.0,56969000.0,74732000.0,
Pretax Income,208552000.0,222725000.0,115065000.0,375048000.0,499078000.0,
Other Income Expense,51227000.0,16616000.0,-18313000.0,12959000.0,7233000.0,
Other Non Operating Income Expenses,51227000.0,16616000.0,-18313000.0,12959000.0,7233000.0,
Net Non Operating Interest Income Expense,-24931000.0,-22282000.0,-13402000.0,-6535000.0,-17354000.0,
Interest Expense Non Operating,24931000.0,22282000.0,13402000.0,6535000.0,17354000.0,
Operating Income,182256000.0,228391000.0,146780000.0,368624000.0,509199000.0,
Operating Expense,285117000.0,315711000.0,293438000.0,301398000.0,266381000.0,
Research And Development,173314000.0,183221000.0,162857000.0,158229000.0,132243000.0,
Selling General And Administration,111803000.0,132490000.0,130581000.0,143169000.0,134138000.0,
Selling And Marketing Expense,47928000.0,64739000.0,59978000.0,79568000.0,68854000.0,
General And Administrative Expense,63875000.0,67751000.0,70603000.0,63601000.0,65284000.0,
Other Gand A,63875000.0,67751000.0,70603000.0,63601000.0,65284000.0,
Gross Profit,467373000.0,544102000.0,440218000.0,670022000.0,775580000.0,
Cost Of Revenue,4550417000.0,5212809000.0,4159695000.0,5007940000.0,5161676000.0,
Total Revenue,5017790000.0,5756911000.0,4599913000.0,5677962000.0,5937256000.0,
Operating Revenue,5017790000.0,5756911000.0,4599913000.0,5677962000.0,5937256000.0,
