,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-1588000000.0,3491000000.0,631000000.0,-1415000000.0,1793000000.0,,
Repurchase Of Capital Stock,-107000000.0,-124000000.0,-322000000.0,-160000000.0,-97000000.0,,
Repayment Of Debt,-2700000000.0,,,-10000000.0,-1000000.0,,
Issuance Of Debt,2841000000.0,81000000.0,24000000.0,47000000.0,79000000.0,,
Capital Expenditure,-12000000.0,-18000000.0,-11000000.0,-15000000.0,-19000000.0,,
Interest Paid Supplemental Data,8000000.0,3000000.0,9000000.0,4000000.0,4000000.0,,
Income Tax Paid Supplemental Data,1000000.0,53000000.0,29000000.0,4000000.0,8000000.0,,
End Cash Position,11269000000.0,12992000000.0,8930000000.0,8695000000.0,10241000000.0,,
Beginning Cash Position,12992000000.0,8930000000.0,8695000000.0,10241000000.0,8646000000.0,,
Effect Of Exchange Rate Changes,0.0,7000000.0,1000000.0,-2000000.0,1000000.0,,
Changes In Cash,-1723000000.0,4055000000.0,234000000.0,-1544000000.0,1594000000.0,,
Financing Cash Flow,-5000000.0,-286000000.0,-417000000.0,-178000000.0,-95000000.0,,
Cash Flow From Continuing Financing Activities,-5000000.0,-286000000.0,-417000000.0,-178000000.0,-95000000.0,,
Net Other Financing Charges,-42000000.0,-261000000.0,-126000000.0,-69000000.0,-78000000.0,,
Proceeds From Stock Option Exercised,3000000.0,19000000.0,7000000.0,14000000.0,2000000.0,,
Net Common Stock Issuance,-107000000.0,-124000000.0,-322000000.0,-160000000.0,-97000000.0,,
Common Stock Payments,-107000000.0,-124000000.0,-322000000.0,-160000000.0,-97000000.0,,
Net Issuance Payments Of Debt,141000000.0,80000000.0,24000000.0,37000000.0,78000000.0,,
Net Short Term Debt Issuance,0.0,,,,0.0,-17000000.0,17000000.0
Short Term Debt Payments,-2700000000.0,,,,-1000000.0,,
Short Term Debt Issuance,2700000000.0,,,,1000000.0,-6000000.0,17000000.0
Net Long Term Debt Issuance,141000000.0,80000000.0,24000000.0,37000000.0,78000000.0,,
Long Term Debt Payments,0.0,,,-22000000.0,0.0,,
Long Term Debt Issuance,141000000.0,80000000.0,24000000.0,59000000.0,78000000.0,,
Investing Cash Flow,-142000000.0,832000000.0,9000000.0,34000000.0,-123000000.0,,
Cash Flow From Continuing Investing Activities,-142000000.0,832000000.0,9000000.0,34000000.0,-123000000.0,,
Net Other Investing Changes,-211000000.0,-152000000.0,-38000000.0,-83000000.0,-87000000.0,,
Net Investment Purchase And Sale,81000000.0,58000000.0,208000000.0,132000000.0,-17000000.0,,
Sale Of Investment,81000000.0,58000000.0,208000000.0,219000000.0,150000000.0,,
Purchase Of Investment,0.0,0.0,0.0,-87000000.0,-167000000.0,,
Net Business Purchase And Sale,0.0,944000000.0,-150000000.0,0.0,0.0,,
Sale Of Business,0.0,,,,,,
Purchase Of Business,0.0,-249000000.0,-150000000.0,0.0,0.0,,
Net PPE Purchase And Sale,-3000000.0,-8000000.0,-2000000.0,-4000000.0,-7000000.0,,
Purchase Of PPE,-3000000.0,-8000000.0,-2000000.0,-4000000.0,-7000000.0,,
Capital Expenditure Reported,-9000000.0,-10000000.0,-9000000.0,-11000000.0,-12000000.0,,
Operating Cash Flow,-1576000000.0,3509000000.0,642000000.0,-1400000000.0,1812000000.0,,
Cash Flow From Continuing Operating Activities,-1576000000.0,3509000000.0,642000000.0,-1400000000.0,1812000000.0,,
Change In Working Capital,-2263000000.0,2992000000.0,185000000.0,-2065000000.0,1539000000.0,,
Change In Other Working Capital,-1522000000.0,-238000000.0,341000000.0,-460000000.0,541000000.0,,
Change In Other Current Liabilities,3123000000.0,3556000000.0,1697000000.0,172000000.0,2196000000.0,,
Change In Other Current Assets,86000000.0,0.0,351000000.0,-404000000.0,117000000.0,,
Change In Payables And Accrued Expense,1843000000.0,2292000000.0,-456000000.0,1121000000.0,529000000.0,,
Change In Payable,1843000000.0,2292000000.0,-456000000.0,1121000000.0,529000000.0,,
Change In Account Payable,37000000.0,12000000.0,-124000000.0,-63000000.0,54000000.0,,
Change In Prepaid Assets,-738000000.0,-90000000.0,-165000000.0,-9000000.0,66000000.0,,
Change In Receivables,-5055000000.0,-2528000000.0,-1583000000.0,-2485000000.0,-1910000000.0,,
Changes In Account Receivables,-4607000000.0,-483000000.0,-705000000.0,-2953000000.0,-423000000.0,,
Other Non Cash Items,5000000.0,4000000.0,4000000.0,,,,
Stock Based Compensation,78000000.0,78000000.0,73000000.0,77000000.0,79000000.0,,
Provisionand Write Offof Assets,26000000.0,28000000.0,24000000.0,19000000.0,23000000.0,,
Depreciation Amortization Depletion,22000000.0,21000000.0,20000000.0,22000000.0,20000000.0,,
Depreciation And Amortization,22000000.0,21000000.0,20000000.0,22000000.0,20000000.0,,
Net Income From Continuing Operations,556000000.0,386000000.0,336000000.0,916000000.0,150000000.0,,
