,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,273676000.0,246094000.0,194709000.0,240445000.0,153110000.0,
Repurchase Of Capital Stock,-125009000.0,-127058000.0,-125010000.0,-100511000.0,-150018000.0,
Repayment Of Debt,,,,0.0,0.0,0.0
Capital Expenditure,-8543000.0,-10503000.0,-8073000.0,-6060000.0,-5849000.0,
Interest Paid Supplemental Data,,,,0.0,0.0,0.0
End Cash Position,1429031000.0,1261257000.0,1152898000.0,1078340000.0,938523000.0,
Beginning Cash Position,1261257000.0,1152898000.0,1078340000.0,938523000.0,906408000.0,
Effect Of Exchange Rate Changes,4048000.0,1962000.0,-3568000.0,926000.0,-1403000.0,
Changes In Cash,163726000.0,106397000.0,78126000.0,138891000.0,33518000.0,
Financing Cash Flow,-93380000.0,-129597000.0,-114683000.0,-101871000.0,-118992000.0,
Cash Flow From Continuing Financing Activities,-93380000.0,-129597000.0,-114683000.0,-101871000.0,-118992000.0,
Net Other Financing Charges,-3518000.0,-2715000.0,-13368000.0,-1571000.0,-1285000.0,
Proceeds From Stock Option Exercised,35147000.0,176000.0,23695000.0,211000.0,32311000.0,
Net Common Stock Issuance,-125009000.0,-127058000.0,-125010000.0,-100511000.0,-150018000.0,
Common Stock Payments,-125009000.0,-127058000.0,-125010000.0,-100511000.0,-150018000.0,
Net Issuance Payments Of Debt,,,,0.0,0.0,0.0
Net Long Term Debt Issuance,,,,0.0,0.0,0.0
Long Term Debt Payments,,,,0.0,0.0,0.0
Investing Cash Flow,-25113000.0,-20603000.0,-9973000.0,-5743000.0,-6449000.0,
Cash Flow From Continuing Investing Activities,-25113000.0,-20603000.0,-9973000.0,-5743000.0,-6449000.0,
Net Investment Purchase And Sale,-2500000.0,0.0,-1900000.0,317000.0,-600000.0,
Sale Of Investment,0.0,0.0,0.0,817000.0,0.0,
Purchase Of Investment,-2500000.0,0.0,-1900000.0,-500000.0,-600000.0,
Net Business Purchase And Sale,-14070000.0,,,0.0,0.0,
Purchase Of Business,-14070000.0,,,0.0,0.0,
Net PPE Purchase And Sale,-8543000.0,-10503000.0,-8073000.0,-6060000.0,-5849000.0,
Purchase Of PPE,-8543000.0,-10503000.0,-8073000.0,-6060000.0,-5849000.0,
Operating Cash Flow,282219000.0,256597000.0,202782000.0,246505000.0,158959000.0,
Cash Flow From Continuing Operating Activities,282219000.0,256597000.0,202782000.0,246505000.0,158959000.0,
Change In Working Capital,21374000.0,47008000.0,-41859000.0,15445000.0,-55752000.0,
Change In Other Working Capital,34363000.0,-23660000.0,148300000.0,25375000.0,-39392000.0,
Change In Other Current Liabilities,-7357000.0,-9478000.0,-10051000.0,-12328000.0,-10625000.0,
Change In Other Current Assets,-40964000.0,9722000.0,-91613000.0,-91735000.0,36334000.0,
Change In Payables And Accrued Expense,14813000.0,-40398000.0,6554000.0,62721000.0,-1423000.0,
Change In Payable,,,,62721000.0,-1423000.0,
Change In Account Payable,,,,62721000.0,-1423000.0,
Change In Inventory,960000.0,5359000.0,3139000.0,2159000.0,-8777000.0,
Change In Receivables,19559000.0,105463000.0,-98188000.0,29253000.0,-31869000.0,
Changes In Account Receivables,19559000.0,105463000.0,-98188000.0,29253000.0,-31869000.0,
Other Non Cash Items,8107000.0,9972000.0,9566000.0,10362000.0,7950000.0,
Stock Based Compensation,57451000.0,58884000.0,57908000.0,53759000.0,54206000.0,
Asset Impairment Charge,,,,0.0,,
Deferred Tax,-17096000.0,-27268000.0,-11944000.0,-21286000.0,-18302000.0,
Deferred Income Tax,-17096000.0,-27268000.0,-11944000.0,-21286000.0,-18302000.0,
Depreciation Amortization Depletion,22471000.0,22471000.0,22666000.0,22929000.0,26778000.0,
Depreciation And Amortization,22471000.0,22471000.0,22666000.0,22929000.0,26778000.0,
Net Income From Continuing Operations,189912000.0,145530000.0,166445000.0,165296000.0,144079000.0,
