,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,608000000.0,934000000.0,-114000000.0,197000000.0,673000000.0
Repurchase Of Capital Stock,0.0,-52000000.0,-55000000.0,0.0,-59000000.0
Repayment Of Debt,-490000000.0,-714000000.0,-639000000.0,-1073000000.0,-417000000.0
Issuance Of Debt,550000000.0,542000000.0,1088000000.0,303000000.0,667000000.0
Capital Expenditure,-1056000000.0,-1261000000.0,-1172000000.0,-1239000000.0,-1199000000.0
End Cash Position,4653000000.0,4824000000.0,4948000000.0,4911000000.0,6216000000.0
Beginning Cash Position,4824000000.0,4948000000.0,4911000000.0,6216000000.0,6402000000.0
Changes In Cash,-171000000.0,-124000000.0,37000000.0,-1305000000.0,-186000000.0
Financing Cash Flow,-825000000.0,-1063000000.0,155000000.0,-1510000000.0,-646000000.0
Cash Flow From Continuing Financing Activities,-825000000.0,-1063000000.0,155000000.0,-1510000000.0,-646000000.0
Net Other Financing Charges,-673000000.0,-625000000.0,-22000000.0,-526000000.0,-622000000.0
Proceeds From Stock Option Exercised,4000000.0,1000000.0,1000000.0,2000000.0,1000000.0
Cash Dividends Paid,-216000000.0,-215000000.0,-218000000.0,-216000000.0,-216000000.0
Common Stock Dividend Paid,-216000000.0,-215000000.0,-218000000.0,-216000000.0,-216000000.0
Net Common Stock Issuance,0.0,-52000000.0,-55000000.0,0.0,-59000000.0
Common Stock Payments,0.0,-52000000.0,-55000000.0,0.0,-59000000.0
Net Issuance Payments Of Debt,60000000.0,-172000000.0,449000000.0,-770000000.0,250000000.0
Net Long Term Debt Issuance,60000000.0,-172000000.0,449000000.0,-770000000.0,250000000.0
Long Term Debt Payments,-490000000.0,-714000000.0,-639000000.0,-1073000000.0,-417000000.0
Long Term Debt Issuance,550000000.0,542000000.0,1088000000.0,303000000.0,667000000.0
Investing Cash Flow,-1010000000.0,-1256000000.0,-1176000000.0,-1231000000.0,-1412000000.0
Cash Flow From Continuing Investing Activities,-1010000000.0,-1256000000.0,-1176000000.0,-1231000000.0,-1412000000.0
Net Other Investing Changes,46000000.0,5000000.0,-4000000.0,8000000.0,-3000000.0
Net Business Purchase And Sale,,,,0.0,
Purchase Of Business,,,,0.0,
Capital Expenditure Reported,-1056000000.0,-1261000000.0,-1172000000.0,-1239000000.0,-1199000000.0
Operating Cash Flow,1664000000.0,2195000000.0,1058000000.0,1436000000.0,1872000000.0
Cash Flow From Continuing Operating Activities,1664000000.0,2195000000.0,1058000000.0,1436000000.0,1872000000.0
Change In Working Capital,-168000000.0,-45000000.0,-297000000.0,0.0,-5000000.0
Change In Other Current Assets,30000000.0,-8000000.0,24000000.0,-17000000.0,-45000000.0
Change In Payables And Accrued Expense,-34000000.0,-13000000.0,37000000.0,-13000000.0,-1000000.0
Change In Payable,-34000000.0,-13000000.0,37000000.0,-13000000.0,-1000000.0
Change In Account Payable,-145000000.0,426000000.0,2000000.0,222000000.0,-182000000.0
Change In Tax Payable,111000000.0,-439000000.0,35000000.0,-235000000.0,181000000.0
Change In Income Tax Payable,111000000.0,-439000000.0,35000000.0,-235000000.0,181000000.0
Change In Inventory,-51000000.0,81000000.0,-143000000.0,-337000000.0,40000000.0
Change In Receivables,-113000000.0,-105000000.0,-215000000.0,367000000.0,1000000.0
Changes In Account Receivables,-113000000.0,-105000000.0,-215000000.0,367000000.0,1000000.0
Other Non Cash Items,17000000.0,-21000000.0,5000000.0,220000000.0,70000000.0
Stock Based Compensation,24000000.0,20000000.0,54000000.0,15000000.0,17000000.0
Deferred Tax,-50000000.0,8000000.0,26000000.0,-112000000.0,-1000000.0
Deferred Income Tax,-50000000.0,8000000.0,26000000.0,-112000000.0,-1000000.0
Depreciation Amortization Depletion,625000000.0,668000000.0,466000000.0,537000000.0,600000000.0
Operating Gains Losses,-31000000.0,18000000.0,11000000.0,-14000000.0,-45000000.0
Pension And Employee Benefit Expense,-15000000.0,18000000.0,11000000.0,-14000000.0,-45000000.0
Net Income From Continuing Operations,1247000000.0,1547000000.0,793000000.0,721000000.0,1236000000.0
