,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,163337000.0,329470000.0,239665000.0,77681000.0,118826000.0,
Repurchase Of Capital Stock,-231116000.0,-177354000.0,-252206000.0,-140031000.0,-102300000.0,
Repayment Of Debt,-102000.0,-235000.0,-14758000.0,-191000.0,-2823000.0,
Issuance Of Debt,194000.0,430000.0,238000.0,10636000.0,4082000.0,
Issuance Of Capital Stock,5132000.0,13043000.0,1523000.0,53256000.0,6449000.0,
Capital Expenditure,-15875000.0,-13152000.0,-10051000.0,-12291000.0,-7943000.0,
Income Tax Paid Supplemental Data,125277000.0,40624000.0,60521000.0,63046000.0,96739000.0,
End Cash Position,1156162000.0,1318520000.0,1148320000.0,1293173000.0,1271853000.0,
Beginning Cash Position,1318520000.0,1148320000.0,1293173000.0,1271853000.0,1370456000.0,
Effect Of Exchange Rate Changes,14156000.0,6545000.0,-17871000.0,20194000.0,-10102000.0,
Changes In Cash,-176514000.0,163655000.0,-126982000.0,1126000.0,-88501000.0,
Financing Cash Flow,-339875000.0,-165971000.0,-366652000.0,-76330000.0,-207393000.0,
Cash Flow From Continuing Financing Activities,-339875000.0,-165971000.0,-366652000.0,-76330000.0,-207393000.0,
Net Other Financing Charges,-9844000.0,-1855000.0,0.0,,-10163000.0,-5185000.0
Cash Dividends Paid,-104139000.0,,-101449000.0,0.0,-102638000.0,
Common Stock Dividend Paid,-104139000.0,,-101449000.0,0.0,-102638000.0,
Net Common Stock Issuance,-225984000.0,-164311000.0,-250683000.0,-86775000.0,-95851000.0,
Common Stock Payments,-231116000.0,-177354000.0,-252206000.0,-140031000.0,-102300000.0,
Common Stock Issuance,5132000.0,13043000.0,1523000.0,53256000.0,6449000.0,
Net Issuance Payments Of Debt,92000.0,195000.0,-14520000.0,10445000.0,1259000.0,
Net Short Term Debt Issuance,,,,,,-17242000.0
Short Term Debt Payments,,,,,,-17286000.0
Short Term Debt Issuance,,,,,,44000.0
Net Long Term Debt Issuance,92000.0,195000.0,,10445000.0,1259000.0,-17242000.0
Long Term Debt Payments,-102000.0,-235000.0,,-191000.0,-2823000.0,-17286000.0
Long Term Debt Issuance,194000.0,430000.0,,10636000.0,4082000.0,44000.0
Investing Cash Flow,-15851000.0,-12996000.0,-10046000.0,-12516000.0,-7877000.0,
Cash Flow From Continuing Investing Activities,-15851000.0,-12996000.0,-10046000.0,-12516000.0,-7877000.0,
Net Other Investing Changes,24000.0,156000.0,5000.0,-225000.0,66000.0,
Net PPE Purchase And Sale,-15875000.0,-13152000.0,-10051000.0,-12291000.0,-7943000.0,
Purchase Of PPE,-15875000.0,-13152000.0,-10051000.0,-12291000.0,-7943000.0,
Operating Cash Flow,179212000.0,342622000.0,249716000.0,89972000.0,126769000.0,
Cash Flow From Continuing Operating Activities,179212000.0,342622000.0,249716000.0,89972000.0,126769000.0,
Change In Working Capital,-43823000.0,109242000.0,-13286000.0,-164011000.0,-85677000.0,
Change In Other Working Capital,-3056000.0,-10828000.0,819000.0,9290000.0,18570000.0,
Change In Payables And Accrued Expense,17217000.0,11921000.0,-130283000.0,127866000.0,181838000.0,
Change In Payable,17217000.0,11921000.0,-130283000.0,127866000.0,181838000.0,
Change In Account Payable,61885000.0,-18419000.0,-143508000.0,107535000.0,211692000.0,
Change In Tax Payable,-44668000.0,30340000.0,13225000.0,20331000.0,-29854000.0,
Change In Income Tax Payable,-44668000.0,30340000.0,13225000.0,20331000.0,-29854000.0,
Change In Receivables,-57984000.0,108149000.0,116178000.0,-301167000.0,-286085000.0,
Changes In Account Receivables,-57984000.0,108149000.0,116178000.0,-301167000.0,-286085000.0,
Other Non Cash Items,4474000.0,2291000.0,-7391000.0,162000.0,1885000.0,
Stock Based Compensation,27267000.0,11549000.0,16528000.0,9760000.0,25704000.0,
Provisionand Write Offof Assets,1051000.0,761000.0,1991000.0,-582000.0,1644000.0,
Deferred Tax,-7523000.0,76000.0,542000.0,-1057000.0,-6917000.0,
Deferred Income Tax,-7523000.0,76000.0,542000.0,-1057000.0,-6917000.0,
Depreciation Amortization Depletion,13847000.0,14604000.0,15176000.0,15774000.0,14979000.0,
Depreciation And Amortization,13847000.0,14604000.0,15176000.0,15774000.0,14979000.0,
Net Income From Continuing Operations,183919000.0,204099000.0,236156000.0,229926000.0,175151000.0,
