,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-2340000.0,-6732000.0,-12555000.0,-11145247.148289,16789000.0,,
Tax Rate For Calcs,0.156,0.153,0.155,0.174144,0.163,,
Normalized EBITDA,1780000000.0,1381000000.0,1873000000.0,2035000000.0,1552000000.0,,
Total Unusual Items,-15000000.0,-44000000.0,-81000000.0,-64000000.0,103000000.0,,
Total Unusual Items Excluding Goodwill,-15000000.0,-44000000.0,-81000000.0,-64000000.0,103000000.0,,
Net Income From Continuing Operation Net Minority Interest,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Reconciled Depreciation,622000000.0,611000000.0,591000000.0,595000000.0,591000000.0,,
Reconciled Cost Of Revenue,2530000000.0,2413000000.0,2230000000.0,2648000000.0,2397000000.0,,
EBITDA,1765000000.0,1337000000.0,1792000000.0,1971000000.0,1655000000.0,,
EBIT,1143000000.0,726000000.0,1201000000.0,1376000000.0,1064000000.0,,
Net Interest Income,-64000000.0,-63000000.0,-66000000.0,-47000000.0,-83000000.0,,
Interest Expense,67000000.0,71000000.0,72000000.0,61000000.0,87000000.0,,
Interest Income,3000000.0,8000000.0,6000000.0,14000000.0,4000000.0,,
Normalized Income,920660000.0,592268000.0,1022445000.0,1138854752.851711,731789000.0,,
Net Income From Continuing And Discontinued Operation,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Total Expenses,4899000000.0,5176000000.0,4467000000.0,5113000000.0,4840000000.0,,
Total Operating Income As Reported,1154000000.0,760000000.0,1274000000.0,1425000000.0,958000000.0,,
Diluted Average Shares,713700000.0,719100000.0,720800000.0,728200000.0,729400000.0,,
Basic Average Shares,710700000.0,716500000.0,716300000.0,722700000.0,723000000.0,,
Diluted EPS,1.27,0.77,1.32,1.49,1.12,,
Basic EPS,1.28,0.77,1.33,1.5,1.13,,
Diluted NI Availto Com Stockholders,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Net Income Common Stockholders,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Net Income,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Net Income Including Noncontrolling Interests,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0,0.0
Net Income Continuous Operations,908000000.0,555000000.0,954000000.0,1086000000.0,818000000.0,,
Tax Provision,168000000.0,100000000.0,175000000.0,229000000.0,159000000.0,,
Pretax Income,1076000000.0,655000000.0,1129000000.0,1315000000.0,977000000.0,,
Other Income Expense,-14000000.0,-42000000.0,-79000000.0,-63000000.0,102000000.0,,
Other Non Operating Income Expenses,1000000.0,2000000.0,2000000.0,,-1000000.0,,1000000.0
Special Income Charges,0.0,0.0,9000000.0,,,0.0,0.0
Gain On Sale Of Business,0.0,0.0,9000000.0,,,0.0,0.0
Gain On Sale Of Security,-15000000.0,-44000000.0,-90000000.0,-64000000.0,103000000.0,,
Net Non Operating Interest Income Expense,-64000000.0,-63000000.0,-66000000.0,-47000000.0,-83000000.0,,
Interest Expense Non Operating,67000000.0,71000000.0,72000000.0,61000000.0,87000000.0,,
Interest Income Non Operating,3000000.0,8000000.0,6000000.0,14000000.0,4000000.0,,
Operating Income,1154000000.0,760000000.0,1274000000.0,1425000000.0,958000000.0,,
Operating Expense,2369000000.0,2763000000.0,2237000000.0,2465000000.0,2443000000.0,,
Research And Development,378000000.0,403000000.0,379000000.0,442000000.0,383000000.0,,
Selling General And Administration,1991000000.0,2360000000.0,1858000000.0,2023000000.0,2060000000.0,,
Gross Profit,3523000000.0,3523000000.0,3511000000.0,3890000000.0,3401000000.0,,
Cost Of Revenue,2530000000.0,2413000000.0,2230000000.0,2648000000.0,2397000000.0,,
Total Revenue,6053000000.0,5936000000.0,5741000000.0,6538000000.0,5798000000.0,,
Operating Revenue,6053000000.0,5936000000.0,5741000000.0,6538000000.0,5798000000.0,,
