,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-4884495.0,-3938865.0,-3292562.0,-3284544.237378,-6403298.0
Tax Rate For Calcs,0.231,0.245,0.229,0.24444,0.229
Normalized EBITDA,609986000.0,682156000.0,595217000.0,526482000.0,613529000.0
Total Unusual Items,-21145000.0,-16077000.0,-14378000.0,-13437000.0,-27962000.0
Total Unusual Items Excluding Goodwill,-21145000.0,-16077000.0,-14378000.0,-13437000.0,-27962000.0
Net Income From Continuing Operation Net Minority Interest,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Reconciled Depreciation,90524000.0,90945000.0,87211000.0,83876000.0,84349000.0
Reconciled Cost Of Revenue,2267861000.0,2225163000.0,2121631000.0,2141049000.0,2081395000.0
EBITDA,588841000.0,666079000.0,580839000.0,513045000.0,585567000.0
EBIT,498317000.0,575134000.0,493628000.0,429169000.0,501218000.0
Net Interest Income,19789000.0,18355000.0,22253000.0,23365000.0,29307000.0
Interest Income,19789000.0,18355000.0,22253000.0,23365000.0,29307000.0
Normalized Income,398363505.0,448265135.0,397684438.0,341916455.762622,408946702.0
Net Income From Continuing And Discontinued Operation,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Total Expenses,2505127000.0,2488259000.0,2381625000.0,2416141000.0,2292358000.0
Rent Expense Supplemental,158314000.0,154250000.0,149841000.0,146442000.0,142570000.0
Total Operating Income As Reported,477172000.0,559057000.0,479250000.0,415732000.0,473256000.0
Diluted Average Shares,1339522000.0,1350236000.0,1360719000.0,1368923000.0,1374605000.0
Basic Average Shares,1335000000.0,1344955000.0,1354518000.0,1361358000.0,1367038000.0
Diluted EPS,0.29,0.32,0.28,0.24,0.28
Basic EPS,0.29,0.32,0.29,0.24,0.28
Diluted NI Availto Com Stockholders,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Net Income Common Stockholders,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Net Income,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Net Income Including Noncontrolling Interests,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Net Income Continuous Operations,382103000.0,436127000.0,386599000.0,331764000.0,387388000.0
Tax Provision,114858000.0,141285000.0,114904000.0,107333000.0,115175000.0
Pretax Income,496961000.0,577412000.0,501503000.0,439097000.0,502563000.0
Other Income Expense,-21145000.0,-16077000.0,-14378000.0,-13437000.0,-27962000.0
Special Income Charges,-21145000.0,-16077000.0,-14378000.0,-13437000.0,-27962000.0
Other Special Charges,13741000.0,10610000.0,8210000.0,12905000.0,12786000.0
Impairment Of Capital Assets,7404000.0,5467000.0,6168000.0,532000.0,15176000.0
Net Non Operating Interest Income Expense,19789000.0,18355000.0,22253000.0,23365000.0,29307000.0
Interest Income Non Operating,19789000.0,18355000.0,22253000.0,23365000.0,29307000.0
Operating Income,498317000.0,575134000.0,493628000.0,429169000.0,501218000.0
Operating Expense,237266000.0,263096000.0,259994000.0,275092000.0,210963000.0
Depreciation Amortization Depletion Income Statement,90524000.0,90945000.0,87211000.0,83876000.0,84349000.0
Depreciation And Amortization In Income Statement,90524000.0,90945000.0,87211000.0,83876000.0,84349000.0
Selling General And Administration,146742000.0,172151000.0,172783000.0,191216000.0,126614000.0
General And Administrative Expense,146742000.0,172151000.0,172783000.0,191216000.0,126614000.0
Other Gand A,146742000.0,172151000.0,172783000.0,191216000.0,126614000.0
Gross Profit,735583000.0,838230000.0,753622000.0,704261000.0,712181000.0
Cost Of Revenue,2267861000.0,2225163000.0,2121631000.0,2141049000.0,2081395000.0
Total Revenue,3003444000.0,3063393000.0,2875253000.0,2845310000.0,2793576000.0
Operating Revenue,3003444000.0,3063393000.0,2875253000.0,2845310000.0,2793576000.0
