,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-1017862.050014,-971748.878924,-358000.0,-757074.340528,-542300.0,,
Tax Rate For Calcs,0.212055,0.198316,0.179,0.180256,0.187,,
Normalized EBITDA,1240400000.0,1253900000.0,912100000.0,911400000.0,1128800000.0,,
Total Unusual Items,-4800000.0,-4900000.0,-2000000.0,-4200000.0,-2900000.0,,
Total Unusual Items Excluding Goodwill,-4800000.0,-4900000.0,-2000000.0,-4200000.0,-2900000.0,,
Net Income From Continuing Operation Net Minority Interest,857000000.0,871900000.0,613800000.0,607700000.0,780900000.0,,
Reconciled Depreciation,88300000.0,98100000.0,99100000.0,96700000.0,95000000.0,,
Reconciled Cost Of Revenue,3624300000.0,3585800000.0,3011000000.0,3163200000.0,3466800000.0,,
EBITDA,1235600000.0,1249000000.0,910100000.0,907200000.0,1125900000.0,,
EBIT,1147300000.0,1150900000.0,811000000.0,810500000.0,1030900000.0,,
Net Interest Income,-54400000.0,-58200000.0,-54800000.0,-48400000.0,-47700000.0,,
Interest Expense,55600000.0,58200000.0,58100000.0,59900000.0,63000000.0,,
Interest Income,1200000.0,,3300000.0,11500000.0,15300000.0,5400000.0,
Normalized Income,860782137.949986,875828251.121076,615442000.0,611142925.659472,783257700.0,,
Net Income From Continuing And Discontinued Operation,847600000.0,874800000.0,604900000.0,604300000.0,772000000.0,,
Total Expenses,4577200000.0,4582200000.0,3869600000.0,4066400000.0,4416600000.0,,
Total Operating Income As Reported,1165300000.0,1164200000.0,818900000.0,807600000.0,1024600000.0,,
Diluted Average Shares,224400000.0,225100000.0,226400000.0,227300000.0,228000000.0,,
Basic Average Shares,222000000.0,222700000.0,223500000.0,224473947.0,225200000.0,,
Diluted EPS,3.78,3.89,2.67,2.66,3.39,,
Basic EPS,3.818018,3.928154,2.706488,2.692072,3.428064,,
Diluted NI Availto Com Stockholders,847600000.0,874800000.0,604900000.0,604300000.0,772000000.0,,
Net Income Common Stockholders,847600000.0,874800000.0,604900000.0,604300000.0,772000000.0,,
Net Income,847600000.0,874800000.0,604900000.0,604300000.0,772000000.0,,
Minority Interests,-3200000.0,-4100000.0,-4200000.0,-7600000.0,-5900000.0,,
Net Income Including Noncontrolling Interests,850800000.0,878900000.0,609100000.0,611900000.0,777900000.0,,
Net Income Discontinuous Operations,-9400000.0,2900000.0,-8900000.0,-3400000.0,-8900000.0,,
Net Income Continuous Operations,860200000.0,876000000.0,618000000.0,615300000.0,786800000.0,,
Tax Provision,231500000.0,216700000.0,134900000.0,135300000.0,181100000.0,,
Pretax Income,1091700000.0,1092700000.0,752900000.0,750600000.0,967900000.0,,
Other Income Expense,-19200000.0,-13300000.0,-11200000.0,-8600000.0,-9000000.0,,
Other Non Operating Income Expenses,-14400000.0,-8400000.0,-9200000.0,-4400000.0,-6100000.0,,
Gain On Sale Of Security,-4800000.0,-4900000.0,-2000000.0,-4200000.0,-2900000.0,,
Net Non Operating Interest Income Expense,-54400000.0,-58200000.0,-54800000.0,-48400000.0,-47700000.0,,
Interest Expense Non Operating,55600000.0,58200000.0,58100000.0,59900000.0,63000000.0,,
Interest Income Non Operating,1200000.0,,3300000.0,11500000.0,15300000.0,5400000.0,
Operating Income,1165300000.0,1164200000.0,818900000.0,807600000.0,1024600000.0,,
Operating Expense,952900000.0,996400000.0,858600000.0,903200000.0,949800000.0,,
Selling General And Administration,952900000.0,996400000.0,858600000.0,903200000.0,949800000.0,,
General And Administrative Expense,,996400000.0,,,,901300000.0,828800000.0
Other Gand A,,996400000.0,,,,901300000.0,826100000.0
Salaries And Wages,,,,,,2700000.0,2700000.0
Gross Profit,2118200000.0,2160600000.0,1677500000.0,1710800000.0,1974400000.0,,
Cost Of Revenue,3624300000.0,3585800000.0,3011000000.0,3163200000.0,3466800000.0,,
Total Revenue,5742500000.0,5746400000.0,4688500000.0,4874000000.0,5441200000.0,,
Operating Revenue,5742500000.0,5746400000.0,4688500000.0,4874000000.0,5441200000.0,,
