,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,588000000.0,421000000.0,1026000000.0,357000000.0,516000000.0,
Repurchase Of Capital Stock,-299000000.0,-290000000.0,-103000000.0,-158000000.0,-312000000.0,
Capital Expenditure,-28000000.0,-36000000.0,-86000000.0,-49000000.0,-55000000.0,
Interest Paid Supplemental Data,0.0,55000000.0,0.0,55000000.0,0.0,
Income Tax Paid Supplemental Data,48000000.0,10000000.0,17000000.0,13000000.0,29000000.0,
End Cash Position,1269000000.0,988000000.0,1554000000.0,1323000000.0,1649000000.0,
Beginning Cash Position,988000000.0,1554000000.0,1323000000.0,1649000000.0,1771000000.0,
Effect Of Exchange Rate Changes,1000000.0,1000000.0,0.0,0.0,0.0,
Changes In Cash,280000000.0,-567000000.0,231000000.0,-326000000.0,-122000000.0,
Financing Cash Flow,-349000000.0,-501000000.0,-154000000.0,-282000000.0,-347000000.0,
Cash Flow From Continuing Financing Activities,-349000000.0,-501000000.0,-154000000.0,-282000000.0,-347000000.0,
Net Other Financing Charges,-161000000.0,-211000000.0,-131000000.0,-124000000.0,-141000000.0,
Proceeds From Stock Option Exercised,,,80000000.0,0.0,106000000.0,0.0
Net Common Stock Issuance,-299000000.0,-290000000.0,-103000000.0,-158000000.0,-312000000.0,
Common Stock Payments,-299000000.0,-290000000.0,-103000000.0,-158000000.0,-312000000.0,
Investing Cash Flow,13000000.0,-523000000.0,-727000000.0,-450000000.0,-346000000.0,
Cash Flow From Continuing Investing Activities,13000000.0,-523000000.0,-727000000.0,-450000000.0,-346000000.0,
Net Investment Purchase And Sale,41000000.0,-487000000.0,-640000000.0,-99000000.0,-281000000.0,
Sale Of Investment,918000000.0,862000000.0,1024000000.0,896000000.0,1091000000.0,
Purchase Of Investment,-877000000.0,-1349000000.0,-1664000000.0,-995000000.0,-1372000000.0,
Net Business Purchase And Sale,0.0,0.0,-1000000.0,-302000000.0,-10000000.0,
Purchase Of Business,0.0,0.0,-1000000.0,-302000000.0,-10000000.0,
Net Intangibles Purchase And Sale,,,0.0,-2000000.0,0.0,0.0
Purchase Of Intangibles,,,0.0,-2000000.0,0.0,0.0
Capital Expenditure Reported,-28000000.0,-36000000.0,-86000000.0,-47000000.0,-55000000.0,
Operating Cash Flow,616000000.0,457000000.0,1112000000.0,406000000.0,571000000.0,
Cash Flow From Continuing Operating Activities,616000000.0,457000000.0,1112000000.0,406000000.0,571000000.0,
Change In Working Capital,-233000000.0,-295000000.0,442000000.0,-291000000.0,-107000000.0,
Change In Other Working Capital,-58000000.0,-723000000.0,877000000.0,-183000000.0,-67000000.0,
Change In Payables And Accrued Expense,36000000.0,-135000000.0,123000000.0,-27000000.0,71000000.0,
Change In Accrued Expense,32000000.0,-131000000.0,95000000.0,-12000000.0,69000000.0,
Change In Payable,,-4000000.0,28000000.0,-15000000.0,2000000.0,10000000.0
Change In Account Payable,4000000.0,-4000000.0,28000000.0,-15000000.0,2000000.0,
Change In Prepaid Assets,53000000.0,-38000000.0,-7000000.0,33000000.0,46000000.0,
Change In Receivables,-264000000.0,601000000.0,-551000000.0,-114000000.0,-157000000.0,
Other Non Cash Items,99000000.0,142000000.0,106000000.0,82000000.0,96000000.0,
Stock Based Compensation,392000000.0,459000000.0,397000000.0,368000000.0,370000000.0,
Amortization Of Securities,-18000000.0,-20000000.0,-23000000.0,-28000000.0,-29000000.0,
Deferred Tax,66000000.0,18000000.0,-5000000.0,5000000.0,27000000.0,
Deferred Income Tax,66000000.0,18000000.0,-5000000.0,5000000.0,27000000.0,
Depreciation Amortization Depletion,81000000.0,84000000.0,91000000.0,81000000.0,79000000.0,
Depreciation And Amortization,81000000.0,84000000.0,91000000.0,81000000.0,79000000.0,
Amortization Cash Flow,,21000000.0,,20000000.0,20000000.0,
Amortization Of Intangibles,,21000000.0,,20000000.0,20000000.0,
Depreciation,,62000000.0,,60000000.0,58000000.0,
Operating Gains Losses,1000000.0,1000000.0,10000000.0,-4000000.0,3000000.0,
Gain Loss On Investment Securities,1000000.0,1000000.0,10000000.0,-4000000.0,3000000.0,
Net Income From Continuing Operations,228000000.0,68000000.0,94000000.0,193000000.0,132000000.0,
