,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,1704000000.0,786000000.0,703000000.0,767000000.0,1085000000.0,,
Repurchase Of Capital Stock,-922000000.0,-338000000.0,-274000000.0,-259000000.0,-560000000.0,,
Repayment Of Debt,-1023000000.0,-2774000000.0,-2116000000.0,-1732000000.0,-2410000000.0,,
Issuance Of Debt,950000000.0,2550000000.0,2499000000.0,1664000000.0,2350000000.0,,
Capital Expenditure,-177000000.0,-150000000.0,-249000000.0,-303000000.0,-210000000.0,,
Interest Paid Supplemental Data,99000000.0,179000000.0,84000000.0,182000000.0,91000000.0,,
Income Tax Paid Supplemental Data,115000000.0,248000000.0,35000000.0,8000000.0,176000000.0,,
End Cash Position,4941000000.0,4712000000.0,4807000000.0,4829000000.0,5354000000.0,,
Beginning Cash Position,4712000000.0,4807000000.0,4829000000.0,5354000000.0,5414000000.0,,
Effect Of Exchange Rate Changes,-74000000.0,230000000.0,43000000.0,-267000000.0,127000000.0,,
Changes In Cash,303000000.0,-325000000.0,-65000000.0,-258000000.0,-187000000.0,,
Financing Cash Flow,-1199000000.0,-849000000.0,-382000000.0,-784000000.0,-1074000000.0,,
Cash Flow From Continuing Financing Activities,-1199000000.0,-849000000.0,-382000000.0,-784000000.0,-1074000000.0,,
Net Other Financing Charges,147000000.0,67000000.0,-135000000.0,-118000000.0,-112000000.0,,
Cash Dividends Paid,-351000000.0,-354000000.0,-356000000.0,-339000000.0,-342000000.0,,
Common Stock Dividend Paid,-351000000.0,-354000000.0,-356000000.0,-339000000.0,-342000000.0,,
Net Common Stock Issuance,-922000000.0,-338000000.0,-274000000.0,-259000000.0,-560000000.0,,
Common Stock Payments,-922000000.0,-338000000.0,-274000000.0,-259000000.0,-560000000.0,,
Net Issuance Payments Of Debt,-73000000.0,-224000000.0,383000000.0,-68000000.0,-60000000.0,,
Net Long Term Debt Issuance,-73000000.0,-224000000.0,383000000.0,-68000000.0,-60000000.0,,
Long Term Debt Payments,-1023000000.0,-2774000000.0,-2116000000.0,-1732000000.0,-2410000000.0,,
Long Term Debt Issuance,950000000.0,2550000000.0,2499000000.0,1664000000.0,2350000000.0,,
Investing Cash Flow,-379000000.0,-412000000.0,-635000000.0,-544000000.0,-408000000.0,,
Cash Flow From Continuing Investing Activities,-379000000.0,-412000000.0,-635000000.0,-544000000.0,-408000000.0,,
Net Other Investing Changes,-204000000.0,-262000000.0,-389000000.0,-231000000.0,-206000000.0,,
Net Investment Purchase And Sale,2000000.0,0.0,4000000.0,-10000000.0,8000000.0,,
Sale Of Investment,8000000.0,7000000.0,9000000.0,2000000.0,11000000.0,,
Purchase Of Investment,-6000000.0,-7000000.0,-5000000.0,-12000000.0,-3000000.0,,
Net Business Purchase And Sale,0.0,0.0,-1000000.0,,,0.0,0.0
Purchase Of Business,0.0,0.0,-1000000.0,,,0.0,0.0
Capital Expenditure Reported,-177000000.0,-150000000.0,-249000000.0,-303000000.0,-210000000.0,,
Operating Cash Flow,1881000000.0,936000000.0,952000000.0,1070000000.0,1295000000.0,,
Cash Flow From Continuing Operating Activities,1881000000.0,936000000.0,952000000.0,1070000000.0,1295000000.0,,
Change In Working Capital,8000000.0,-606000000.0,106000000.0,24000000.0,195000000.0,,
Change In Other Working Capital,-317000000.0,-281000000.0,-51000000.0,24000000.0,29000000.0,,
Change In Payables And Accrued Expense,-470000000.0,-430000000.0,-142000000.0,625000000.0,-3141000000.0,,
Change In Accrued Expense,152000000.0,125000000.0,-13000000.0,-75000000.0,122000000.0,,
Change In Payable,-622000000.0,-555000000.0,-129000000.0,700000000.0,-3263000000.0,,
Change In Account Payable,-825000000.0,-571000000.0,-42000000.0,651000000.0,-3102000000.0,,
Change In Tax Payable,203000000.0,16000000.0,-87000000.0,49000000.0,-161000000.0,,
Change In Income Tax Payable,203000000.0,16000000.0,-87000000.0,49000000.0,-161000000.0,,
Change In Prepaid Assets,-47000000.0,35000000.0,63000000.0,55000000.0,47000000.0,,
Change In Inventory,111000000.0,-275000000.0,693000000.0,-860000000.0,1077000000.0,,
Change In Receivables,731000000.0,345000000.0,-457000000.0,180000000.0,2183000000.0,,
Other Non Cash Items,,,,,,,50000000.0
Asset Impairment Charge,0.0,0.0,1131000000.0,,,0.0,0.0
Deferred Tax,-29000000.0,65000000.0,-324000000.0,-9000000.0,22000000.0,,
Deferred Income Tax,-29000000.0,65000000.0,-324000000.0,-9000000.0,22000000.0,,
Depreciation Amortization Depletion,836000000.0,814000000.0,691000000.0,698000000.0,685000000.0,,
Depreciation And Amortization,836000000.0,814000000.0,691000000.0,698000000.0,685000000.0,,
Net Income From Continuing Operations,1066000000.0,663000000.0,-652000000.0,357000000.0,393000000.0,,
