,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-15303943.044907,-4428000.0,-5684000.0,-15996908.809892,-2565000.0
Tax Rate For Calcs,0.113363,0.054,0.058,0.07728,0.057
Normalized EBITDA,2969000000.0,2881000000.0,2726000000.0,3207000000.0,2882000000.0
Total Unusual Items,-135000000.0,-82000000.0,-98000000.0,-207000000.0,-45000000.0
Total Unusual Items Excluding Goodwill,-135000000.0,-82000000.0,-98000000.0,-207000000.0,-45000000.0
Net Income From Continuing Operation Net Minority Interest,1616000000.0,1617000000.0,1507000000.0,1830000000.0,1630000000.0
Reconciled Depreciation,661000000.0,686000000.0,705000000.0,742000000.0,739000000.0
Reconciled Cost Of Revenue,6539000000.0,6446000000.0,6129000000.0,6573000000.0,6270000000.0
EBITDA,2834000000.0,2799000000.0,2628000000.0,3000000000.0,2837000000.0
EBIT,2173000000.0,2113000000.0,1923000000.0,2258000000.0,2098000000.0
Net Interest Income,-113000000.0,-107000000.0,-100000000.0,-90000000.0,-79000000.0
Interest Expense,347000000.0,404000000.0,303000000.0,317000000.0,356000000.0
Interest Income,234000000.0,297000000.0,203000000.0,227000000.0,277000000.0
Normalized Income,1735696056.955093,1694572000.0,1599316000.0,2021003091.190108,1672435000.0
Net Income From Continuing And Discontinued Operation,1616000000.0,1617000000.0,1507000000.0,1830000000.0,1630000000.0
Total Expenses,9047000000.0,8938000000.0,8549000000.0,9150000000.0,8714000000.0
Total Operating Income As Reported,1941000000.0,1834000000.0,1716000000.0,2016000000.0,1838000000.0
Diluted Average Shares,378000000.0,378000000.0,379000000.0,383000000.0,384000000.0
Basic Average Shares,378000000.0,378000000.0,378000000.0,382000000.0,382000000.0
Diluted EPS,4.27,4.28,3.98,4.78,4.25
Basic EPS,4.28,4.28,3.99,4.79,4.26
Diluted NI Availto Com Stockholders,1616000000.0,1617000000.0,1507000000.0,1830000000.0,1630000000.0
Net Income Common Stockholders,1616000000.0,1617000000.0,1507000000.0,1830000000.0,1630000000.0
Net Income,1616000000.0,1617000000.0,1507000000.0,1830000000.0,1630000000.0
Minority Interests,-5000000.0,-2000000.0,-4000000.0,6000000.0,0.0
Net Income Including Noncontrolling Interests,1621000000.0,1618000000.0,1511000000.0,1824000000.0,1629000000.0
Net Income Continuous Operations,1621000000.0,1618000000.0,1511000000.0,1824000000.0,1629000000.0
Earnings From Equity Interest Net Of Tax,2000000.0,2000000.0,-14000000.0,33000000.0,-14000000.0
Tax Provision,207000000.0,92000000.0,95000000.0,150000000.0,99000000.0
Pretax Income,1826000000.0,1709000000.0,1620000000.0,1941000000.0,1742000000.0
Other Income Expense,-137000000.0,-101000000.0,-95000000.0,-214000000.0,-61000000.0
Other Non Operating Income Expenses,-2000000.0,-19000000.0,3000000.0,-7000000.0,-16000000.0
Special Income Charges,-135000000.0,-82000000.0,-98000000.0,-228000000.0,-45000000.0
Restructuring And Mergern Acquisition,135000000.0,82000000.0,98000000.0,228000000.0,45000000.0
Net Non Operating Interest Income Expense,-113000000.0,-107000000.0,-100000000.0,-90000000.0,-79000000.0
Interest Expense Non Operating,347000000.0,404000000.0,303000000.0,317000000.0,356000000.0
Interest Income Non Operating,234000000.0,297000000.0,203000000.0,227000000.0,277000000.0
Operating Income,2075000000.0,1916000000.0,1815000000.0,2245000000.0,1884000000.0
Operating Expense,2508000000.0,2492000000.0,2420000000.0,2577000000.0,2444000000.0
Research And Development,346000000.0,352000000.0,342000000.0,374000000.0,346000000.0
Selling General And Administration,2162000000.0,2140000000.0,2078000000.0,2203000000.0,2098000000.0
Gross Profit,4583000000.0,4408000000.0,4235000000.0,4822000000.0,4328000000.0
Cost Of Revenue,6539000000.0,6446000000.0,6129000000.0,6573000000.0,6270000000.0
Total Revenue,11122000000.0,10854000000.0,10364000000.0,11395000000.0,10598000000.0
Operating Revenue,11122000000.0,10854000000.0,10364000000.0,11395000000.0,10598000000.0
