,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.254554,0.259,0.257734,0.237,0.234535,
Normalized EBITDA,393400000.0,596900000.0,534200000.0,828400000.0,338400000.0,
Net Income From Continuing Operation Net Minority Interest,155500000.0,313500000.0,376700000.0,233300000.0,142300000.0,
Reconciled Depreciation,162000000.0,151100000.0,-209800000.0,495100000.0,122600000.0,
Reconciled Cost Of Revenue,2996700000.0,2987000000.0,-4377100000.0,5224300000.0,2674200000.0,
EBITDA,393400000.0,596900000.0,534200000.0,828400000.0,338400000.0,
EBIT,231400000.0,445800000.0,534200000.0,333300000.0,215800000.0,
Net Interest Income,-22800000.0,-22700000.0,-26700000.0,-27500000.0,-29900000.0,
Interest Expense,22800000.0,22700000.0,26700000.0,27500000.0,29900000.0,
Normalized Income,155500000.0,313500000.0,376700000.0,233300000.0,142300000.0,
Net Income From Continuing And Discontinued Operation,188400000.0,343400000.0,-3695900000.0,233300000.0,132400000.0,
Total Expenses,4339400000.0,4255600000.0,-5506200000.0,7234800000.0,3852800000.0,
Total Operating Income As Reported,231000000.0,384100000.0,504900000.0,333400000.0,215800000.0,
Diluted Average Shares,207800000.0,213900000.0,215300000.0,215200000.0,215200000.0,
Basic Average Shares,207300000.0,213600000.0,215100000.0,215000000.0,215000000.0,
Diluted EPS,0.91,1.61,-17.18,1.08,0.62,
Basic EPS,0.91,1.61,-17.18,1.09,0.62,
Diluted NI Availto Com Stockholders,188400000.0,343400000.0,-3695900000.0,233300000.0,132400000.0,
Net Income Common Stockholders,188400000.0,343400000.0,-3695900000.0,233300000.0,132400000.0,
Net Income,188400000.0,343400000.0,-3695900000.0,233300000.0,132400000.0,
Net Income Including Noncontrolling Interests,188400000.0,343400000.0,-3695900000.0,233300000.0,132400000.0,
Net Income Discontinuous Operations,32900000.0,29900000.0,,,-9900000.0,32400000.0
Net Income Continuous Operations,155500000.0,313500000.0,376700000.0,233300000.0,142300000.0,
Tax Provision,53100000.0,109600000.0,130800000.0,72500000.0,43600000.0,
Pretax Income,208600000.0,423100000.0,507500000.0,305800000.0,185900000.0,
Other Income Expense,400000.0,61700000.0,29300000.0,-100000.0,,-100000.0
Other Non Operating Income Expenses,400000.0,61700000.0,29300000.0,-100000.0,,-100000.0
Net Non Operating Interest Income Expense,-22800000.0,-22700000.0,-26700000.0,-27500000.0,-29900000.0,
Interest Expense Non Operating,22800000.0,22700000.0,26700000.0,27500000.0,29900000.0,
Operating Income,231000000.0,384100000.0,504900000.0,333400000.0,215800000.0,
Operating Expense,1342700000.0,1268600000.0,-1129100000.0,2010500000.0,1178600000.0,
Other Operating Expenses,-8000000.0,,,,,
Selling General And Administration,1350700000.0,1268600000.0,-1129100000.0,2010500000.0,1178600000.0,
Gross Profit,1573700000.0,1652700000.0,-624200000.0,2343900000.0,1394400000.0,
Cost Of Revenue,2996700000.0,2987000000.0,-4377100000.0,5224300000.0,2674200000.0,
Total Revenue,4570400000.0,4639700000.0,-5001300000.0,7568200000.0,4068600000.0,
Operating Revenue,4566800000.0,4636500000.0,-4995000000.0,7561700000.0,4065500000.0,
