,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,620000000.0,640000000.0,338000000.0,60000000.0,300000000.0,
Repurchase Of Capital Stock,-300000000.0,-250000000.0,-200000000.0,-300000000.0,-400000000.0,
Repayment Of Debt,,0.0,,,,0.0
Capital Expenditure,-53000000.0,-35000000.0,-47000000.0,-45000000.0,-41000000.0,
Interest Paid Supplemental Data,23000000.0,0.0,23000000.0,7000000.0,23000000.0,
Income Tax Paid Supplemental Data,11000000.0,125000000.0,65000000.0,201000000.0,21000000.0,
End Cash Position,2091000000.0,2749000000.0,1518000000.0,1487000000.0,1659000000.0,
Beginning Cash Position,2749000000.0,1518000000.0,1487000000.0,1659000000.0,1909000000.0,
Effect Of Exchange Rate Changes,7000000.0,18000000.0,-12000000.0,1000000.0,8000000.0,
Changes In Cash,-665000000.0,1213000000.0,43000000.0,-173000000.0,-258000000.0,
Financing Cash Flow,-1157000000.0,851000000.0,-289000000.0,-842000000.0,-548000000.0,
Cash Flow From Continuing Financing Activities,-1157000000.0,851000000.0,-289000000.0,-842000000.0,-548000000.0,
Net Other Financing Charges,-807000000.0,-34000000.0,364000000.0,-436000000.0,-96000000.0,
Proceeds From Stock Option Exercised,54000000.0,0.0,53000000.0,0.0,55000000.0,
Cash Dividends Paid,-104000000.0,-105000000.0,-106000000.0,-106000000.0,-107000000.0,
Common Stock Dividend Paid,-104000000.0,-105000000.0,-106000000.0,-106000000.0,-107000000.0,
Net Common Stock Issuance,-300000000.0,-250000000.0,-200000000.0,-300000000.0,-400000000.0,
Common Stock Payments,-300000000.0,-250000000.0,-200000000.0,-300000000.0,-400000000.0,
Net Issuance Payments Of Debt,,1240000000.0,,,,0.0
Net Long Term Debt Issuance,,1240000000.0,,,,0.0
Long Term Debt Payments,,0.0,,,,0.0
Investing Cash Flow,-181000000.0,-313000000.0,-53000000.0,564000000.0,-51000000.0,
Cash Flow From Continuing Investing Activities,-181000000.0,-313000000.0,-53000000.0,564000000.0,-51000000.0,
Net Other Investing Changes,15000000.0,67000000.0,1000000.0,,,
Net Investment Purchase And Sale,-143000000.0,-345000000.0,-7000000.0,607000000.0,-10000000.0,
Sale Of Investment,598000000.0,149000000.0,399000000.0,1009000000.0,470000000.0,
Purchase Of Investment,-741000000.0,-494000000.0,-406000000.0,-402000000.0,-480000000.0,
Net Business Purchase And Sale,,,,,,0.0
Purchase Of Business,,,,,,0.0
Net PPE Purchase And Sale,-53000000.0,-35000000.0,-47000000.0,-45000000.0,-41000000.0,
Purchase Of PPE,-53000000.0,-35000000.0,-47000000.0,-45000000.0,-41000000.0,
Operating Cash Flow,673000000.0,675000000.0,385000000.0,105000000.0,341000000.0,
Cash Flow From Continuing Operating Activities,673000000.0,675000000.0,385000000.0,105000000.0,341000000.0,
Change In Working Capital,240000000.0,142000000.0,10000000.0,-373000000.0,-29000000.0,
Change In Other Working Capital,-48000000.0,300000000.0,72000000.0,-72000000.0,-92000000.0,
Change In Other Current Liabilities,3000000.0,1000000.0,-1000000.0,0.0,2000000.0,
Change In Other Current Assets,110000000.0,-19000000.0,39000000.0,-156000000.0,49000000.0,
Change In Payables And Accrued Expense,-345000000.0,102000000.0,-116000000.0,155000000.0,-294000000.0,
Change In Accrued Expense,-240000000.0,156000000.0,-10000000.0,137000000.0,-221000000.0,
Change In Payable,-105000000.0,-54000000.0,-106000000.0,18000000.0,-73000000.0,
Change In Account Payable,-107000000.0,69000000.0,-113000000.0,113000000.0,-77000000.0,
Change In Tax Payable,2000000.0,-123000000.0,7000000.0,-95000000.0,4000000.0,
Change In Income Tax Payable,2000000.0,-123000000.0,7000000.0,-95000000.0,4000000.0,
Change In Inventory,54000000.0,81000000.0,50000000.0,-103000000.0,-29000000.0,
Change In Receivables,466000000.0,-323000000.0,-34000000.0,-197000000.0,335000000.0,
Changes In Account Receivables,466000000.0,-323000000.0,-34000000.0,-197000000.0,335000000.0,
Other Non Cash Items,57000000.0,35000000.0,-50000000.0,65000000.0,-9000000.0,
Stock Based Compensation,83000000.0,95000000.0,103000000.0,103000000.0,85000000.0,
Deferred Tax,9000000.0,10000000.0,-41000000.0,-52000000.0,-17000000.0,
Deferred Income Tax,9000000.0,10000000.0,-41000000.0,-52000000.0,-17000000.0,
Depreciation Amortization Depletion,51000000.0,53000000.0,64000000.0,63000000.0,63000000.0,
Depreciation And Amortization,51000000.0,53000000.0,64000000.0,63000000.0,63000000.0,
Net Income From Continuing Operations,233000000.0,340000000.0,299000000.0,299000000.0,248000000.0,
