,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.101,0.215,0.237,0.274566,0.257
Normalized EBITDA,182000000.0,431000000.0,481000000.0,428000000.0,514000000.0
Net Income From Continuing Operation Net Minority Interest,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Reconciled Depreciation,45000000.0,58000000.0,48000000.0,48000000.0,47000000.0
Reconciled Cost Of Revenue,10550000000.0,10260000000.0,9867000000.0,9386000000.0,9151000000.0
EBITDA,182000000.0,431000000.0,481000000.0,428000000.0,514000000.0
EBIT,137000000.0,373000000.0,433000000.0,380000000.0,467000000.0
Net Interest Income,-49000000.0,-48000000.0,-43000000.0,-34000000.0,-29000000.0
Interest Expense,49000000.0,48000000.0,43000000.0,34000000.0,29000000.0
Normalized Income,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Net Income From Continuing And Discontinued Operation,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Total Expenses,11340000000.0,11054000000.0,10714000000.0,10119000000.0,9873000000.0
Total Operating Income As Reported,137000000.0,373000000.0,433000000.0,380000000.0,467000000.0
Diluted Average Shares,52500000.0,54000000.0,54800000.0,56500000.0,57700000.0
Basic Average Shares,51000000.0,54000000.0,54000000.0,56000000.0,57000000.0
Diluted EPS,1.51,4.722222,5.45,4.44,5.65
Basic EPS,1.54902,4.722222,5.518519,4.482143,5.719298
Diluted NI Availto Com Stockholders,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Net Income Common Stockholders,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Net Income,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Net Income Including Noncontrolling Interests,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Net Income Continuous Operations,79000000.0,255000000.0,298000000.0,251000000.0,326000000.0
Tax Provision,9000000.0,70000000.0,92000000.0,95000000.0,112000000.0
Pretax Income,88000000.0,325000000.0,390000000.0,346000000.0,438000000.0
Net Non Operating Interest Income Expense,-49000000.0,-48000000.0,-43000000.0,-34000000.0,-29000000.0
Interest Expense Non Operating,49000000.0,48000000.0,43000000.0,34000000.0,29000000.0
Operating Income,137000000.0,373000000.0,433000000.0,380000000.0,467000000.0
Operating Expense,790000000.0,794000000.0,847000000.0,733000000.0,722000000.0
Other Operating Expenses,16000000.0,25000000.0,25000000.0,20000000.0,-1000000.0
Depreciation Amortization Depletion Income Statement,45000000.0,58000000.0,48000000.0,48000000.0,47000000.0
Depreciation And Amortization In Income Statement,45000000.0,58000000.0,48000000.0,48000000.0,47000000.0
Selling General And Administration,729000000.0,711000000.0,774000000.0,665000000.0,676000000.0
General And Administrative Expense,729000000.0,711000000.0,774000000.0,665000000.0,676000000.0
Other Gand A,729000000.0,711000000.0,774000000.0,665000000.0,676000000.0
Gross Profit,927000000.0,1167000000.0,1280000000.0,1113000000.0,1189000000.0
Cost Of Revenue,10550000000.0,10260000000.0,9867000000.0,9386000000.0,9151000000.0
Total Revenue,11477000000.0,11427000000.0,11147000000.0,10499000000.0,10340000000.0
Operating Revenue,10841000000.0,10868000000.0,10628000000.0,9983000000.0,9694000000.0
