,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Ordinary Shares Number,491955436.0,496248196.0,495976483.0,496296854.0,496493455.0,
Share Issued,491955436.0,496248196.0,495976483.0,496296854.0,496493455.0,
Net Debt,6367412000.0,4820902000.0,5216820000.0,5590345000.0,5996385000.0,
Total Debt,8688603000.0,7197137000.0,7566814000.0,7649817000.0,8102417000.0,
Tangible Book Value,-1261968000.0,-721940000.0,-1057683000.0,-1318922000.0,-1717373000.0,
Invested Capital,42774445000.0,42207757000.0,42637349000.0,42758004000.0,43292526000.0,
Working Capital,3945531000.0,2897895000.0,2762080000.0,2496374000.0,2216307000.0,
Net Tangible Assets,-1261968000.0,-721940000.0,-1057683000.0,-1318922000.0,-1717373000.0,
Capital Lease Obligations,,,,68130000.0,,
Common Stock Equity,34085842000.0,35010620000.0,35070535000.0,35176317000.0,35190109000.0,
Total Capitalization,42225780000.0,41659037000.0,41689091000.0,41810630000.0,41845832000.0,
Total Equity Gross Minority Interest,34085842000.0,35010620000.0,35070535000.0,35176317000.0,35190109000.0,
Stockholders Equity,34085842000.0,35010620000.0,35070535000.0,35176317000.0,35190109000.0,
Gains Losses Not Affecting Retained Earnings,-173085000.0,-167632000.0,-184969000.0,-185256000.0,-169718000.0,
Other Equity Adjustments,-173085000.0,-167632000.0,-184969000.0,-185256000.0,-169718000.0,
Retained Earnings,10238695000.0,10210338000.0,10131590000.0,10196612000.0,10175296000.0,
Additional Paid In Capital,23938238000.0,24885204000.0,25041250000.0,25082243000.0,25101781000.0,
Capital Stock,81994000.0,82710000.0,82664000.0,82718000.0,82750000.0,
Common Stock,81994000.0,82710000.0,82664000.0,82718000.0,82750000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,14106759000.0,12333867000.0,12897011000.0,13051960000.0,13428265000.0,
Total Non Current Liabilities Net Minority Interest,11127721000.0,9643225000.0,9926015000.0,10063680000.0,10201636000.0,
Other Non Current Liabilities,516367000.0,518879000.0,531029000.0,544489000.0,536748000.0,
Tradeand Other Payables Non Current,99880000.0,96354000.0,261564000.0,260486000.0,266150000.0,
Non Current Deferred Liabilities,2371536000.0,2379575000.0,2514866000.0,2624392000.0,2743015000.0,
Non Current Deferred Taxes Liabilities,2371536000.0,2379575000.0,2514866000.0,2624392000.0,2743015000.0,
Long Term Debt And Capital Lease Obligation,8139938000.0,6648417000.0,6618556000.0,6634313000.0,6655723000.0,
Long Term Debt,8139938000.0,6648417000.0,6618556000.0,6634313000.0,6655723000.0,
Current Liabilities,2979038000.0,2690642000.0,2970996000.0,2988280000.0,3226629000.0,
Other Current Liabilities,,,,36855000.0,,
Current Debt And Capital Lease Obligation,548665000.0,548720000.0,948258000.0,1015504000.0,1446694000.0,
Current Capital Lease Obligation,,,,68130000.0,,
Current Debt,548665000.0,548720000.0,948258000.0,947374000.0,1446694000.0,
Other Current Borrowings,,,399855000.0,399636000.0,899251000.0,898776000.0
Commercial Paper,548665000.0,548720000.0,548403000.0,547738000.0,547443000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,220091000.0,,
Payables And Accrued Expenses,2430373000.0,2141922000.0,2022738000.0,1715830000.0,1779935000.0,
Current Accrued Expenses,1464617000.0,1353568000.0,1166343000.0,757851000.0,956853000.0,
Interest Payable,,,,45517000.0,,
Payables,965756000.0,788354000.0,856395000.0,957979000.0,823082000.0,
Total Tax Payable,475033000.0,358949000.0,487456000.0,470522000.0,398347000.0,
