,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,237900000.0,238000000.0,237200000.0,245800000.0,245800000.0,,
Share Issued,237900000.0,238000000.0,237200000.0,245800000.0,245800000.0,,
Net Debt,1159100000.0,1246500000.0,1101000000.0,651800000.0,753300000.0,,
Total Debt,1391800000.0,1512400000.0,1391000000.0,1514000000.0,1912000000.0,,
Tangible Book Value,-414500000.0,-574300000.0,-676200000.0,-241200000.0,-369800000.0,,
Invested Capital,7181800000.0,7200500000.0,6810100000.0,7135900000.0,7665300000.0,,
Working Capital,5000000.0,-87500000.0,-238000000.0,482400000.0,324100000.0,,
Net Tangible Assets,-414500000.0,-574300000.0,-676200000.0,-241200000.0,-369800000.0,,
Capital Lease Obligations,,,,123400000.0,121800000.0,111700000.0,115400000.0
Common Stock Equity,5790000000.0,5688100000.0,5419100000.0,5745300000.0,5875100000.0,,
Total Capitalization,7181800000.0,7129500000.0,6810100000.0,7135900000.0,7265300000.0,,
Total Equity Gross Minority Interest,5790000000.0,5688100000.0,5419100000.0,5745300000.0,5875100000.0,,
Stockholders Equity,5790000000.0,5688100000.0,5419100000.0,5745300000.0,5875100000.0,,
Gains Losses Not Affecting Retained Earnings,7600000.0,29500000.0,-198400000.0,-381900000.0,-124300000.0,,
Other Equity Adjustments,7600000.0,29500000.0,-198400000.0,-381900000.0,-124300000.0,,
Retained Earnings,3360000000.0,3293600000.0,3283500000.0,3757600000.0,3668300000.0,,
Additional Paid In Capital,2422200000.0,2364800000.0,2333800000.0,2369400000.0,2330900000.0,,
Capital Stock,200000.0,200000.0,200000.0,200000.0,200000.0,,
Common Stock,200000.0,200000.0,200000.0,200000.0,200000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,3229600000.0,3411100000.0,3479800000.0,3743000000.0,3991600000.0,,
Total Non Current Liabilities Net Minority Interest,1976000000.0,2034000000.0,1959200000.0,1955000000.0,2005000000.0,,
Other Non Current Liabilities,288500000.0,279900000.0,267900000.0,145500000.0,161700000.0,,
Non Current Deferred Liabilities,295700000.0,312700000.0,300300000.0,295500000.0,331300000.0,,
Non Current Deferred Revenue,102800000.0,101000000.0,97800000.0,95600000.0,95400000.0,,
Non Current Deferred Taxes Liabilities,192900000.0,211700000.0,202500000.0,199900000.0,235900000.0,,
Long Term Debt And Capital Lease Obligation,1391800000.0,1441400000.0,1391000000.0,1514000000.0,1512000000.0,,
Long Term Capital Lease Obligation,,,,123400000.0,121800000.0,111700000.0,115400000.0
Long Term Debt,1391800000.0,1441400000.0,1391000000.0,1390600000.0,1390200000.0,,
Current Liabilities,1253600000.0,1377100000.0,1520600000.0,1788000000.0,1986600000.0,,
Other Current Liabilities,178200000.0,176500000.0,168200000.0,273800000.0,239000000.0,,
Current Deferred Liabilities,738800000.0,781200000.0,795000000.0,800400000.0,661800000.0,,
Current Deferred Revenue,738800000.0,781200000.0,795000000.0,800400000.0,661800000.0,,
Current Debt And Capital Lease Obligation,,71000000.0,,,400000000.0,400000000.0,543400000.0
Current Debt,,71000000.0,,,400000000.0,400000000.0,543400000.0
Other Current Borrowings,,71000000.0,,,,,
Pensionand Other Post Retirement Benefit Plans Current,162200000.0,169200000.0,110800000.0,227200000.0,194700000.0,,
Payables And Accrued Expenses,174400000.0,179200000.0,446600000.0,486600000.0,491100000.0,,
Payables,174400000.0,179200000.0,446600000.0,486600000.0,491100000.0,,
Total Tax Payable,15700000.0,18800000.0,275700000.0,325000000.0,313800000.0,,
Income Tax Payable,15700000.0,18800000.0,275700000.0,325000000.0,313800000.0,,
Accounts Payable,158700000.0,160400000.0,170900000.0,161600000.0,177300000.0,,
Total Assets,9019600000.0,9099200000.0,8898900000.0,9488300000.0,9866700000.0,,
Total Non Current Assets,7761000000.0,7809600000.0,7616300000.0,7217900000.0,7556000000.0,,
Other Non Current Assets,461000000.0,429400000.0,400800000.0,264100000.0,257600000.0,,
Non Current Deferred Assets,287000000.0,300200000.0,314300000.0,294400000.0,311500000.0,,
Non Current Deferred Taxes Assets,287000000.0,300200000.0,314300000.0,294400000.0,311500000.0,,
Investments And Advances,622700000.0,630700000.0,619100000.0,361000000.0,424700000.0,,
Long Term Equity Investment,622700000.0,630700000.0,619100000.0,361000000.0,424700000.0,,
Goodwill And Other Intangible Assets,6204500000.0,6262400000.0,6095300000.0,5986500000.0,6244900000.0,,
Other Intangible Assets,967400000.0,1014800000.0,988700000.0,998100000.0,1103100000.0,,
Goodwill,5237100000.0,5247600000.0,5106600000.0,4988400000.0,5141800000.0,,
Net PPE,185800000.0,186900000.0,186800000.0,311900000.0,317300000.0,,
Accumulated Depreciation,,,,-339200000.0,,,
Gross PPE,,,,651100000.0,317300000.0,315100000.0,314700000.0
Construction In Progress,,,,13300000.0,,,
Other Properties,,,,123500000.0,317300000.0,315100000.0,314700000.0
Machinery Furniture Equipment,,,,275400000.0,,,
Properties,,,,238900000.0,,,
Current Assets,1258600000.0,1289600000.0,1282600000.0,2270400000.0,2310700000.0,,
Other Current Assets,200600000.0,194900000.0,159500000.0,196200000.0,149100000.0,,
Assets Held For Sale Current,0.0,0.0,0.0,312000000.0,311700000.0,,
