,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-1502000000.0,1838000000.0,92000000.0,1137000000.0,-687000000.0,,
Repurchase Of Capital Stock,-1849000000.0,-895000000.0,-746000000.0,-750000000.0,-725000000.0,,
Repayment Of Debt,-1250000000.0,-2209000000.0,-1650000000.0,-2450000000.0,-900000000.0,,
Issuance Of Debt,0.0,4490000000.0,1247000000.0,749000000.0,2494000000.0,,
Issuance Of Capital Stock,500000000.0,5000000.0,992000000.0,4000000.0,5000000.0,,
Capital Expenditure,-438000000.0,-359000000.0,-320000000.0,-413000000.0,-375000000.0,,
Interest Paid Supplemental Data,5307000000.0,5362000000.0,4913000000.0,5384000000.0,5614000000.0,,
Income Tax Paid Supplemental Data,196000000.0,488000000.0,214000000.0,356000000.0,280000000.0,,
End Cash Position,7644000000.0,8314000000.0,8411000000.0,5577000000.0,6234000000.0,,
Beginning Cash Position,8314000000.0,8411000000.0,5577000000.0,6234000000.0,7337000000.0,,
Effect Of Exchange Rate Changes,-72000000.0,147000000.0,126000000.0,-189000000.0,38000000.0,,
Changes In Cash,-598000000.0,-244000000.0,2708000000.0,-2077000000.0,468000000.0,,
Financing Cash Flow,-30564000000.0,33305000000.0,21100000000.0,-5258000000.0,-9424000000.0,,
Cash Flow From Continuing Financing Activities,-30564000000.0,33305000000.0,21100000000.0,-5258000000.0,-9424000000.0,,
Net Other Financing Charges,2367000000.0,-956000000.0,2178000000.0,312000000.0,2187000000.0,,
Cash Dividends Paid,-477000000.0,-378000000.0,-414000000.0,-374000000.0,-425000000.0,,
Preferred Stock Dividend Paid,-96000000.0,-32000000.0,-71000000.0,-25000000.0,-72000000.0,,
Common Stock Dividend Paid,-381000000.0,-346000000.0,-343000000.0,-349000000.0,-353000000.0,,
Net Preferred Stock Issuance,-505000000.0,0.0,988000000.0,,,0.0,0.0
Preferred Stock Issuance,495000000.0,0.0,988000000.0,,,0.0,0.0
Net Common Stock Issuance,-844000000.0,-890000000.0,-742000000.0,-746000000.0,-720000000.0,,
Common Stock Payments,-849000000.0,-895000000.0,-746000000.0,-750000000.0,-725000000.0,,
Common Stock Issuance,5000000.0,5000000.0,4000000.0,4000000.0,5000000.0,,
Net Issuance Payments Of Debt,-1256000000.0,3048000000.0,936000000.0,-1869000000.0,1700000000.0,,
Net Short Term Debt Issuance,-6000000.0,767000000.0,1339000000.0,-168000000.0,106000000.0,,
Net Long Term Debt Issuance,-1250000000.0,2281000000.0,-403000000.0,-1701000000.0,1594000000.0,,
Long Term Debt Payments,-1250000000.0,-2209000000.0,-1650000000.0,-2450000000.0,-900000000.0,,
Long Term Debt Issuance,0.0,4490000000.0,1247000000.0,749000000.0,2494000000.0,,
Investing Cash Flow,31030000000.0,-35746000000.0,-18804000000.0,1631000000.0,10204000000.0,,
Cash Flow From Continuing Investing Activities,31030000000.0,-35746000000.0,-18804000000.0,1631000000.0,10204000000.0,,
Net Other Investing Changes,309000000.0,-357000000.0,32000000.0,-1620000000.0,-287000000.0,,
Net Investment Purchase And Sale,-228000000.0,1610000000.0,-6715000000.0,1774000000.0,-1946000000.0,,
Sale Of Investment,10904000000.0,8753000000.0,7266000000.0,12416000000.0,9127000000.0,,
Purchase Of Investment,-11132000000.0,-7143000000.0,-13981000000.0,-10642000000.0,-11073000000.0,,
Net PPE Purchase And Sale,-438000000.0,-359000000.0,-320000000.0,-413000000.0,-375000000.0,,
Purchase Of PPE,-438000000.0,-359000000.0,-320000000.0,-413000000.0,-375000000.0,,
Operating Cash Flow,-1064000000.0,2197000000.0,412000000.0,1550000000.0,-312000000.0,,
Cash Flow From Continuing Operating Activities,-1064000000.0,2197000000.0,412000000.0,1550000000.0,-312000000.0,,
Change In Working Capital,-2850000000.0,210000000.0,-1354000000.0,110000000.0,-1883000000.0,,
Change In Other Working Capital,-2850000000.0,210000000.0,-1354000000.0,110000000.0,-1883000000.0,,
Deferred Tax,-108000000.0,120000000.0,83000000.0,-212000000.0,-101000000.0,,
Deferred Income Tax,-108000000.0,120000000.0,83000000.0,-212000000.0,-101000000.0,,
Depreciation Amortization Depletion,428000000.0,426000000.0,446000000.0,428000000.0,451000000.0,,
Depreciation And Amortization,428000000.0,426000000.0,446000000.0,428000000.0,451000000.0,,
Operating Gains Losses,28000000.0,35000000.0,-1000000.0,49000000.0,16000000.0,,
Pension And Employee Benefit Expense,-2000000.0,0.0,-1000000.0,-1000000.0,-1000000.0,,
Gain Loss On Investment Securities,30000000.0,35000000.0,0.0,50000000.0,17000000.0,,
Net Income From Continuing Operations,1445000000.0,1423000000.0,1220000000.0,1155000000.0,1182000000.0,,
